nr,url,heimilisfang,tegund,nidurstada,spurning
29313 (01.13.610.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029313,Aðalstræti 2,brunahólfun í kjallara o.fl.,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að setja upp glermillivegg á 3. hæð vesturhúss og fella niður brunahólfun í steinsteyptum kjallarahluta tengibyggingar atvinnuhússins á lóð nr. 2 við Aðalstræti. Umsögn brunahönnuðar dags. 20. apríl 2004 fylgir erindinu. Gjald kr. 5.400
29279 (01.14.030.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029279,Austurstræti 17,stækkun  á 1 hæð,Frestað. Vísað til athugasemda á umsóknarblaði. Athygli umsækjanda er vakin á bókun skipulagsfulltrúa vegna deiliskipulagsgerðar.,Sótt er um leyfi til þess að stækka verslunarrými á fyrstu hæð í línu við suðurhlið annarra hæða hússins á lóðinni nr. 17 við Austurstræti. Jafnframt er sótt um samþykki fyrir núverandi innra fyrirkomulagi á efri hæðum hússins. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 30. apríl 2004 fylgir erindinu. Stærð: xx Gjald kr. 5.400 + xx
28610 (01.84.710.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN028610,Álfaland  8-10,reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir áður gerðri stækkun neðri hæðar húss nr. 8 og 10 vegna gerðar eignaskiptayfirlýsingar á lóð nr. 8-10 við Álfaland. Samþykki meðeigenda dags. 23. mars 2004 og samþykki eigenda Álfalands 6 dags. 21. apríl 2004 fylgja erindinu. Stærð: Áður gerð stækkun húss nr. 8 geymsla 15,7 ferm., 42,4 rúmm., áður gerð stækkun húss nr. 10 geymsla 15,7 ferm., 42,4 rúmm. Gjald kr. 5.400 + 4.579"
29201 (01.26.200.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029201,Ármúli 5,veitingastaður á 1. hæð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,Sótt er um leyfi til þess að starfrækja veitingastað á fyrstu hæð húss (matshl. 03) á lóðinni nr. 5 við Ármúla. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 30. apríl 2004 og umsögn skipulagsfulltrúa dags. 30. apríl 2004 fylgja erindinu. Samþykki meðeigenda í matshluta 03 dags. 4. apríl 2003(!) fylgir erindinu. Gjald kr. 5.400
29285 (01.67.201.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029285,Bauganes 7,stækkun og br.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja viðbyggingu við kjallara og 1. hæð norðurhliðar ásamt tröppum niður í garð íbúðarhússins á lóð nr. 7 við Bauganes. Samþykki meðeigenda dags. 21. apríl 2004 fylgir erindinu. Stærð: Viðbygging kjallari 10,1 ferm., 1. hæð 10,2 ferm., samtals 20,3 ferm., 65,1 rúmm. Gjald kr. 5.400 + 3.515"
29294 (01.82.401.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029294,Básendi 14,svalir á 1. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að gera svalir við norðvesturhlið hússins nr. 14 við Básenda. Jafnframt verði borðstofuglugga breytt í svaladyr. Erindinu fylgir samþykki meðlóðarhafa dags. 20. apríl 2004. Gjald kr. 5.400
28925 (01.18.030.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN028925,Bergstaðastræti 13,breyta verslun í íbúð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að breyta innra fyrirkomulagi, stækka hús út í áður inndregin anddyri og breyta tveimur verslunarrýmum (rými 0101 og 0102) í eina íbúð á fyrstu hæð hússins nr. 13 við Bergstaðastræti. Samþykki meðeigenda dags. 1. mars 2004 fylgir erindinu. Stærð: Stækkun 1. hæð 12,1 ferm. og 43,6 rúmm. Gjald kr. 5.400 + 2.352"
29179 (04.30.300.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029179,Bitruháls 1,"dælustöð OR, ný lóð",Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að reisa dælustöð úr steinsteypu fyrir Orkuveitu Reykjavíkur á lóð sem var hluti af lóð Mjólkursamsölunar nr. 1 við Bitruháls. Stærðir 47,7 ferm. og 207,5 rúmm. Gjald kr. 5.400 + 11.205"
29180 (01.14.311.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029180,Bjarkargata 10,breytingar,Frestað. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. 1 og 2 dags. 30. apríl 2004.,"Sótt er um leyfi til þess að hækka og breyta þaki, koma fyrir gluggum á suðurhlið og innrétta vinnustofu í bílskúr (matshl. 70) á lóðinni nr. 10 við Bjarkargötu. Jafnframt er sótt um leyfi til þess að lagfæra steyptar tröppur á norðurhlið matshl. 01 á lóðinni. Samþykki meðlóðarhafa dags. 25. mars 2004 fylgir erindinu.  Þinglýst samþykki nágranna, Bjarkargötu 8, innfært 3. maí 2004 fylgir erindinu. Stærð: Stækkun vegna hækkunar á þaki 19,7 rúmm. Gjald kr. 5.400 + 1.064"
29310 (01.21.800.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029310,Borgartún 21 - 21A,21A - sólpallur,Frestað. Vantar samþykki meðlóðarhafa.,Sótt er um leyfi til þess að koma fyrir sólpalli úr timbri við suðurenda hússins nr. 21A á lóðinni nr. 21-21A við Borgartún. Samþykki f.h. eiganda dags. 23. apríl 2004 fylgir erindinu. Gjald kr. 5.400
29308 (01.23.200.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029308,>Borgartún 34,nýtt anddyri,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að gera fordyrirsbyggingu úr áli og gleri undir skyggni við núverandi inngang austanvert í húsið nr. 34 við Borgartún. Stærð: 9,6 ferm. og 28,8 rúmm. Gjald kr. 5.400 + 1.555"
29113 (04.37.000.1 04),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029113,Brautarás 8,gróðurhús,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að reisa gróðurhús á sérnotareit raðhúss nr. 8 á lóð nr. 2-18 við Brautarás. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 30. apríl 2004 fylgir erindinu. Bréf hönnuðar dags. 17. mars 2004 og samþykki meðlóðarhafa (á teikningu) fylgja erindinu. Stærð: Gróðurhús 9,5 ferm., 23,1 rúmm. Gjald kr. 5.400 + 1.247"
28800 (04.02.840.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN028800,Breiðhöfði 11,"viðbygging, br. innra skipul.",Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að byggja óupphitaða skemmu til áfyllingar hylkja að vesturhlið afgreiðsluhúss á lóðinni nr. 11 við Breiðhöfða. Jafnframt er sótt um leyfi til þess að breyta fyrirkomulagi og koma fyrir nýjum snyrtingum í afgreiðsluhúsi. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 20. febrúar 2004 fylgir erindinu. Stærð: Skemma 180,7 ferm. og 773,8 rúmm. Gjald kr. 5.400 + 41.785"
29301 (01.35.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029301,Brúnavegur Hrafnista,"breytingar, þvottahús ofl.",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta uppþvottaaðstöðu í eldhúsi, stækka tæknirými og stækka og breyta skipulagi þvottahúss í kjallara C - álmu Hrafnistu við Brúnaveg. Gjald kr. 5.400"
26454 (04.94.830.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026454,Dalsel 1-17,nr. 11 - nýting á þakrými,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að koma fyrir þakgluggum og  taka í notkun þakrými sem tengist íbúð 0301 í húsinu nr. 11 (matshl. 06) á lóðinni nr. 1-17 við Dalsel. Samþykki meðeigenda (á teikn.) í matshl. 06 fylgir erindinu. Stærð: Stækkun, íbúð 0301 37,4 ferm. og 84,7 rúmm. Gjald kr. 5.100 + 4.574"
29305 (02.34.400.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029305,Dofraborgir 21,3 nýjar svalarhurðir,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að gera nýjar garðdyr á stofu, hjónaherbergi og bílskúr í húsinu nr. 21 við Dofraborgir. Gjald kr. 5.400"
29286 (01.19.340.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029286,Egilsgata 3,reyndarteikn. o. fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir núverandi innra skipulagi, endurbótum eldvarna og leyfi til þess að setja upp handrið framan við björgunarop á suðurhlið 6. hæðar Domus Medica á lóð nr. 3 við Egilsgötu. Jafnframt er erindi 29028 dregið til baka. BrunahönnunVSI dags. 21. apríl 2004 og bréf hönnuðar dags. 20. apríl 2004 fylgir erindinu. Gjald kr. 5.400"
