nr,url,heimilisfang,tegund,nidurstada,spurning
29201 (01.26.200.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029201,Ármúli 5,veitingastaður á 1. hæð,Frestað. Sýna fyrirkomulag á sorpi. Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um leyfi til þess að starfrækja veitingastað á fyrstu hæð húss (matshl. 03) á lóðinni nr. 5 við Ármúla. Samþykki meðeigenda í matshluta 03 dags. 4. apríl 2003(!) fylgir erindinu. Gjald kr. 5.400
28950 (01.83.420.3 03),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN028950,Ásgarður 22-24,íbúð í rými 0103,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi fyrir áður gerðri íbúð í rými 0103 í húsi nr. 22-24 (mahl. 03) á lóðinni nr. 18-24A við Ásgarð. Í húsnæðinu var atvinnustarfsemi. Jafnframt lagt fram bréf umsækjanda ódags. Skoðunarskýrsla byggingarfulltrúa dags. 12. mars. 2004 fylgir. Gjald kr. 5.400
29133 (02.40.430.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029133,Barðastaðir 63,"br. gl., setl., skjólv. og pallar",Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að setja upp heitan pott við austurhorn, stækka palla, setja upp skjólveggi við suðvestur- og norðausturhlið, fjölga gluggum á norðausturhlið og breyta eldhúsi einbýlishússins á lóð nr. 63 við Barðastaði. Bréf umsækjanda dags. 23. mars 2004 fylgir erindinu. Gjald kr. 5.400"
29060 (01.18.030.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029060,Bergstaðastræti 13,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að byggja fjögurra hæða viðbyggingu úr steinsteypu að suðurhlið hússins á lóðinni nr. 13 við Bergstaðastræti. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 16. apríl 2004 fylgir erindinu. Afrit úr kaupsamningi fylgir erindinu. Stærð: xx Gjald kr. 5.400 + xx
29073 (01.18.621.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029073,Bragagata 33A,stækkun þakhæðar,Frestað. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdráttar nr. 01 dags. mars 2004.,"Sótt er um leyfi til þess að lyfta þaki, byggja svalir á norðurhlið rishæðar og breyta gluggum á fyrstu og annarri hæð til upprunalegs horfs í húsinu á lóðinni nr. 33A við Bragagötu. Ekki er um fjölgun íbúða að ræða. Útskrift úr gerðabók skipulagsfulltrúa frá 19. september 2003 (v. fyrirspurnar) fylgir erindinu. Samþykki meðeiganda í húsi (á teikn.) fylgir erindinu. Stærð: Stækkun, rishæð 27,8 ferm. og 91,7 rúmm. Gjald kr. 5.400 + 4.952"
22791 (01.41.200.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022791,Efstasund 90 ,Viðbygging og bílskúr,Frestað. Vísað til athugasemda á umsóknarblaði. Grenndarkynningu ólokið.,"Að lokinni grenndarkynningu byggingarleyfisumsókna er lögð fram umsókn þar sem sótt er um leyfi til þess að byggja bílskúr á lóð, byggja viðbyggingar að austur- og norðurhlið, breyta innra fyrirkomulagi og byggja svalir á suðurhlið fyrstu og annarrar hæðar hússins á lóðinni nr. 90 við Efstasund. Einnig er sótt um að breyta skráningu hússins og sameina íbúðir á fyrstu og annarri hæð í eina eign. Samþykki nágranna að Efstasundi 88 og Langholtsvegi 95 (á teikn.) fylgir erindinu. Stærð: Bílskúr 35 ferm. og 115,5 rúmm.  Viðbyggingar við hús 24,0 ferm. og 142,3 rúmm.  Gjald kr. 4.100 + 13.921"
29137 (01.67.301.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029137,Einarsnes 60,flutningshús,Frestað. Vísað til athugasemda á umsóknarblaði. Umsækjandi láti vinna tillögu að breytingu á deiliskipulagi sem grenndarkynna þarf.,"Sótt er um leyfi til þess að koma fyrir flutningshúsi úr timbri á steinsteyptri plötu, endurbyggja 1. hæð, lengja hús í suður og byggja timbur útbyggingu við austurhlið einbýlishússins á lóð nr. 60 við Einarsnes. Flutningshúsið er tvær hæðir með bogaþaki og stóð áður á lóð nr. 92 við Laugaveg. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 16. apríl 2004 fylgir erindinu. Stærð: Einbýlishús 1. hæð 84,5 ferm., 2. hæð 56,8 ferm., samtals 141,3 ferm., xxx rúmm. Gjald kr. 5.400 + xxx"
29236,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029236,Esjumelur 1b,dreifistöð,"Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.

Helga Guðmundsdóttir vék af fundi við afgreiðslu málsins.","Sótt er um leyfi til þess að byggja dreifistöð Orkuveitu Reykjavíkur á lóðinni nr. 1B við Esjumel. Stærð: Dreifistöð15,3 ferm. og 55,1 rúmm. Gjald kr. 5.400 + 2.975"
29069 (01.11.050.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029069,Eyjarslóð 7,"síkkun glugga, sýningarsalur o.fl.",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að síkka þrjá austustu gluggana á suðausturhlið hússins nr. 7 við Eyjarslóð og koma fyrir tvöfaldri hurð í miðglugganum. Jafnframt verði verslun á fyrstu hæð breytt í sýningarsal, fyrirkomulagi bílastæða breytt og áður samþykkt sorpgeymsla við norðvesturhlið gerð að almennri útigeymslu og sorpi komið fyrir sunnan hússins. Gjald kr. 5.400"
29080 (01.11.050.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029080,Eyjarslóð 9,fjölgun eignarhluta,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi á 1. hæð og fjölga eignarhlutum úr fjórum í fimm í matshluta 01 á lóðinni nr. 9 við Eyjarslóð. Leiðrétt skráningartafla fylgir erindinu. Samþykki eins meðeiganda (Borealis ehf)  dags. 30. mars 2004 fylgir erindinu. Gjald kr. 5.400
