nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
50504 (01.11.980.1),BN050504,Austurbakki 2,takmarkað byggingarleyfi,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um takmarkað byggingarleyfi fyrir jarðvinnu á byggingareit nr. 5 á lóðinni Austurbakki 2 sbr. BN050485 og BN050486.
50477 (01.43.430.1),BN050477,Álfheimar 74,Frjósemisstöð - 2. hæð.,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að innrétta húsnæði fyrir frjósemisstöð, IVF klinik Reykjavík, á annarri hæð, þar sem áður voru læknastofur í Glæsibæ, eldri hluta mhl. 01, á lóð nr. 74 við Álfheima.  Gjald kr. 10.100"
50484 (01.18.450.5),BN050484,Baldursgata 25B,Áður gert - íbúð 0101,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðri íbúð 0102 í parhúsi á lóð nr. 25B við Baldursgötu.  Erindi fylgir samþykki meðlóðarhafa dags. 17. maí 2015.  Gjald kr. 10.100
50401 (01.17.432.6),BN050401,Barónsstígur 25,Áður gert og svalir og svalahandrið,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir áður gerðum breytingum og að setja svalir á íbúð 0101 og á 0201 og hækka handrið á svölum á rishæð, einnig er sótt um að íbúðir verði samþykktar til útleigu til ferðamanna i flokki II-E í húsinu á lóð nr. 25 við Barónsstíg.    Bréf frá hönnuði dags. 8. desember 2015 fylgir erindi.  Gjald kr. 9.823"
50479 (01.19.300.4),BN050479,Barónsstígur 45A,Lyfta færð,Frestað. Vísað til athugasemda heilbrigðiseftirlits á umsóknarblaði.,"Sótt er um leyfi til breytinga á samþykktu erindi BN048267 sem felast í að lyfta við núv. afgreiðslu er færð þannig að núv. stigi helst, nýr stigi byggður frá eldra húsi niður í nýjan tæknikjallara, skráningartafla er uppfærð sbr. meðfylgjandi skýringablöð fyrir Sundhöll Reykjavíkur á lóð nr. 45 A við Barónsstíg.  Meðfylgjandi er bréf arkitekts ódags.  Gjald kr. 10.000"
49705 (01.19.710.7),BN049705,Bergstaðastræti 86,Byggja við bílgeymslu o.fl.,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja við bílskúr, síkka kjallaraglugga og grafa frá kjallara einbýlishúss á lóð nr. 86 við Bergstaðastræti.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 31. júlí 2015 fylgir erindinu, ásamt umsögn skipulagsfulltrúa dags. 22. júlí 2015 og umsögn burðarvirkishönnuðar dags. 21. október 2015.   Einnig bréf hönnuðar þar sem grenndarkynningar er óskað dags. 19. nóvember 2015.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 15. janúar 2016 fylgir erindinu. Erindið var grenndarkynnt frá 11. desember 2015 til og með 8. janúar 2016. Engar athugasemdir bárust.  Stækkun:  7,4 ferm., 17,3 rúmm.  Gjald kr. 9.823 + 10.100"
50359 (01.18.663.3),BN050359,Bragagata 34,"Breyta svölum, byggja nýjar, breyta í tvíbýli",Frestað. Vísað til athugasemda á umsóknarblaði og umsagnar skipulagsfulltrúa dags. 15. janúar 2016.,"Sótt er um leyfi til að breyta einbýlishúsi í tvíbýlishús með því að gera nýja íbúð á 1. hæð, breyta stiga á bakhlið, endurnýja geymsluskúr á bakhlið, setja svalir á bakhlið (suðurhlið) ,stækka svalir á 2. hæð og setja svalir á rishæð í húsi á lóð nr. 34 við Bragagötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 15. janúar 2016 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 15. janúar 2016.  Jafnframt er erindi BN049369 dregið til baka og erindi BN048845 fellt úr gildi.  Gjald kr. 9.923"
50407 (01.35.730.9),BN050407,"7"">Efstasund 47",Viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja staðsteypta viðbyggingu austanmegin á tveimur hæðum með þaksvölum á húsi nr. 47 við Efstasund.  Stækkun:  35,0 ferm., 141,8 rúmm.  Fyrirspurn BN049337 dags. 5. maí 2015 fylgir.  Gjald kr. 9.823"
50483 (01.27.001.8),BN050483,Flókagata 67,Stækka bílskúr og hækka þak,Frestað. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað til uppdráttar nr. 1.01 dags. 12. janúar 2016.,Sótt er um leyfi til að byggja við og hækka þakið á bílskúrnum á lóð nr. 67 við Flókagötu.  Tölvupóstur frá hönnuði  þar sem grenndarkynningar er óskað dags. 14. janúar 2016 og bréf frá hönnuði dags. 21. maí 2015 fylgja erindi  Gjald kr. 10.100
49336 (01.63.670.9),BN049336,Fossagata 6,Endurnýja þak - portbyggja efri hæð,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að yfirlýsingu um sameiningu eigna verði þinglýst fyrir útgáfu byggingarleyfis. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að endurnýja og portbyggja þak og byggja nýtt bíslag við einbýlishús á lóð nr. 6 við Fossagötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 12. júní 2015 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 9. júní 2015.  Erindið var grenndarkynnt frá 24. júlí til og með 22. ágúst 2015.  Einnig er lögð fram umsögn skipulagsfulltrúa dags. 19. október 2015 og  umsögn Minjastofnunar Íslands dags. 26. júní 2015.  Stækkun:  29,7 ferm., 178,8 rúmm.  Gjald kr. 9.823"
