nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
51642 (01.14.041.5),BN051642,Aðalstræti 7,Breytingar - BN047437,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta erindi BN047437, m.a. er hætt við að lyfta timburhúsi, sameina aðalinngang með Vallarstræti 4, stækka kjallara og stigahús og breyta innra skipulagi í húsi á lóð nr. 7 við Aðalstræti.  Stækkun/minnkun:  xx ferm., xx rúmm.  Gjald kr. 10.100"
50967 (01.81.320.3),BN050967,Akurgerði 39,"Breyta kvisti, framlengja þak",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að lengja og breikka kvist á norðurhlið, til að breikka áður samþykkt sólskýli um 1,3 metra og um leyfi til að breyta þaki bílskúrs við parhús á lóð nr. 39 við Akurgerði.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 13. maí 2016 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 12. maí 2016.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 16. september 2016 fylgir erindinu. Erindi var grenndarkynnt frá 15. ágúst til og með 12. september 2016. Engar athugasemdir bárust.  Stækkun húss nr. 39:  6,1 ferm., 12,4 rúmm.  Gjald kr. 10.100"
51702 (01.81.320.4),BN051702,Akurgerði 41,Breyting á kvisti - breikka sólskýli,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að lengja og breikka kvist á norðurhlið, til að breikka áður samþykkt sólskýli um 1,3 metra á lóð nr. 41 við Akurgerði.  Hús nr. 41:  6,1 ferm., 12,4 rúmm."
51288,BN051288,Árskógar 1-3,Fjölbýlishús,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja tvö steinsteypt 26 íbúða fjölbýlishús, fjórar hæðir og léttbyggða, inndregna 5. hæð og bílgeymslu fyrir 40 bíla á lóð nr. 1-3 við Árskóga.  Bréf frá arkitekt, dags. 14.06.2016 og 05.07.2016, fylgir umsókn.  Stærðir:    Mhl.01 A-rými:  3.719,3 ferm., 11.685,7 rúmm. B-rými:  241,6 ferm., 688,6 rúmm. C-rými:  246,8 ferm.  Mhl.02 A-rými:  3.740,1 ferm., 11.783,1 rúmm. B-rými:  250,8 ferm., 714,8 rúmm. C-rými:  246,8 ferm.  Mhl.03 A-rými:  49,6 ferm., 452,4 rúmm. B-rými:  1.398,3 ferm., 4.250,8. C-rými:  188,9 ferm.  Gjald kr. 10.100"
51507 (01.16.201.2),BN051507,Ásvallagata 18,Garðhýsi,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja nýtt garðhýsi (geymslu), breyta útitröppum samhliða endurnýjun, lækka yfirborð lóðar til samræmis við aðliggjandi lóðir og reisa steypta veggi, bæði á lóðamörkum og innan lóðar, á lóð nr. 18 við Ásvallagötu.  Stærð: A-rými 14,1 ferm., 42,1 rúmm.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 26. ágúst 2016 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 26. ágúst   Samþykki lóðarhafa á aðliggjandi lóðum fylgir erindi.  Gjald. kr. 10.100"
51608 (01.19.631.1),BN051608,Bergstaðastræti 65,Reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Það athugist að um er að ræða samþykkt á áður gerðri framkvæmd sem gerð var án byggingarleyfis. Óvissa kann því að vera um uppbyggingu og útfærslu framkvæmdar. Hvorki er skráð verktrygging á verkið né ábyrgðaraðilar. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um samþykki fyrir áður gerðum breytingum í kjallara fjölbýlishúss á lóð nr. 65 við Bergstaðastræti.  Erindi fylgir samþykki meðeigenda áritað á uppdrátt og bréf þar sem samþykki eigenda íbúðar 0101 er dregið til baka.  Einnig nýtt samþykki meðeigenda áritað á uppdrátt dags. 14. september. 2016.  Gjald kr. 10.100
51559 (01.78.000.2),BN051559,Beykihlíð 3-5,"Tilkynning um fyrirhugaða framkvæmd, sólskáli nr. 3",Frestað. Vísað til athugasemda á umsóknarblaði.,"Umsækjandi tilkynni hér með hann hyggst reisa sólskála við suðvesturhlið parhúss nr. 3 á lóð nr. 3-5 við Beykihlíð.  Bréf frá hönnuði dags. 18. júlí 2016 þar sem hann sækir um á grundvelli byggingareglugerðar 112/2012 gr. 2.3.5. fylgir erindi.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 16. september 2016 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 13. september 2016.  Stækkun 9,4 ferm., 26,2 rúmm.   Gjald kr. 10.100"
51447 (04.06.500.2),BN051447,Bíldshöfði 18,Breyting á BN049483,Frestað. Vísað til athugasemda á umsóknarblaði. Hönnuður hafi samband við embætti byggingarfulltrúa.,Sótt er um leyfi til að breyta áður samþykktu erindi BN049483 þannig að hætt er við flóttastiga frá 3. hæð á norðurhlið hússins á lóð nr. 18 við Bíldshöfða.  Samþykki sumra meðeigenda fylgir dags. 24. júní 2016. Einnig fylgir bréf Lögmannsstofunnar Kjarna dags. 25. 8. 2016.  Gjald kr. 10.100
51676 (01.14.311.4),BN051676,Bjarkargata 6,Fjarlægja skála - byggja svalir,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að fjarlægja skála við suðurhlið og byggja í hans stað steinsteyptar svalir á húsi nr. 6 við Bjarkargötu.  Minnkun: x ferm., x rúmm.   Gjald kr. 10.100"
51604 (01.18.222.2),BN051604,Bjarnarstígur 7,Breyting inni - svalir 1. hæð og risi,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja svalir á 1. hæð og rishæð, ásamt áður gerðum breytingum á innra skipulagi íbúðar 0101, í fjölbýlishúsi á lóð nr. 7 við Bjarnarstíg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 16. september 2016 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 16. september 2016.  Samþykki meðeigenda fylgir.  Gjald kr. 10.100"
