nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
50620 (01.17.101.8),BN050620,Bankastræti 11,Matvöruverslun - jarðhæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta matvöruverslun í stað sérvöruverslunar í austur hluta 1. hæðar ásamt auglýsingaskilti fyrir ofan glugga á húsi á lóð nr. 11 við Bankastræti.  Meðfylgjandi er umsögn Minjastofnunar Íslands dags. 5. febrúar 2016 og umsögn skipulagsfulltrúa dags. 8. maí 2015.  Gjald kr. 10.100
50100 (01.24.120.4),BN050100,Brautarholt 6,Íbúðir - 4.hæð,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að lyfta þaki til suðurs, innrétta 6 íbúðir og byggja tvennar svalir á norðurhlið og fernar á suðurhlið 4. hæðar skrifstofuhúss á lóð nr. 6 við Brautarholt.  Erindi var grenndarkynnt frá 28. desember 2015 til og með 25. janúar 2016. Eftirtaldir aðilar sendu athugasemdir: Gréta Gunnarsdóttir, dags. 8. janúar 2016.  Einnig er lögð fram umsögn skipulagsfulltrúa dags. 4. febrúar 2016.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 30. október 2015 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 29. október 2015.  Einnig samþykki meðeigenda dags. 12. október 2015, greinargerð um algilda hönnun dags. 18. nóvember 2015 og ósk um grenndarkynningu dags. 25. nóvember.  Stækkun:  34,9 ferm., 56,5 rúmm.  Gjald kr. 9.823"
50587 (01.46.330.1),BN050587,Faxafen 5,Lyfta,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.",Sótt er um leyfi til að setja lyftu í lyftustokk sem er til staðar í atvinnuhúsi á lóð nr. 5 við Faxafen.  Gjald kr. 10.100
50406 (01.18.231.7),BN050406,Frakkastígur 26A,Útisvæði - ný brunahönnun,Frestað. Flokkur og tegund veitingastaðar sem og heimild til útiveitinga skal koma fram í byggingarlýsingu.,"Sótt er um leyfi fyrir 16 gesti við útiveitingaborð, til að bæta við snyrtingu fyrir gesti, til annarra smærri breytinga innanhúss og til að breyta brunahönnun, sbr. erindi BN048943 samþ. 12.5. 2015, í veitingahúsi á lóð nr. 26A við Frakkastíg.  Gjald kr. 9.823"
50143 (01.19.610.2),BN050143,Freyjugata 44,"Kvistir, þakgluggar, anddyri o.fl.","Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að breyta þakgluggum, byggja kvisti og svalir á rishæð, byggja anddyri með svölum á þaki á norðurhlið, breyta útitröppum og klæða með koparklæðningu þak fjölbýlishúss á lóð nr. 44 við Freyjugötu.  Erindi fylgir samþykki meðeiganda dags. 4. nóvember 2015 ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 8. janúar 2016. Erindið var grenndarkynnt frá 25. nóvember til og með 23. desember 2015. Engar athugasemdir bárust.  Stækkun:  29,9 ferm., 61,9 rúmm.  Gjald kr. 9.823"
50572 (01.44.030.1),BN050572,Gnoðarvogur 43,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðum breytingum, sjá erindi BN045885 í Menntaskólanum við Sund á lóð nr. 43 við Gnoðarvog.  Gjald kr. 10.100"
50603 (01.29.540.6),BN050603,Grensásvegur 12,Breyta þaki og innrétta herbergi,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að hækka og breyta þaki og innrétta herbergi á 2. hæð í bakhúsi, mhl. 02, gististaður fl. 2, tegund B, gistiheimili, á lóð nr. 12 við Grensásveg.  Stærðir: xx ferm., xx rúmm. stækkun  Gjald kr. 10.100"
50628 (01.29.540.7),BN050628,Grensásvegur 16A,Niðurrif,Frestað. Umsækjandi hafi samband við embætti byggingarfulltrúa.,"Sótt er um leyfi til að rífa mhl. 03, fastanr. 201-5642 merkt 0101, bílastæðahús 541,2 ferm., einnig til að girða komandi athafnasvæði og reisa 25 m. háan byggingakrana á lóð nr. 16A við Grensásveg.  Gjald kr. 10.100"
50611 (01.17.150.6),BN050611,Grettisgata 5,Reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Það athugist að um er að ræða samþykkt á áður gerðri framkvæmd sem gerð var án byggingarleyfis. Óvissa kann því að vera um uppbyggingu og útfærslu framkvæmdar. Hvorki er skráð verktrygging á verkið né ábyrðaraðilar. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um samþykki á reyndarteikningum sbr. erindi BN049144 vegna íbúðar 0202 í húsi á lóð nr. 5 við Grettisgötu.  Gjald kr. 10.100
50544 (02.57.510.1),BN050544,Gylfaflöt 1,Breyta bensínstöð í söluskála,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,Sótt er um leyfi til að breyta bensínstöð í söluskála í flokki I og komið er upp sjálfsafgreiðslukerfi fyrir bensíndælur sem eru enn til staðar á lóð nr. 1 við Gylfaflöt.  Gjald kr. 10.100
