nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
50517 (01.14.110.6),BN050517,Alþingisreitur,Kirkjustræti 8 - Gluggar 1.hæð,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að breyta gluggum 1. hæðar norðurhliðar í upphaflegt form á Skjaldbreið á lóð nr. 8 við Kirkjustræti.  Meðfylgjandi er umsögn Minjastofnunar Íslands, dags. 2. nóvember 2015.  Gjald kr. 10.100"
50485 (01.11.980.1),BN050485,Austurbakki 2,Hótel,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja steinsteypt 6 hæða hótel með inndreginni 7. hæð, einangrað og klætt að utan með flísum/gluggakerfi, 253 herbergi fyrir 512 gesti, á tveggja hæða kjallara á reit 5A og verður matshluti 06 á lóð nr. 2 við Austurbakka.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 18. mars 2016 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 17. mars 2016.  Einnig fylgir bréf frá hönnuði dags. 21. janúar, greinargerð hönnunarstjóra dags. 12. janúar 2016, skýrsla um brunahönnun dags. 25. maí 2016 og skýrsla um hönnunarforsendur hljóðvistar dags. 21. janúar 2016.  Stærð A-rýma:  18.917,7 ferm., 70.105,2 rúmm.  B-rými:  363,0 ferm., 1.598,0 rúmm.  C-rými:  292 ferm.  Gjald kr. 10.100"
50991 (01.11.980.1),BN050991,Austurbakki 2,Bílaþvottastöð - bílakjallara Hörpu,Frestað. Leggja þarf fram samþykki meðeiganda.,Sótt er um leyfi til að innrétta bílaþvottastöð og -hreinsunar í bílakjallara við norðurútgang á K2 í Hörpu á lóð nr. 2 við Austurbakka.  Erindi fylgir samþykki bílastæðasjóðs dags. 26. maí 2016 og minnisblað um mengunarvarnir frá Mannvit dags. 31. maí 2016.  Gjald kr. 10.100
51283 (01.82.420.3),BN051283,Básendi 5,"Útitröppur, svalir, breyting inni",Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að breyta aðalinngangi og útitröppum og loka rými undir tröppum, ásamt því að gera svalir á suðurhlið með tröppum niður í garð við einbýlishúsið á lóð nr. 5 við Básenda. Ennfremur er sótt um leyfi til að breyta burðarveggjum innandyra.  Erindi fylgir umsögn burðarvirkishönnuðar dags. 14. júní 2016.  Gjald kr. 10.100"
51169 (01.18.021.1),BN051169,Bergstaðastræti 12,Viðbygging,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja við norður- og austurhlið húss nr. 12B mhl. 03, byggja lyftustokk utan á vesturhlið húss nr. 12A  mhl. 01 og endurnýja steinbæinn Brennu nr. 12, mhl. 02 og innrétta sem íbúð skv. samþykktu deiliskipulagi dags. 30. mars xxxx fyrir hús á lóð nr 12 við Bergstaðastræti.  Meðfylgjandi er staðfesting burðarvirkjahönnuðar dags. 17. maí 2016, mat á sambrunahættu dags. 25. maí 2016, umsögn Minjastofnunar Íslands dags. 10. desember 2015 og svar sömu stofnunar ódagsett.  Einnig ný umsögn Minjastofnunar dags. 15. júní 2016.  Stærðir samtals : Stækkun/minnkun ferm. brúttó stærðir fyrir og eftir.  Gjald kr. 10.100"
51086 (01.19.032.2),BN051086,Bergþórugata 31,Breyting inni - brunaop - brunastigi,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta innra skipulagi og fjölga svefnherbergjum, gera björgunarop á snyrtingu og koma fyrir fellistiga í íbúð 0101 í fjölbýlishúsi á lóð nr. 31 við Bergþórugötu.  Jafnframt er erindi BN050557 dregið til baka.  Erindi fylgir samþykki meðlóðarhafa dags. 9. 13. og 14. júní 2016.  Gjald kr. 10.100"
51162,BN051162,Fiskislóð 37,Íbúðaeiningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að koma fyrir fjórum færanlegum íbúðargámum tímabundið til ársloka 2020, og flytja þá af lóð við Grunnslóð á Örfyrisey og koma fyrir á lóð nr. 37c við Fiskislóð.  Meðfylgjandi er bréf arkitekts dags. 24.5. 2016.  Stærðir: hver íbúðargámur er 24,7 ferm., 73,1 rúmm.  Samtals 4 gámar: 98,8 ferm. og 292,4 rúmm.  Gjald kr. 10.100"
50790 (01.08.740.1),BN050790,Fiskislóð 53-69,57-59 - Kaffibrugghús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að innrétta kaffibrennslu, kaffiskóla og kaffihús í flokki III fyrir 80 gesti í rými 0101 í mhl. 02 í iðnaðarhúsi á lóð nr. 57-59 við Fiskislóð.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 8. apríl 2016 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 8. apríl 2016.  Jákvæð fyrirspurn BN050093 um kaffibrennslu fylgir erindi.   Gjald kr. 10.100"
51102 (02.46.720.1),BN051102,Fossaleynir 8,Atvinnuhúsnæði,Frestað. Vísað til athugasemda heildbrigðiseftirlits.,"Sótt er um leyfi til að byggja staðsteypt einnar hæð atvinnuhús, mhl. 03  á lóð nr. 8 við Fossaleyni.  Stærð húss:  A- rými 218,0 ferm., 1.317,8rúmm.  B-rými:  154,0 ferm., 1049,5 rúmm. MHl. 04 olía og sandskilja 8,0 ferm., 9,1 rúmm.   Gjald kr. 10.100"
50783 (01.17.210.9),BN050783,Frakkastígur 8,Fjölbýlishús - 4 áfangi,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að byggja úr steinsteypu 4. áfanga, mhl. 01, íbúðir á öllum efri hæðum, niðurgrafinn bílakjallara og geymslur, verslanir og veitingahús á 1. hæð, sem tengist 1. og 2. áfanga, fjölbýlishús á lóð nr. 8 við Frakkastíg.  Stærð, A-rými:  5.227,9 ferm., 16.424,7 rúmm.  B-rými:  317,2 ferm., 1.196,2 rúmm.  C-rými:  134,0 ferm.  Gjald kr. 10.100"
