nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
50517 (01.14.110.6),BN050517,Alþingisreitur,Kirkjustræti 8 - Gluggar 1.hæð,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að breyta gluggum 1. hæðar norðurhliðar í upphaflegt form á Skjaldbreið á lóð nr. 8 við Kirkjustræti.  Meðfylgjandi er umsögn Minjastofnunar Íslands, dags. 2. nóvember 2015.  Gjald kr. 10.100"
51161 (01.14.021.3),BN051161,Austurstræti 3,Útihurð mjókkuð,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta útidyrahurð á 1. hæð þannig að frítt umferðarmál verði 83 cm í húsi á lóð nr. 3 við Austurstræti.  Gjald kr. 10.100
51195 (01.17.101.8),BN051195,Bankastræti 11,Reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta opnunarátt hurðar í kjallara í flóttaleið, gólfflötur fyrir viðskiptavini í búð er 18,5 ferm. og ekki er gert ráð fyrir fleiri viðskiptavinum en 30 hverju sinni í verslun á 1. hæð í húsi á lóð nr. 11 við Bankastræti.  Gjald kr. 10.1000"
51169 (01.18.021.1),BN051169,Bergstaðastræti 12,Viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja við norður- og austurhlið húss nr. 12B mhl. 03, byggja lyftustokk utan á vesturhlið húss nr. 12A  mhl. 01 og endurnýja steinbæinn Brennu nr. 12, mhl. 02 og innrétta sem íbúð skv. samþykktu deiliskipulagi dags. 30. mars xxxx fyrir hús á lóð nr 12 við Bergstaðastræti.  Meðfylgjandi er staðfesting burðarvirkjahönnuðar dags. 17. maí 2016, mat á sambrunahættu dags. 25. maí 2016, umsögn Minjastofnunar Íslands dags. 10. desember 2015 og svar sömu stofnunar ódagsett.  Stærðir samtals : Stækkun/minnkun ferm. brúttó stærðir fyrir og eftir.  Gjald kr. 10.100"
50750 (01.21.620.2),BN050750,Borgartún 3,Breyting inni - 1.hæð vesturhluti,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðum breytingum á innra skipulagi, að innrétta veitingastað í flokki II, tegund C, fyrir 24 gesti á 1. hæð, vesturenda, sbr. nýsamþykkt erindi BN050702, í húsi á lóð nr. 3 við Borgartún.  Gjald kr. 10.100"
50695 (01.18.621.5),BN050695,Bragagata 33A,Breyta geymslu í herbergi - 0101,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta geymslu á 1. hæð í herbergi og færa geymsluna í mhl. 02 í rými 0101 sem er merktur bílskúr/skúr  á lóð nr. 33A við Bragagötu.  Gjald kr. 10.100
51055 (01.22.210.2),BN051055,Bríetartún 6,Kvistur - 0401,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja kvist á þakíbúð 0401, sbr. samþykkt erindi 794/89 dags. 31.8. 1989 í fjölbýlishúsi á lóð nr. 6 Við Bríetartún.  Meðfylgjandi er samþykki meðeigenda.  Stækkun 7 ferm., 22,3 rúmm.  Gjald kr. 10.100"
50847 (04.30.430.1),BN050847,Dragháls 28-30/F.....,Fossháls 27-29 - Breytingar inni,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.","Sótt er um leyfi til breytinga og samþykki á þegar gerðum breytingum sem felast í að eignir 0101 og 0102 sameinast, eign 0202 stækkar á kostnað 0201, 0301 verður ný eign, sem og annarra breytinga innanhúss í atvinnuhúsi á lóð nr. 27-29 við Fossháls/nr. 28-30 við Dragháls.  Meðfylgjandi er bréf Matvælastofnunar dags. 20.4. 2016.  Gjald kr. 10.100"
51170 (01.08.740.1),BN051170,Fiskislóð 53-69,57-59 - Innrétta iðnaðarhúsnæði,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta í mhl. 02 0101 framleiðslufyrirtæki sem framleiðir ensím úr sjávarfangi í atvinnuhúsinu nr. 57-59 á lóð nr. 53-69 við Fiskislóð.   Tölvupóstur frá Faxaflóahöfnum dags. 25. maí 2016  Gjald kr. 10.100
51102 (02.46.720.1),BN051102,Fossaleynir 8,Atvinnuhúsnæði,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja staðsteypt einnar hæð atvinnuhús, mhl. 03  á lóð nr. 8 við Fossaleyni.  Stærð húss:  A- rými 218,0 ferm., 1.317,8rúmm.  B-rými:  154,0 ferm., 1049,5 rúmm.  Gjald kr. 10.100"
