nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
50431 (32.16.110.1),BN050431,Arnarholt 221217,Gistiheimili,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til að innrétta gistiheimili í flokki II, teg. B fyrir 75 gesti í mhl. 10 í Arnarholti á Kjalarnesi.  Gjald kr. 9.823"
52115 (01.11.980.1),BN052115,Austurbakki 2,"T1, T2, T3 - Breyting",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta erindi BN048688 þannig að efsta hæð húsanna T1, T2 og T3 hækkar um 50cm á reit 1 lóð nr. 2 við Austurbakka.  Stækkun:  385,4 rúmm.  Gjald kr. 10.100"
52129 (01.18.440.9),BN052129,Bergstaðastræti 33,Breytt í tvær íbúðir (fyrra horf),Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að breyta í fyrra horf, koma fyrir tveim íbúðum, einni á hæð, fá samþykktan þegar byggðan skúr á einni hæð með tveim geymslum og þvottahúsi við suð-austur gafl,  byggja utan á liggjandi stiga, breyta glugga- og hurðasetningu og breyta innréttingum í íbúðum í húsi á lóð nr. 33A við Bergstaðastræti.  Gjald kr. 10.100"
52113 (01.19.021.8),BN052113,Bergþórugata 19,Sameina tvær íbúðir í eina,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að byggja svalir á 2. hæð og sameina tvær íbúðir í húsi á lóð nr. 19 við Bergþórugötu.  Gjald kr. 10.100
52092 (04.30.800.1),BN052092,Bitruháls 2,Staðsetja stáltank,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að staðsetja tank á steyptri undirstöðu við suðurhlið verksmiðjuhúss á lóð nr. 2 við Bitruháls.   Stærð:  2 ferm., 13,3 rúmm.   Gjald kr. 10.100"
52073 (04.06.510.1),BN052073,Bíldshöfði 20,Innanhússbreyting - Krónan,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta verslunarrými þannig að reykskermun fyrir verslun er færð til um 3 metra, innkaupakerrur verða staðsettar við rúllustiga og gerð er ný flóttaleið við hlið stigahúss sunnan megin á húsi á lóð nr. 20 við Bíldshöfða.  Gjald kr. 10.100"
52126 (01.14.311.1),BN052126,Bjarkargata 12,Endurbætur eldvarna v/heimagistingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðum breytingum, m.a. innrétta íbúðarrými í kjallara og breyta innra skipulagi 1. og 2. hæðar vegna eldvarna í einbýlishúsi á lóð nr. 12 við Bjarkargötu.   Gjald kr. 10.100"
52046 (01.85.010.1),BN052046,Efstaland 26,3.h.- gististaður og veitingastaður,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að innrétta gististað í flokki V, teg. hótel fyrir 40 gesti í 21 herbergi og veitingastað í flokki II á 3. hæð í verslunar- og skrifstofuhúsi á lóð nr. 26 við Efstaland.  Gjald kr. 10.100"
52075 (01.36.730.3),BN052075,Engjateigur 17-19,Breyting - 0202,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að koms fyrir hurð og glugga á milli glerskála og íbúðar 0202 í húsinu  nr. 17 á lóð nr. 17 til 19 við Engjateig.   Gjald kr. 10.100
51756 (34.53.540.3),BN051756,Esjumelur 9,Atvinnuhúsnæði - framleiðsla á forsteyptum einingum,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja einnar hæðar óeinangrað stálgrindarhús á lóð nr. 9 við Esjumela.  Erindi fylgir brunahönnun dags. 26. september 2016.  Stærð:  4.042,1 ferm., 38.614,7 rúmm.  Gjald kr. 10.100"
52103 (01.55.301.7),BN052103,Fálkagata 32,Áður gerðar breytingar,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um leyfi fyrir áður gerðum breytingum sem felast í því að bílskúr hefur verið breytt í íbúð við hús á lóð nr. 32 við Fálkagötu.  Gjald kr. 10.100
48717 (04.23.610.2),BN048717,Fiskakvísl 10-16,Áður gerðir kjallarar,Frestað. Lagfæra skráningu.,"Sótt er um samþykki fyrir áður gerðum kjöllurum í raðhúsi á lóð nr. 10-16 við Fiskakvísl.  Stækkun:  Hús nr. 10, 104,4 ferm., nr. 12, 101,7 ferm., nr. 14, 101,7 ferm., nr. 16, 104,4 ferm.  Stækkun samtals:  412,2 ferm., 1.028,1 rúmm.  Gjald kr. 9.823"
52100 (01.08.760.2),BN052100,Fiskislóð 49-51,Líkamsræktarstöð,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um leyfi til að breyta geymslu og verkstæði á fyrstu og annarri hæð í líkamsræktarstöð í húsi nr. 51 á lóð nr. 49 - 51 við Fiskislóð.   Gjald kr. 10.100
52076 (01.75.120.1),BN052076,Flugvallarvegur 3-3A,Breyting -  1.og 2..hæðar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra skipulagi 1. og 2. hæðar þannig að keilusalur er fjarlægður og rýminu skipt upp í nokkra æfingasali , koma fyrir búningsklefum fyrir gesti og starfsfólk og innrétta verslun og hársgreiðslustofu í afgreiðslu á lóð nr. 3-3A við Flugvallarveg.   Greinagerð brunahönnuðar dags. 6. desember 2016 fylgir erindi.   Gjald kr. 10.100"
51996 (01.13.410.7),BN051996,Framnesvegur 11,11A - Fjarlægja burðarvegg - hurð út í garð,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að fjarlægja burðarvegg  á milli eldhúss og stofu á fyrstu hæð, síkka glugga á bakhlið og koma fyrir hurð með þrepum út í garð á húsinu á lóð nr. 11A við Framnesveg.   Fyrirspurn BN051900 fylgir erindinu.   Gjald kr. 10.100"
52124 (05.05.350.2),BN052124,Friggjarbrunnur 18,Stækka þaksvalir BN048703,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að stækka þaksvalir íbúðar á efstu hæð, sjá erindi BN048703, fjölbýlishúss á lóð nr. 18 við Friggjarbrunn.  Gjald kr. 10.100"
51960 (01.82.440.6),BN051960,Garðsendi 9,Svalir - 1.hæð,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um leyfi til að byggja svalir á 1. hæð með tröppur niður í garð við fjöleignarhús á lóð nr. 9 við Garðsenda.  Samþykki meðeigenda ódags. fylgir erindi.  Gjald kr. 10.100
52119 (01.11.730.6),BN052119,Geirsgata 5-5C,Tímabundin opnun á milli húsa og breytingar innanhúss,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að opna tímabundið milli matshluta, sameina verslanir og innrétta kaffihús í flokki ? tegund ? í húsi á lóð nr. 5b og 5C við Geirsgötu.  Gjald kr. 10.100"
51965 (01.44.410.1),BN051965,Gnoðarvogur 44-46,46 - Veitingastaður,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta veitingarstað í flokki I í mhl. 02 í rými 0101 sem á að vera með sæti fyrir 15 gesti og einnig vera með afgreiðslu úr bílalúgu á húsinu á lóð nr. 46 við Gnoðarvog.  Gjald kr. 10.100
52125 (01.11.510.1),BN052125,Grandagarður 8,Breytingar inni og úti,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki á áður gerðum breytingum á húsi á lóð nr. 8 Grandagarði.   Gjald kr. 10.100
51880 (01.29.540.6),BN051880,Grensásvegur 12,Skilgreina sérafnotaflöt,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að skilgreina sérnotafleti við hús á lóð nr. 12 við Grensásveg.  Erindi fylgir bréf með skýringum arkitekts dags. 3. nóvember 2016 og samþykki meðeigenda fyrir breytingu á bakhúsi dags. 23. maí 2016.  Gjald kr. 10.100
51103 (01.18.211.4),BN051103,Grettisgata 20A,Breyting á kvistum,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta og stækka kvisti á götuhlið, jafnframt er gerð grein fyrir nýrri íbúð í kjallara fjölbýlishúss á lóð nr. 20A við Grettisgötu.  Lögð fram umsögn skipulagsfulltrúa um svipaða fyrirspurn dags. 20. ágúst 2015, þinglýstur eignaskiptasamningur dags. í ágúst 2000, samþykki meðeiganda dags. 17. ágúst 2016 og umsögn Minjastofnunar Íslands dags. 24. maí 2015.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 1. júlí fylgir erindinu, ásamt umsögn skipulagsfulltrúa dags. 1. júlí 2016.   Stækkun:  2,31 ferm., 11,9 rúmm.  Gjald kr. 10.100"
