nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
19713 (01.14.302.08),BN019713,Álfheimar 2-6,"Íb. á 3. hæð, br. innra frkl. og skráning, hús nr. 6",Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi fyrir áður gerðri breytingu á atvinnuhúsnæði á þriðju hæð í íbúð, niðurfellingu stiga milli fyrstu og annarrar hæðar og fleiri breytingum á innra fyrirkomulagi, ásamt breyttri skráningu matshluta 03 (Álfheimar 6) á lóðinni nr. 2-6 við Álfheima.  Gjald kr. 2.500  Erindinu fylgir samþykki sex húseigenda dags. 1. september 1999 ásamt bréfi Hannarrs dags. 4. nóvember 1999."
20145 (01.12.921.04),BN020145,Ármúli 30,Breytingar inni og úti á 1 hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta útliti og innra fyrirkomulagi fyrstu hæðar hússins nr. 30 við Ármúla.  Gjald kr. 2.500
19900 (01.24.073.05),BN019900,Bakkastaðir 137,"Br. á glugga, sólpallur, heitur pottur, skjólveggir",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til að setja dyr milli þvottahúss og bílgeymslu, breyta stofuglugga og koma fyrir setlaug og skjólveggjum á lóðinni nr. 137 við Bakkastaði.  Gjald kr. 2.500"
19913 (01.24.225.01),BN019913,Barðastaðir 1-5,Atvinnuhúsnæði,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að byggja einnar hæðar  verslunarhús úr steinsteypu og límtré sem fyrsta áfanga á lóðinni nr. 1-5 við Barðastaði.  Stærð: 1. hæð 678,9 ferm., 2.731,5 rúmm.  Gjald kr. 2.500 + 68.288"
20140 (01.24.041.04),BN020140,Barðastaðir 75,Lengja bílskúr og fleiri breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra skipulagi og útliti hússins, byggja glerskála við austurhlið og lengja bílgeymslu um 90 sm í vestur á lóðinni nr. 75 við Barðastaði.  Stærð: Stækkun íbúð xxx ferm., bílgeymsla xxx ferm., samtals  xxx  Gjald kr. 2.500 + xxx"
19673 (01.17.013.04   ),BN019673,Barmahlíð 4,Vegna eiganskipta,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir áður gerðum breytingum á geymslum í kjallara hússins á lóðinni nr. 4 við Barmahlíð.  Gjald kr. 2.500  Samþykki meðeigenda ódags. fylgir erindinu.
19872 (01.11.362.20),BN019872,Bárugata 12,Reyndarteikningar v/eignaskipta,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi í húsinu vegna gerðar eignaskiptayfirlýsingar fyrir lóðina nr. 12 við Bárugötu.  Gjald kr. 2.500
19935 (01.11.352.19),BN019935,Bárugata 30,Ýmsar breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir áður gerðri íbúð og um leyfi til þess að dýpka kjallara húss nr. 30 um 34 sm á lóðinni nr. 30 við Bárugötu.  Stærð: Rúmmálsaukning kjallara 22,7 rúmm.  Gjald kr. 2.500 + 568  Samþykki meðlóðarhafa (á teikningu) og virðingargjörð dags. 21. apríl 1928 fylgja erindinu."
19724 (01.11.843.18),BN019724,Bergstaðastræti 30,Reyndarteikningar v/eignaskipta,Var samþykkt 16. nóvember 1999. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi fyrir áður gerðum breytingum á innra fyrirkomulagi fjórðu hæðar, áður gerðum kvisti á austurhlið og skráningu hússins nr. 30 við Bergstaðastræti.  Stærðaraukning: 4 ferm., 2,8 rúmm.  Gjald kr. 2.500 + 70  Samþykki meðeigenda dags. 9. september 1999 fylgir erindinu."
20079 (01.40.650.01),BN020079,Bíldshöfði 16,Skipta í einingar v. eignask.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að fjölga eignum á 1. hæð úr tveimur í þrjár og samþykki fyrir fjölgun eigna á 4. hæð úr einni í fjórar í húsinu næst Bíldshöfða á lóðinni nr. 16 við Bíldshöfða.  Gjald kr. 2.500
