nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
18052 (01.01.522.301 01),BN018052,Aflagrandi 40,Br á geymslum í kj.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að breyta tæknirými í kjallara húshluta 6 í geymslur.  Gjald kr. 2.500  Erindinu fylgir samþykki forstöðumanns þjónustumiðstöðvar f.h. Reykjavíkurborgar dags. 21. desember 1998
18250 (01.04.603.403),BN018250,Álfabakki 16,Reyndarteikningar og innanhússbreytingar í kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðum breytingum á öllum hæðum hússins og fjölgunar eigna vegna breyttrar notkunar í húsinu á lóðinni nr. 16 við Álfabakka.  Gjald kr. 2.500
18247 (01.01.264.203),BN018247,Ármúli 23,Breytingar,Frestað. Skoðist á milli funda.,Sótt er um leyfi til þess að fjölga eignum á 1. hæð í vestari hluta og hætta við ramp við suðvesturhorn hússins á lóðinni nr. 23  við Ármúla.  Gjald kr. 2.500  Samþykki meðeiganda dags. 7. janúar 1999 fylgir erindinu.
18289 (01.01.293.203),BN018289,Ármúli 34,Veitingasala á 1. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að koma fyrir veitingastað í austurenda fyrstu hæðar hússins á lóðinni nr. 34 við Ármúla.  Gjald kr. 2.500  Erindinu fylgir bréf umsækjanda dags. 20. janúar 1999.
18265 (01.11.623.01),BN018265,Ásvallagata 17,Baðh. og eldhúsinnr.á 3. hæð,Synjað. Samræmist ekki ákvæðum 92. gr. byggingarreglugerðar nr. 441/1998.,Sótt er um leyfi til þess að koma fyrir litlu baðherbergi og eldhúskrók í íbúðarherbergi á 3. hæð (0303) í húsinu á lóðinni nr. 17 við Ásvallagötu.  Gjald kr. 2.500  Samþykki tveggja meðeiganda dags 28. desember 1998 fylgir erindinu.
16012 (01.01.702.014),BN016012,Barmahlíð 17,Áður gerð íb. í kjallara,Frestað. Höfundur ljúki teikningu og undirriti.,"Sótt er um samþykki fyrir áður gerðri íbúð í kjallara hússins á lóðinni nr. 17 við Barmahlíð.  Gjald kr. 2.500   Samþykki meðeiganda (á teikningu), íbúðarskoðun byggingarfulltrúa dags. 4. desember 1997, hússkoðun heilbrigðiseftirlits dags. 5. desember 1997 og bréf umsækjanda dags. 18. janúar 1999 fylgir erindinu."
17877 (01.01.702.021),BN017877,Barmahlíð 31,íbúð í kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að gera íbúð í kjallara hússins á lóðinni nr. 31 við Barmahlíð.  Gjald kr. 2.500  Erindinu fylgir afsal dags. 1. febrúar 1960, afsal dags. 2. janúar 1991 og skoðunarskýrsla byggingarfulltrúa dags. 9. október 1998."
18301 (01.01.701.306),BN018301,Barmahlíð 8,Br. versl. í íbúðir,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra skipulagi 1. hæðar og kjallara þannig að í stað verslana komi tvær íbúðir, breyta útliti 1. hæðar og fá samþykkt tvö bílastæði að Reykjahlíð á lóðinni nr. 8 við Barmahlíð.  Gjald kr. 2.500  Samþykki meðeiganda dags. 20. janúar 1999 fylgir erindinu"
18311 (01.01.154.307 03),BN018311,Barónsstígur 2-4,Breyting v/eignaskipta,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að fjölga eignum í matshluta 03 (Barónsfjósinu) og leiðrétta breytt númer matshluta til samræmis við Fasteignamat ríkisins á lóðinni nr. 2-4 við Barónsstíg.  Gjald kr. 2.500  Bréf hönnuðar dags. 21. janúar 1999 fylgir erindinu.
18249 (01.02.586.211),BN018249,Berjarimi 55-57,Tilfærsla á þvottaaðstöðu,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra skipulagi 2. hæðar í húsunum á lóðinni nr. 55- 57 við Berjarima.  Gjald kr. 2.500
