nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
1416 (01.04.677.002 03),BN014166,Austurberg 16-20,Reyndarteikning v/eignaskipta.,Frestað. Umsækjandi leggja skal fram skoðunarskýrslur byggingarfulltrúa og heilbrigðiseftirlits.,Sótt er um leyfi fyrir núverandi fyrirkomulagi í kjallara hússins nr. 20 á lóðinni nr. 16-20 við Austurberg.  Gjald kr. 2.387
1635 (01.01.133.402),BN016355,Ánanaust 15,Nýr álinng. frá Ánanaustum. Ný útloftun á austurhlið frá eldhúsi.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra fyrirkomulagi í suðurhluta 1. hæðar, breyta inngangi, koma fyrir loftræsingu utan á húsið og skábraut framan við húsið á lóðinni nr. 15 við Ánanaust.  Gjald kr. 2.500"
1636 (01.01.293.204),BN016367,Ármúli 36,gat milli húshl. gluggar hurðir og fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra fyrirkomulagi á 1. hæð, meðal annars að opna á milli húshluta og að endurnýja og breyta hluta suðvestur- og norðvesturhliða sömu hæðar hússins á lóðinni nr. 36 við Ármúla.  Gjald kr. 2.500"
1625 (01.01.184.444),BN016258,Baldursgata 7,Reyndarteikningar.,Synjað. Umsækjandi hefur ekki sýnt fram á að íbúðirnar hafi uppfyllt ákvæði byggingarreglugerðar við skiptingu.,"Sótt er um leyfi til þess að gera smávægilegar innri breytingar á 1. hæð, skipta 3. hæð í tvær íbúðir og stækka kvist garðmegin á húsinu á lóðinni nr. 7 við Baldursgötu.  Gjald kr. 2.500  Ljósrit af eignaskiptingu dags. ´78 eða ´79 og skoðunarskýrsla byggingarfulltrúa dags. 15. janúar 1998 fylgja erindinu.  Jafnframt lagt fram bréf hönnuðar dags. 3. febrúar 1998, samþykki meðeigenda dags. 26. janúar 1998 og ljósrit af  útskrift frá fasteignamati dags. 22. nóvember 1978."
1633,BN016335,Bólstaðarhlíð 47,stækkun og breyting á 1 hæð smíðast.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að stækka smíðastofu á 1. hæð í E-álmu hússins á lóðinni nr. 47 við Bólstaðarhlíð.  Gjald kr. 2.500
1633 (01.01.186.215),BN016334,Bragagata 33A,"reyndarteikningar að áður sþ, húsi",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir innra og ytra fyrirkomulagi hússins á lóðinni nr. 33A við Bragagötu.  Gjald kr. 2.500
1630 (01.01.242.207),BN016303,Brautarholt 20,V/eignaskipta,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi í húsinu á lóðinni nr. 20 við Brautarholt 20 vegna eignaskipta.  Gjald kr. 2.500
1633 (01.02.354.603 01),BN016330,Breiðavík 11,Breytingar,Frestað. Höfundur hafi samband við embætti byggingarfulltrúa og útskýri umsókn.,Sótt er um leyfi til þess að fella niður tengingar fyrir þvottavélar í húsi nr. 11 á lóðinni nr. 11-13  við Breiðuvík.  Gjald kr. 2.500
1636 (01.01.355.011),BN016366,Efstasund 6,Endurbyggja og stækka bílskúr,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að stækka og endurbyggja bílskúr úr timbri á lóðinni nr. 6 við Efstasund.  Stærð: 10 ferm., 17,4 rúmm.  Gjald kr. 2.500 + 435"
1632 (01.04.641.405),BN016320,Erluhólar 5,Nýta óinnréttaðan kj. undir bílskúr.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að taka í notkun áður ósamþykkt rými undir bílskúr ásamt áður gerðum dyrum í húsinu nr. 5. við Erluhólum.  Stærð: 1. hæð 47,9 ferm., 115,9 rúmm.  Gjald kr. 2.500 + 2.897"
