nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
21117 (04.30.300.1),BN021117,Bitruháls 1,Viðbygging,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Skráningartöflu fyrir allar byggingar á lóðinni skal skila eigi síðar en 1. september n.k.,"Sótt er um leyfi til þess að byggja steinsteypta viðbyggingu við kælihús og breyta bílastæðum á lóð nr. 1 við Bitruháls.  Stærð: Viðbygging 900 ferm., 5782,5 rúmm.  Útskrift úr gerðabók skipulags- og umferðarnefndar frá 29. maí 2000 fylgir erindinu.  Gjald kr. 4.100 + 237.083"
20717 (01.41.410.3),BN020717,Drekavogur 10,Ofanábygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja hæð ofan á húsið á lóðinni nr. 10 við Drekavog.  Stærð: Stækkun 2. hæð, 93 ferm., 312 rúmm.  Bréf hönnuðar dags. 22. mars 2000 og útskrift úr gerðabók skipulags- og umferðarnefndar frá 10. júlí 2000 fylgja erindinu. Borgarskipulag kynnti erindið frá 5. júní til 4. júlí 2000.  Gjald kr. 4.100 +12.792"
21252 (02.85.410.1),BN021252,Fannafold  68-74,Sótt um 3 ný bílastæði,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Kostnaður við breytingu á kantsteini og gangstétt skal greiddur af umsækjanda.,Sótt er um leyfi til að koma þremur nýjum bílastæðum fyrir  framan húsið nr. 72-74 á lóðinni nr. 68-74 við Fannafold.  Erindinu fylgja samþykki lóðarhafa dags. 10. júní 2000 og umsögn gatnamálastjóra dags. 10. júlí 2000.  Gjald kr. 4.100
21076 (01.51.700.4),BN021076,Granaskjól 23,Bílskúr,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja bílskúr, að mestu samkvæmt áður samþykktum teikningum, á lóðinni nr. 23 við Granaskjól.  Stærð: Bílskúr 35 ferm., 87,5 rúmm.   Borgarskipulag kynnti erindið frá 6. júní til 5. júlí 2000. Útskrift úr gerðabók skipulags- og umferðarnefndar frá 10. júlí 2000 fylgir erindinu.  Gjald kr. 4.100 + 3.588"
19718 (01.36.220.6),BN019718,Hofteigur 21,Nýr bílskúr,Frestað. Leiðrétta og bæta skal byggingarlýsingu.,"Sótt er um leyfi til að byggja bílgeymslu úr steinsteypu á lóðinni nr. 21 við Hofteig. Bílgeymslan verði múruð með kvartssalla að utan.  Stærðir: 46,5 ferm., 125,5 rúmm.  Samþykki meðeigenda fylgir ýmist áritað á teikningu eða á ódagsettu fylgiskjali ásamt útskrift úr gerðabók skipulags- og umferðarnefndar frá 10. júlí 2000. Borgarskipulag kynnti erindið frá 5. júní til 4. júlí 2000.  Gjald kr. 2.500 + 3.137"
21411 (01.17.140.3),BN021411,Laugavegur 16,Br á apóteki á 1. hæð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta innra fyrirkomulagi í hluta fyrstu hæðar í matshluta 01 á lóðinni nr. 16 við Laugaveg. Jafnframt verði inngangi úr bakgarði breytt og skráning leiðrétt.  Erindinu fylgir bréf hönnuðar dags. 4. júlí 2000, yfirlýsing burðarvirkjahönnuðar dags. 21. júní 2000 og samþykki húseiganda áritað á teikningu.  Stærðir: Rými 0101 minnkar um 6 ferm.  Gjald kr. 4.100"
20992 (01.15.150.3),BN020992,Lindargata 14,Minnka og endurb. skúr og breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að minnka og endurbyggja gamlan skúr (matshl. 02) sem yrði sameinaður matshl. 01 á lóðinni nr. 14 við Lindargötu.. Einnig er sótt um leyfi til þess að breyta gluggum og innra fyrirkomulagi á 1. hæð hússins á lóðinni nr. 14 við Lindargötu.  Stærð: Stækkun matshl. 01, 19,5 ferm., 50,3 rúmm.  Gjald kr. 4.100 + 2062  Bréf umsækjanda dags. 9. maí 2000, samþykki hluta meðeigenda dags. 3.maí 2000, álitsgerð Daggar Pálsdóttur hrl. dags. 3.maí 2000 og umsögn Borgarskipulags dags. 11. júlí 2000 fylgja erindinu."
21391 (04.32.600.1),BN021391,Lyngháls 1,Bráðabirgðabygging,Samþykkt. Til þriggja ára. Samræmist ákvæðum laga nr. 73/1997. Þinglýsa skal kvöð um bygging verði fjarlægð borgarrsjóði að kostnaðarlausu þegar krafist verður.,"Sótt er um leyfi til að reisa bráðabirgðabyggingu norðvestan við húsið á lóðinni nr. 1 við Lyngháls. Húsið verði á steyptum undirstöðum, önnur burðarvirki að mestu úr stáli og húsið klætt að utan með lituðu bárustáli.   Stærðir: Samtals 294,7 ferm., 1047,6 rúmm.  Gjald kr. 4.100 + 44.058"
20970 (01.44.500.9),BN020970,Nökkvavogur 54,Viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir viðbyggingum á fyrstu og annarri hæð hússins á lóðinni nr. 54 við Nökkvavog.  Stærð: Stækkun, 1. hæð 4,3 ferm., 10 rúmm., 2.hæð 4,6 ferm., 12,6 rúmm. Samtals 8,9 ferm., 22,6 rúmm.  Borgarskipulag kynnti erindið frá 6. júní til 5. júlí 2000. Útskrift úr gerðabók skipulags- og umferðarnefndar frá 10. júlí 2000 fylgir erindinu.  Gjald kr. 4.100 + 927"
21007 (04.12.320.6),BN021007,Ólafsgeisli 35,Tvílyft einbýlishús,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að byggja tvílyft steinsteypt einbýlishús með innbyggðri bílgeymslu á lóð nr. 35 við Ólafsgeisla.  Stærð: Íbúð 1. hæð 70,3 ferm., 2. hæð 100,2 ferm., bílgeymsla 32,9 ferm., samtals 203,4 ferm., 619,3 rúmm.  Umsögn Borgarskipulags dags. 27. júní 2000 fylgir erindinu.  Gjald kr. 4.100 + 25.391"
