nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
22134 (01.35.400.3),BN022134,Austurbrún 25,"reyndarteikn., kjallari",Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir núverandi innra skipulagi í kjallara, breytingum í stigahúsi á 1. hæð og fyrir frágangi við innkeyrslu og aðkomu að húsinu á lóð nr. 25 við Austurbrún.  Gjald kr. 4.100"
22114 (01.29.000.2),BN022114,Ármúli 6,Breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra skipulagi í kjallara  og á 1. hæð og flytja inngang frá austurhlið lágbyggingar yfir á vesturhlið aðalbyggingar á lóð nr. 6 við Ármúla.  Samþykki meðeigenda dags. 6. október 2000 fylgir erindinu.  Gjald kr. 4.100
22025 (01.44.300.5),BN022025,Barðavogur 21,br. einbýli í þrjár íbúðir,Frestað. Umsögn Borgarskipulags ókomin. Vantar íbúðarskoðun byggingarfulltrúa.,"Sótt er um samþykki fyrir áður gerðri breytingu einbýlishúss með bílgeymslu í þríbýlishúsi á lóðinni nr. 21 við Barðavog.  Ljósrit af afsali f. eign 0101dags. 6. janúar, f. eign 0102 dags. 17. september 1999 og f. eign 0103 dags. 20. febrúar 1990 fylgja eindinu.  Gjald kr. 4.100"
22131 (16.72.008 01),BN022131,Bauganes 1,Viðbygging og klæðning.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja við suðausturvegg matshluta 01, klæða þann húshluta með láréttri timburklæðningu og endurnýja allar lagnir í þessum matshluta á lóð nr. 1,I við Bauganes.  Ljósrit af dóm Héraðsdóms Reykjavíkur varðandi lóðarrétt og skiptingu lóðar nr. 1 við Bauganes dags. 7. október 1996 fylgir erindinu.   Stærð: Viðbygging xxx ferm., xxx rúmm.  Gjald kr. 4.100 + xxx"
22120 (04.30.800.1),BN022120,Bitruháls 2,Br. austurhl.rannsóknarst.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að innrétta rannsóknarstofu á hluta 1. hæðar, setja nýjan inngang, skyggni og nýja glugga á austurhlið húss Osta og smjörsölunnar á lóð nr. 2 við Bitruháls.  Gjald kr. 4.100"
22049 (01.85.430.2),BN022049,Bjarmaland  2-8,"Sólstofa, sorp, gluggar o.fl.",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um samþykki fyrir áður gerðri yfirbyggingu milli bílskúrs og íbúðarhúss, fyrir breytingum á gluggum til samræmis við áður gerðar breytingar glugga á suðurhlið, fyrir flutningi sopgeymslu úr húsi í skýli framan við hús og leyfi til þess að byggja við suðvesturhorn íbúðarhússins nr. 6 á lóð nr. 2-8 við Bjarmaland.  Bréf hönnuðar ódags. og dags. 6. nóvember 2000 ásamt samþykki meðlóðarhafa dags. 24. október 2000 fylgja erindinu.  Stærð: Viðbygging 30,7 ferm., 88 rúmm.  Gjald kr. 4.100 + 3.608"
22099 (01.71.310.7),BN022099,Blönduhlíð 24,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir reyndarteikningum af húsinu á lóðinni nr. 24 við Blönduhlíð. Innra fyrirkomulag í kjallara er breytt, komið er fyrir geymslu innan kjallaraíbúðar, íbúðin stækkar og eldhús er fært til.   Samþykki meðeigenda dags. 26. október 2000 fylgir erindinu.  Gjald kr. 4.100"
22133 (01.71.410.5),BN022133,Bogahlíð 20 og 22,"reyndarteikningar,kjallari",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi í kjallara og sameiningu matshluta 01 og 02 vegna gerðar eignaskiptayfirlýsingar á lóð nr. 20-22 við Bogahlíð.  Gjald kr. 4.100
21697 (01.18.311.3),BN021697,Bókhlöðustígur 8,Reyndarteikn,Frestað. Á milli funda.,"Sótt er um leyfi fyrir innra og ytra fyrirkomulagi samkvæmt reyndarteikningum af húsinu nr. 8 við Bókhlöðustíg.  Erindinu fylgir ljósrit af fundargerð húsfundar dags. 28. júlí 2000, bréf Lögskila dags. 16. okt. 2000.  Jafnframt lagt fram bréf Lögskila dags. 13. nóvember 2000 og álit kærunefndar fjöleignarhúsmála dags. 7. nóvember 2000.  Gjald kr. 4.100"
22060 (01.25.010.1),BN022060,Brautarholt 22,breyting á inng.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til þess að minnka viðbyggingu við inngang og breyta aðkomu að 1. hæð syðri hluta hússins að Nóatúni á lóð nr. 22 við Brautarholt.  Samþykki eigenda Skipholts 21 (á teikningu) fylgir erindinu.  Stærð: Viðbygging var 29,3 ferm., verður 27,5 ferm., (-1,8), var 79,9 rúmm., verður 74,1 rúmm., (-5,8)  Gjald kr. 4.100"
