nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
21245 (01.13.650.4),BN021245,Aðalstræti 10,br. frá fyrri samþ.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra skipulagi  1. og 2. hæðar og loka björgunaropi á 1. hæð vesturhliðar á lóð nr. 10 við Aðalstræti.  Bréf hönnuðar dags. 2. júní 2000 fylgir erindinu.  Gjald kr. 4.100
21206 (04.63.200.1 02),BN021206,Arnarbakki 2-6,#2 Grunnmynd uppfærð.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um samþykki fyrir núverandi innra fyrirkomulagi hússins nr. 2 á lóðinni nr 2-6 við Arnarbakka vegna gerðar eignaskiptayfirlýsingar.   Gjald kr. 4.100
21275 (01.38.110.2),BN021275,Austurbrún 6,Br á aðkomu bílast. öryygissvölum,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta anddyri og aðkomu hússins nr. 6 við Austurbrún. Þ.á.m. verði komið fyrir skábraut og fyrirkomulagi bílastæða breytt. Jafnframt verði settir láréttir rimlar fyrir svalir við öryggisstigahús.  Stækkun: xx  Erindinu fylgir símbréf Línuhönnunar til hönnuða dags. 9. júní 2000 í ljósriti.  Gjald kr. 4.100 + xx
21274 (01.14.040.3 01),BN021274,Austurstræti 6,br innra frkl 2. hæð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innra fyrirkomulagi í vesturhluta annarrar hæðar hússins nr. 6 við Austurstræti.   Gjald kr. 4.100
21272 (01.18.621.0),BN021272,Baldursgata 26,Stenex-klæðning,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að einangra með steinull og klæða húsið nr. 26 við Baldursgötu (matshluta 01) að utan með Stenex plötum.  Erindinu fylgir skoðunargjörð Vífils Oddssonar dags. 13. júní 2000.  Gjald kr. 4.100
21239 (02.40.410.5),BN021239,Barðastaðir 77,breytingar á byggingartími,Frestað. Uppfæra afstöðumynd.,Sótt er um leyfi fyrir minniháttar breytingum sem orðið hafa á byggingartíma hússins nr. 77 við Barðastaði. Stærðir og skráning hafa ekki breyst.  Gjald kr. 4.100
21284 (01.70.110.9),BN021284,Barmahlíð 7,Afmörkun eigna v/eignaskipta,Frestað. Sýna skal fram á að ósamþykkt íbúð í risi hafi verið þinglesin séreign.,Sótt er um leyfi til að breyta skráningu og afmörkun eigna í húsinu nr. 7 við Barmahlíð. Breytingin felur m.a. í sér afmörkun áður gerðrar en ósamþykktrar íbúðar í risi hússins.  Erindinu fylgja þinglýstir útreikningar á hlutfallsskiptingu eignarhluta dags. 21. febrúar 1985 í ljósriti.  Gjald kr. 4.100
20718 (01.88.901.4),BN020718,Bleikargróf 11,br. frá fyrri samþ.,Frestað. Vísað til athugasemda á umsóknarblaði. Helga Guðmundsdóttir vék af fundi við afgreiðslu málsins.,"Sótt er um leyfi til þess að breyta innra skipulagi og stækka grunnflöt hússins nr. 11 við Bleikargróf. Erindið var í kynningu á vegum Skipulags- og umferðarnefndar frá 13. apríl til 12. maí 2000.  Stærð: Stækkun 9,29 ferm., 30,8 rúmm.  Bréf hönnuðar dags. 24. febrúar 2000 og útskrift úr gerðabók skipulags- og umferðarnefndar frá 29. maí 2000 fylgja erindinu.  Gjald kr. 4.100 + 1.263"
21090 (01.27.300.4),BN021090,Bólstaðarhlíð 8,Hurð út í garð,Frestað. Lagfæra afstöðumynd.,Sótt er um leyfi til þess að setja dyr út í garð úr stofu íbúðar á fyrstu hæð hússins á lóðinni nr. 8 við Bólstaðarhlíð.  Samþykki meðeigenda dags. 15. maí 2000 fylgir erindinu.  Gjald kr. 4.100
20906 (02.35.250.4 01),BN020906,Breiðavík 89,Breytingar frá fyrstu samþ.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til að breyta innra fyrirkomulagi og útliti hússins á lóðinni nr. 89 við Breiðuvík. Um er að ræða minniháttar tilfærslur og samræmingu sem ekki breyta hæð eða útlínum hússins.  Stækkun: 16,7 rúmm.  Erindinu fylgja bréf umsækjanda dags. 18. apríl 2000 og umboð frá lóðarhafa dags. 28. apríl 2000.  Gjald kr. 4.100 + 684"
21270 (02.84.560.1),BN021270,Brekkuhús 1,Hárgreiðslustofa,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að innrétta hárgreiðslustofu á 2. hæð verslunar- og þjónustuhússins á lóð nr. 1 við Brekkuhús.  Samþykki sumra meðeigenda ódags. fylgir erindinu.  Gjald kr. 4.100
21262 (02.42.430.3 01),BN021262,Brúnastaðir 57,Hurð inn í bílskúr,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að hafa innangengt úr íbúð inn í bílgeymslu á lóð nr. 57 við Brúnastaði.  Gjald kr. 4.100
20930 (02.57.620.3),BN020930,Bæjarflöt 15,Nýtt atv.húsn úr steinst.,Frestað. Vakin er athygli á því að þetta er í þriðja sinn sem erindið kemur til afgreiðslu án þess að tillit sé tekið til athugasemda. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja atvinnuhúsnæði að mestu á einni en að hluta á tveimur hæðum á lóðinni nr. 15 við Bæjarflöt. Húsið verði steinsteypt og einangrað og klætt að utan með málmklæðningu.  Stærðir: 1. hæð 898,5 ferm., 2. hæð 256,9 ferm., samtals 1155,4 ferm., 5873,3 rúmm.  Gjald kr. 4.100 + 240.805"
21134 (02.57.580.4 01),BN021134,Bæjarflöt 6,Sameina rými og millil.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að byggja milliloft og breyta starfsmannaaðstöðu í rými 0101. Einnig er skráningu breytt (rými 0101, 0102 og 0103 sameinuð og verða 0101) og öðrum rýmisnúmerum breytt til samræmis í húsinu á lóðinni nr. 6 við Bæjarflöt.  Stærð: Milliloft 36 ferm.  Samþykki meðeigenda dags. 31. maí 2000 fylgir erindinu.  Gjald kr. 4.100"
21261,BN021261,Dunhagi 5,Sorpgeymsla,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að gera sorpgerði úr steinsteyptum einingum með marmarasalla við suðvesturhorn Tæknigarðs við Dunhaga nr. 5 á Háskólalóð.  Gjald kr. 4.100
21273 (01.19.531.4),BN021273,Eiríksgata 29,Br. á innra frkl og notkun,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir breytingum á innra fyrirkomulagi hússins nr. 29 við Eiríksgötu. Breytingarnar fela m.a. í sér að kjallari,  fyrsta og  önnur hæð verða notaðar til atvinnustarfsemi í stað íbúðar og að komið verði fyrir íbúð í risi.   Gjald kr. 4.100"
20973 (01.70.440.8),BN020973,Eskihlíð 33-35,Leiðr. áður samþ.teikn.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir leiðréttum teikningum á lóðinni nr. 33-35 við Eskihlíð.  Gjald kr. 4.100
