nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
22029 (01.83.400.7),BN022029,Ásgarður  37-53,"klæðning, einangrun",Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að einangra og klæða að utan með álplötum suðausturgafl raðhússins á lóðinni nr. 37-53 við Ásgarð.  Ástandsskýrsla vegna útveggja dags. 18. mars 2000 fylgir erindinu. Samþykki meðeigenda dags. 27. september 2000 fylgir erindinu.  Gjald kr. 4.100
21928 (02.40.430.2),BN021928,Barðastaðir 63,Br. glugg. og leiðr. stærð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að breyta opum á suðvesturhlið, breyta gluggum við aðalinngang, minnka stofuglugga,  hækka gólf í geymslu og leiðrétta stærðir einbýlishússins á lóðinni nr. 63 við Barðastaði.  Stærð: Rúmmál var 817,3 rúmm.,  verður 911,9 rúmm.  Gjald kr. 4.100 + 3.879"
22025 (01.44.300.5),BN022025,Barðavogur 21,br. einbýli í þrjár íbúðir,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar Borgarskipulags.,Sótt er um samþykki fyrir áður gerðri breytingu einbýlishúss með bílgeymslu í þríbýlishúsi á lóðinni nr. 21 við Barðavog.  Gjald kr. 4.100
21557 (01.13.630.2),BN021557,Bárugata 13,raunteikn. -núv. fyrirkomulag,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Þinglýsa skal kvöð sem fram kemur á teikningu.,Sótt er um samþykki fyrir áður gerðri íbúð og núverandi innra fyrirkomulagi í húsinu á lóðinni nr. 13 við Bárugötu. Einnig er sótt um leyfi til þess að endurnýja og breyta gluggum á öllum hliðum hússins.  Virðingargjörð dags. 21. febrúar 1942 og afrit úr manntali árið 1952 fylgja erindinu. Skoðunarskýrsla byggingarfulltrúa dags. 15. ágúst 2000 og samþykki meðeigenda dags. 4. október 2000 fylgir erindinu.  Gjald kr. 4.100
22021 (04.06.510.1),BN022021,Bíldshöfði 20,Breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að minnka lítilega lyftutun við suðurhlið, breyta uppbyggingu þaks og lokun yfir stigahús til samræmis við sérteikningar af húsinu á lóðinni nr. 20 við Bíldahöfða.  Stærð: Samtals var hús 14106,2 ferm., verður 14087,9 ferm., (- 18,3 ), rúmm., óbreyttir.  Gjald kr. 4.100"
22004 (01.18.441.9),BN022004,Bjargarstígur 14,breyting úti og inni,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Umsækjandi greiði kostnað vegna breytinga á gangstétt.,"Sótt er um leyfi til þess að koma fyrir útidyrum og tröppu  á norðurhlið, færa til stiga innanhúss og breyta gluggapóstum í húsinu á lóðinni nr. 14 við Bjargarstíg.  Gjald kr. 4.100"
22014 (01.88.901.4),BN022014,Bleikargróf 11,Breyta gluggum á bílgeymslu.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Helga Guðmundsdótti vék af fundi við afgreiðslu málsins.,Sótt er um leyfi til þess að breyta glugga og færa til útgöngudyr  á bílgeymslu hússins nr. 11 við Bleikargróf.  Gjald kr. 4.100
21697 (01.18.311.3),BN021697,Bókhlöðustígur 8,Reyndarteikn,Frestað. Vantar formlegt samþykki meðeigenda.,"Sótt er um leyfi fyrir innra og ytra fyrirkomulagi samkvæmt reyndarteikningum af húsinu nr. 8 við Bókhlöðustíg.  Erindinu fylgir ljósrit af fundargerð húsfundar dags. 28. júlí 2000, bréf Lögskila dags. 16. okt. 2000.  Gjald kr. 4.100"
22017 (02.42.430.5),BN022017,Brúnastaðir 61,Br. á gluggum og innra fyrirkomul.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta gluggum á vesturhlið, stækka eldhús, færa þvottaherbergi og breyta geymslurými í húsinu á lóðinni nr. 61 við Brúnastaði.  Gjald kr. 4.100"
21944 (02.57.600.2),BN021944,Bæjarflöt 5-7,Breyting á áður samþ. teikningum,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta gluggum og koma fyrir dyrum á norðurgafli, breyta þaki og lækka innkeyrsludyr á vesturhlið hússins á lóðinni nr. 5-7 við Bæjarflöt.  Gjald kr. 4.100"
