nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
22307 (01.17.020.9),BN022307,Amtmannsstígur 5,"Áður gerðar íb., reyndart.",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir tveimur áður gerðum íbúðum á 1. hæð, tveimur á 2. hæð og einni á rishæð ásamt leyfi fyrir lagfæringum á baði og eldhúsi á rishæð og skiptingu geymsla í kjallara hússins matshluta 01 á lóð nr. 5 við Amtmannsstíg.  Gjald kr. 4.100"
21970 (01.28.310.1),BN021970,Álftamýri 79,viðbygging við skólahús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja einnar hæðar steinsteypta viðbyggingu við austurhlið Álftamýraskóla og stækka eldhús á 1. hæð skólahússins á lóð nr. 79 við Álftamýri.  Umsögn gatnamálastjóra dags. 24. október 2000 fylgir erindinu.  Stærð: Viðbygging 1. hæð 502 ferm., 1590 rúmm.  Gjald kr. 4.100 + 65.190"
22173 (12.65.201 01),BN022173,Ármúli 31,Breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki Vinnueftirlits ríkisins. Gefinn er 30 daga frestur til þess að skila skráningartöflu.,"Sótt er um leyfi til þess að breyta innra skipulagi og útliti í vesturhluta hússins Ármúli 31sem er matshluti 01 á lóðinni nr. 34 við Suðurlandsbraut.  Byggt er nýtt anddyri að vesturgafli húss, þakgluggum er breytt á norðurhlið og gluggasetningu og klæðningu er breytt á suðurhlið. Innra skipulagi kjallara og fyrstu hæðar er breytt og millilofti er komið fyrir yfir hluta fyrstu hæðar. Skráningu fyrstu hæðar er breytt úr lager- í skrifstofuhúsnæði. Bílastæðum á lóð er fjölgað og sýnd eru 219 bílastæði á lóðinni.  Skýrsla um brunahönnun dags. 14. nóvember 2000 fylgir erindinu. Bréf hönnuðar dags. 28. nóvember 2000, þar sem beðið er um frest til að skila skráningartöflu, fylgir erindinu.  Stærð: Stækkun viðbygging, milliloft 98,1 ferm. og 333,5 rúmm.  Gjald kr. 4.100 + 13.674"
22295 (01.18.451.2),BN022295,Baldursgata 11,Br. í risi og fjarskiptaloftnet,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að breyta  fyrirkomulagi í risi hússins nr. 11 við Baldursgötu. Norðausturendi verði afþiljaður og notaður fyrir tækjageymslu en annað óbreytt. Jafnframt er sótt um leyfi til að að setja 3 fyrirferðarlítil fjarskiptaloftnet á einni stöng á eystri skorstein hússins. Jafnframt er sótt um leyfi fyrir minniháttar breytingum á skráningarstærðum.  Erindinu fylgir bréf Landssímans dags. 5. des. 2000, samþykki meðeigenda dags. 23. nóv. 2000 ásamt gögnum frá fyrirspurnarstigi.  Gjald kr. 4.100"
22335,BN022335,Barónsstígur Sundhöll,"byggja eimbað, breyta afgreiðslu",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja eimbað og breyta ljósabaðstofu í kjallara og afgreiðslu í forsal Sundhallar Reykjavíkur á lóð við Barónsstíg.  Bréf Árbæjarsafns dags. 14. desember 2000 og bréf húsafriðunarnefndar dags. 15. desember 2000 fylgja erindinu.  Stærð: Stækkun, eimbað 6,9 ferm. og 17,3 rúmm.  Gjald kr. 4.100 + 709,3"
20781 (04.06.500.1),BN020781,Bíldshöfði 16,"Matshl.01, reyndart.  eignaafmörkun",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Með skilyrði um að sótt verði um lóðarstækkun án ástæðulaus dráttar.,"Sótt er um leyfi fyrir áður gerðum breytingum og eignaafmörkun í matshluta 01(bakhús) á lóðinni nr. 16 við Bíldshöfða. Meðal breytinga eru áður ósamþykkt milligólf.  Erindinu fylgir samþykki meðlóðarhafa dags. 16. mars 2000.  Stækkun:  203,3 ferm.  Eftir breytingu verður matshlutinn samtals 2433,2 ferm., 9213,1 rúmm.  Gjald kr. 4.100"
22330 (04.05.640.1),BN022330,Bíldshöfði 7,olíuafgreiðsludæla,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að koma fyrir dælu fyrir olíuafgreiðslu ásamt afgreiðsluplani á lóð B.M. Vallá  nr. 7 við Bíldshöfða.  Gjald kr. 4.100
22329 (01.25.010.1),BN022329,Brautarholt 22,Breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir ýmsum að hluta óskilgreindum breytingum á húsinu nr. 22 við Brautarholt.  Stærðarbreyting: xx  Gjald kr. 4.100 + xx
22312 (01.13.500.1),BN022312,Bræðraborgarst 1,"br. inni, dagvistun",Samþykkt 15. desember 2000. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um samþykki fyrir breytingum á eldhúsi, breyttum snyrtingum og starfsmannaaðstöðu ásamt smávægilegum leiðréttingum uppdrátta til samræmis við núverandi fyrirkomulag á 1. hæð hússins á lóð nr. 1 við Bræðraborgarstíg.  Gjald kr. 4.100"
22334 (01.13.422.1),BN022334,Bræðraborgarst 16,Br. og endurbygging húss,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til að sameina matshluta 01 og matshluta 02 á lóðinni nr. 16 við Bræðraborgarstíg. Jafnframt er sótt um leyfi til að breyta notkun, innra fyrirkomulagi og útliti hins sameinaða matshluta, sem mun verða nýttur fyrir íbúð, sýningarsal og vinnustofu listamanns. Breytingar á byggingunni fela m.a. í sér að hún verður einangruð, gluggum verður breytt í átt til upprunalegrar gerðar, þaki og kvistum verður breytt á ýmsa vegu án þess að þakið í heild verði hækkað og nýjir byggingarhlutar gerðir aftan við hús. Jafnframt er sótt um leyfi til að rífa matshluta 03.  Erindinu fylgir afsal dags. 16. des. 1977, afsal dags. 30. maí 2000. Veðbókarvottorð dags. 29. maí 2000, yfirlýsing burðarvirkjahönnuðar dags. 22. ágúst 2000 og útskrift úr gerðabók skipulags- og umferðarnefndar frá 11. september 2000.  Niðurrif: 26 ferm. og 62 rúmm.  Stærðir: Kjallari 115,3 ferm., 1. hæð 324,5 ferm., 2. hæð 276,9 ferm., 3. hæð 111,5 ferm., samtals 828,2 ferm. -32,6) og 2803,8 rúmm. +110,4)  Gjald kr. 4.100 + 4.526"
