nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
36081 (01.43.430.1),BN036081,Álfheimar 74,breyta í snyrtistofu,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að innrétta snyrtistofu í stað verslunar í eign 0116 á 1. hæð Glæsibæjar á lóð nr. 74 við Álfheima.  Umsögn brunahönnuðar dags. 29. maí 2007 fylgir erindinu.  Gjald kr. 6.800
35349 (01.18.411.1),BN035349,Bergstaðastræti 17B,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að rífa vörugeymslu og byggja einnar hæðar steinsteypta viðbyggingu við einbýlishúsið á lóðinni nr. 17B við Bergstaðastræti.   Niðurrif:  Fastanr. 200-6874, matshl. 70, merkt 0101, vörugeymsla 11,7 ferm.  Stærð:  Viðbygging 27,7 ferm. 85,3 rúmm.  Gjald kr. 6.800 + 5.800"
34345 (01.19.111.5),BN034345,Bergþórugata 57,samþykki íb. í kjallara,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir áður gerðri kjallaraíbúð í fjölbýlishúsinu á lóð nr. 57 við Bergþórugötu.  Íbúðarskoðun byggingarfulltrúa endurskoðað 10. september 2006 og samþykki meðeigenda (á teikningu) fylgja erindinu.  Gjald kr. 6.100 + 6.800
36169 (01.21.810.1),BN036169,Borgartún 25,"innrétting 2.,3.,4. og 5. hæð",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir innréttingu hæðanna 2, 3, 4, og 5 í atvinnuhúsnæðinu á lóðinni nr. 25 við Borgartún.  Meðfylgjandi er bréf brunahönnuðar dags. 24. maí 2007.  Gjald kr. 6.800"
36193 (01.22.000.2),BN036193,Borgartún 6,br. kjallara í eldh. og veitingas.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta kjallara í veislusal, eldhús með tilheyrandi starfsmanna- og vinnuaðstöðu, ásamt snyrtingum og geymslum í húsi á lóðinni nr. 6 við Borgartún.  Gjald kr. 6.800"
35574 (01.22.010.7),BN035574,Borgartún 8,7 og 19 hæða bygging,"Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins. Þinglýsa skal yfirlýsingu, áritaðri um samþykki forvarnarsviðs SHS varðarndi eignarhald og rekstur öryggiskerfa, sbr. bréf forvarnarsviðs SHS dags. 11. júní 2007.","Sótt er um leyfi til þess að byggja 4. áfanga sem að hluta sjö hæða og allt að nítján hæða þjónustu og skrifstofuhús ofan á tvær kjallarahæðir með aukarýmum og bílastæðum allt úr steinsteypu og ál-gluggakerfi á lóð nr. 8-16 við Borgartún.  Brunahönnun Línuhönnunar dags. 6. mars, endurskoðuð 12. apríl og 15. maí 2007, mat á hljóðvist frá VSÓ dags. í maí 2005 og umsögn burðarvirkishönnuða dags. 6. mars 2007 fylgja erindinu. Einnig lagt fram tölvubréf forvarnarsviðs SHS dags. 11. júní 2007.   Stærð: Neðsti kjallari 143,9 ferm., neðri kjallari 873,3 ferm., kjallari 894 ferm., 1. hæð 1615,8 ferm., 2. hæð 1265,8 ferm., 3.-6. hæð 1607,8 ferm. hver hæð, 7. hæð 1558,9 ferm., 8. hæð 797,6 ferm., 9. -19. hæð 729,5 ferm. hver hæð, 20. hæð 88 ferm., samtals 21693 ferm., 83431,3 rúmm.  Bílakjallari (B-rými) 277,8 ferm., 13792,5 rúmm.  Gjald kr. 6.800 + 6.800 + 6.611.218"
36146 (01.35.100.1),BN036146,Brúnavegur 13,Viðb. við Laugarásbíó,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að byggja viðbyggingu fyrir snyrtingar við austurhlið núverandi kvikmyndarhúss sem 1. áfanga af áður samþykktri stækkun (BN 34405) Laugaásbíós á lóð Hrafnistu við Brúnaveg.  Stærð: Viðbygging (1.áfangi) 95,6 ferm., 553,8 rúmm.  Gjald kr. 6.800 + 37.658"
36201 (32.47.370.7),BN036201,Esjugrund 13,Sólstofa,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja sólstofu (fyrirspurn BN3600) við suðurhlið einbýlishússins á lóðinni nr. 13 við Esjugrund.   Stærð: Sólstofa 27,4 ferm., 68,5 rúmm.  Gjald kr. 6.800 + 4.658"
36050 (01.08.930.1),BN036050,Fiskislóð 15-21,br. inni og útlit,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að stækka byggingavöruverslun á kostnað timburverslunar sbr. erindi BN34701, auka lofthæð í skrifstofurými á 2. hæð, stækka stiga milli 1. og 2. hæðar, breyta opum á útvegg og innra skipulagi verslunarhússins á lóð nr. 15-21 við Fiskislóð.  Brunahönnun VGK dags. í maí 2007 og samþykki f.h. Fiskislóðar 27 og Faxaflóahafnar (á teikningu) fylgja erindinu.  Stærð: Verslunarhús var 7149,1 ferm. verður 7145,1 ferm., var 65362,8 rúmm. verður 65433,8 rúmm. eða 4 ferm., minnkun, og aukning um 71 rúmm.  Gjald kr. 6.800 + 6.800 + 4.828"
35355 (10.89.102),BN035355,Fiskislóð 29,bílaþvottastöð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Skila skal vottun eininga eigi síðar en við úttekt á botnplötu.,"Sótt er um leyfi til þess að byggja einlyft stálgrindarhús klætt með stálsamlokueiningum fyrir bílaþvottastöð á lóð nr. 29 við Fiskislóð.  Brunahönnun dags. 29. janúar og 30. maí 2007,  bréf hönnuðar dags. 5. júní 2007 og lýsing á einingum fylgja erindinu.  Stærð: Bílaþvottastöð samtals 630,5 ferm. 3134,8 rúmm. Yfirbyggð þvottastæði (B-rými) samtals 411,9 ferm., 1970,3 rúmm.  Gjald kr. 6.800 + 6.800 + 347.147"
