nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
34999 (04.66.370.1),BN034999,Austurberg 5,nýbygging sem tengist núverandi skólahúsi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi fyrir 3. hæða húsi til stækkunar á skólabyggingu með tengibygginu við eldra hús á lóðinni nr. 5 við Austurberg (Fjölbraut í Breiðholti).   Bréf Menntamálaráðuneytisins vegna brunahönnunar, dags. 25. janúar 2007 fylgir erindinu. Einnig lögð fram bréf Fasteigna ríkissjóðs dags. 26. janúar 2007 og 12. febrúar 2007.  Stærðir: 1987,3 ferm., 7805,5 rúmm.   Gjald kr. 6.100 + 476.135"
35396 (01.14.041.8),BN035396,Austurv Póstur og Sím,lyfta og fl,Frestað. Vísað til athugasemda á umsóknarblaði. Samþykkt er takmarkað byggingarleyfi til þess að reisa vinnupalla.,"Sótt er um leyfi til endurinnrétta 1. og 6. hæð og að stækka húsið til suðurs sem nemur lyftuhúsi á gaflinum, setja glugga í norðurgafl á 6. hæð ásamt nýjum svölum til austurs og hækka hliðarveggi sem nemur 1,2 m. að hluta með því að minnka hallan á þaki  hússins nr. 11 við Aðalstræti.  Meðfylgjandi er brunahönnun dags. 16. febrúar 2007.   Stærðir: 28,8 ferm. 192,3 rúmm.   Gjald kr. 6.800 + 13.076"
35415 (01.26.210.1),BN035415,Ármúli 7,svalir á 2 hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að byggja svalir á suðurhlið 2. hæðar atvinnuhússins á lóðinni nr. 7 við Ármúla.  Gjald kr. 6.800
35420 (01.70.201.0),BN035420,Barmahlíð 9,br. á svalahurð og gluggapósti,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir breyttri svalahurð á suðurhlið rishæðar og fyrir breyttum glugga á kvisti á austurþekju fjölbýlishússins á lóð nr. 9 við Barmahlíð.  Gjald kr. 6.800
35462 (01.67.301.9),BN035462,Bauganes 27A,breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi fyrir minniháttar breytingum frá samþykktum aðaluppdráttum, innan húss og utan af einbýlishúsinu á lóðinni nr. 27A við Bauganes.   Gjald kr. 6.800"
35349 (01.18.411.1),BN035349,Bergstaðastræti 17B,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði. Skipulagsferli ólokið.,"Sótt er um leyfi til að byggja einnar hæðar steinsteypta viðbyggingu með þaksvölum ofaná og tröppum uppá við einbýlishúsið á lóðinni nr. 17B við Bergstaðastræti.  Jafnframt er sótt um leyfi til að rífa vörugeymslu á sömu lóð.  Niðurrif:  Fastanr. 200-6874, matshl. 70, merkt 0101, 11,7 ferm.  Stærð:  Stækkun 27,7 ferm. 85,3 rúmm.  Gjald kr. 6.800 + 5.800"
35398 (01.19.700.4),BN035398,Bergstaðastræti 66,endurnýjun á byggingaleyfi frá 25.01.2006,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um endurnýjun á byggingarleyfi frá 25. janúar 2006 þar sem veitt var leyfi til þess að hækka þak á vesturhluta 1. hæðar, byggja kvist á norðaustur- og suðvesturþekju, rífa núverandi skúr á baklóð, byggja viðbyggingu við kjallara á vestari hluta  baklóðar og pall  að kjallara og 1. hæð suðvesturhliðar einbýlishússins á lóð nr. 66 við Bergstaðastræti.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 29. apríl 2005 fylgir erindinu ásamt umsögn Minjasafns Reykjavíkur dags. 29. apríl 2005, samþykki eigenda Bergstaðastrætis 64 dags. 24. apríl og innfært 27. apríl 2005 ásamt umsögn Húsafriðunarnefndar dags. 28. apríl 2005. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 23. september 2005 og umsögn skipulagsfulltrúa dags. 23. september 2005 fylgja erindinu.  Stærð: Niðurrif ósamþykktrar skúrbyggingar 30,5 ferm.  Samtals stækkun 58,3 ferm., 127,7 rúmm.  Gjald kr. 6.800 + 8.684"
35190 (04.06.200.1),BN035190,Bíldshöfði 9,skrifstofu og þjónustuhús nr 9b,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Skilyrt er að gerð verði ný eignaskiptayfirlýsing fyrir hús á lóðinni vegna breyttra stærða.,"Sótt er um leyfi til að byggja steinsteypt átta hæða skrifstofu- og þjónustuhús með bílakjallara á lóðinni nr. 9 við Bíldshöfða.  Málinu fylgir brunahönnun frá VSI síðast endurskoðuð 9. febrúar 2007.  Stærðir:  Kjallari 5.188,5 ferm., þar af bílgeymsla 3.828,4 ferm., 1. hæð 1.292,9 ferm., 2. hæð 1.292,9 ferm., 3. hæð 1.071,3 ferm., 4. hæð 1.071,3 ferm., 5. hæð 1.071,3 ferm., 6. hæð 1.071,3 ferm., 7. hæð 1.066,1 ferm. og 8. hæð 697 ferm.  Samtals 13.601,7 ferm. og 50.498 rúmm.  Gjald kr. 6.100 + 3.080.378"
35434,BN035434,Borgartún 10 -12,3 áfangi,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja 3. áfanga sem er hluti af 2. hæða bílageymslukjallara með tilheyrandi aksturs hringramb milli hæða og 2 stk. bráðbirgða flóttastigum á lóðinni nr. 10-12 við Borgartún. Meðfylgandi er bréf burðavirkishönnuðar dags. 13 febrúar 2007.  Stærðir: A-rými 283,1 ferm., 1.294,7 rúmm.  B-rými 33.038,1 ferm., 101.352,9 rúmm.  Gjald kr. 6.800 + 6.980.036"
35271 (01.22.010.7),BN035271,Borgartún 8,inndregin 7. hæð,Frestað. Vísað til athugasemda á umsóknarblaði. Skipulagsferli ólokið.,"Sótt er um leyfi til að byggja 7. hæðina inndregna fyrir skrifstofur auk hellulagðra þakgarða á austur og vesturenda , hæðin er með burðarvirki úr stáli klætt málmklæðningu en stigahúsin sem eru með fjórum lyftum og lagnastokkum er með steyptu burðarvirki.   Stærðir: 1144,0 ferm., 4412,8 rúmm.  Gjald kr. 6.800 + 300.070"
