nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
34999 (04.66.370.1),BN034999,Austurberg 5,nýbygging sem tengist núverandi skólahúsi,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir 3. hæða húsi til stækkunar á skólabyggingu með tengibygginu við eldra hús á lóðinni nr. 5 við Austurberg (Fjölbraut í Breiðholti).   Bréf Menntamálaráðuneytisins vegna brunahönnunar, dags. 25. janúar 2007 fylgir erindinu.  Stærðir: 1987,3 ferm., 7805,5 rúmm.   Gjald kr. 6.100 + 476.135"
35308 (01.85.430.1 01),BN035308,Árland 1,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að lækka gólfkóta kjallara um 54 cm. breyting á gluggum austur og vesturhliðar bætt við glugga á suðurhlið og mynda opið B-rými undir verönd á lóðinni nr. 1 við Árland.   Stærðir:  B-rými xx ferm., xx rúmm. A-rými xx rúmm.  Gjald kr. 6.800 + xxx"
35287 (01.26.120.1),BN035287,Ármúli 3,br. inn á 3. hæð,Frestað. Vísað til athugasemda eldvarnareftirlits.,Sótt er um leyfi til þess að breyta innra skipulagi 3. hæðar í matshluta 01 á lóð nr. 3 við Ármúla.  Gjald kr. 6.800
35106 (02.40.450.2),BN035106,Barðastaðir 25-31,br. á áður samþ. aðaluppdr.,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til þess að breyta lítillega sólstofum við ný samþykkt raðhús, lækka gólfkóta þannig að stöllun verði 30 sm í stað 40 sm, lækka gluggahæð, færa gönguhurð í bílskúra, færa inntök og færa sorpgeymslu á lóð Öryrkjabandalagsins nr. 25-35 við Barðastaði.  Bréf hönnuðar dags. 5. desember 2006 fylgir erindinu.  Leiðréttar stærðir: Hús nr. 25 (matshluti 08) óbreytt íbúð 83,6 ferm., var 273,8 rúmm. verður 274,8 rúmm., hús nr. 27 (matshluti 06) íbúð var 81,9 ferm., verður 81,5 ferm., óbreytt 268 rúmm., hús nr. 29 (matshluti 04) íbúð var 81,9 ferm. verður 81,5 ferm., óbreytt 268 rúmm., hús nr. 31 (matshluti 02) íbúð var 83,6 ferm. verður 83,1 ferm., var 273,8 rúmm. verður 273,2 rúmm., bílskúrar (matshluti 09, 07, 05 og 03) óbreyttir 22,9 ferm. voru 83 rúmm. verða 63 rúmm. hver bílskúr. Raðhús samtals var 331 ferm. verður 329,7 ferm., var 1083,6 rúmm. verður 1084 rúmm. og bílskúrar samtals óbreytt 91,6 ferm., voru 332 rúmm. verða 252 rúmm.  Gjald kr. 6.100"
34345 (01.19.111.5),BN034345,Bergþórugata 57,samþykki íb. í kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki kjallaraíbúðar í fjölbýlishúsinu á lóð nr. 57 við Bergþórugötu.  Íbúðarskoðun byggingarfulltrúa endurskoðað 10. september 2007 fylgir erindinu.  Gjald kr. 6.100
35209 (01.85.410.2),BN035209,Bjarmaland 17-23,23 - viðbygging o.fl.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja við, breyta þaki og færa til upprunalegs horfs og til að breyta innra skipulagi í einbýlishúsinu nr. 23 á lóðinni nr. 17-23 við Bjarmaland.  Málinu fylgir samþykki meðlóðarhafa á uppdrætti dags. 4. janúar 2006.  Stækkun: 60,3 ferm. 192,1 rúmm.  Gjald kr. 6.800 + 13.063"
35147 (01.22.000.2),BN035147,Borgartún 6,1.hæð skipt í fjórar sjálfst. fasteignir,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er leyfi til að skipta 1. hæðinni í fjórar sjálfstæða eignarhluta og innrétta einingu 0103 og 0104 sem skrifstofurými einnig að fjölga geymslum í kjallara hússins á lóð nr. 6 við Borgartún.  Gjald kr. 6.100
35295 (01.25.010.5),BN035295,Brautarholt 30,reyndart. og gistih. á 3. h,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi innra skipulagi og breyttri skráningu húss ásamt leyfi til þess að innrétta 3. hæð fyrir námsmannaaðstöðu í atvinnuhússins á lóð nr. 30 við Brautarholt.  Bréf Lögreglufélags Reykjavíkur dags. 26. janúar 2007 fylgir erindinu.  Gjald kr. 6.800
35302,BN035302,Breiðagerði 20,reyndarteikning 1. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir breytingum á 1. hæð samkvæmt reyndarteikningum þar sem snyrtingar með aðgengi að utan verði breytt í innangengt hópherbergi. Þar sem áður voru snyrtingar er nú tæknirými og snyrtingar fluttar til í skólabyggingunni á lóð nr. 20 við Breiðagerði.  Gjald kr. 6.800
35212 (01.35.050.6),BN035212,Dalbraut 21-27,uppfærsla á brunavörnum og fl.,Frestað. Lagfæra skráningu.,"Sótt er um samþykki fyrir skráningu og teikningum af núverandi innra skipulagi og uppfærslu brunavarna í húsi nr. 27 með 24 íbúðareingum fyrir aldraða og raðhúsum nr. 21, 23 og 25 með 6 íbúðareiningum í hverju þeirra á lóð  við Dalbraut.  Gjald kr. 6.800"
