nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
37029 (05.86.530.1),BN037029,Almannadalur 17-23,hesthús nr. 21 speglað,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta byggingaraðferð úr steinsteyptu húsi, einangruðu að utan og klætt með láréttri zinkhúðari báraðri klæðningu, í steinsteyptar einingar ásamt leyfi til þess að spegla hesthúsi nr. 21 sbr. erindi 36141 á lóð nr. 17-23 í Almannadal.  Vottorð um gæðarkerfi nr. 10 dags. 14. júní 1996 fylgir erindinu.  Gjald kr. 6.800"
37007 (00.00.000.0),BN037007,Almannadalur 25,"breytingar, hús nr. 13",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að spegla hús á lóð nr. 25 við Almannadal.  Gjald kr. 6.800
37046 (01.14.040.7),BN037046,Austurstræti 12,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til breytinga á veitingasal á 1. hæð hússins á lóð nr. 12 við Austurstræti.  Gjald kr. 6.800
36788 (01.14.050.1),BN036788,Austurstræti 16,skemmtistaður í stað veitingahúss,Frestað. Málinu vísað til skipulagssráðs.,Sótt er um leyfi til að breyta innra fyrirkomulagi ásamt því að breyta notkun 1. hæðar og kjallara úr veitingahúsi í skemmtistað á lóðinni nr. 16 við Austurstræti.  Umsögn skipulagsstjóra dags. 19. september 2007 fylgir erindinu.  Bréf umsækjenda dags 15. október 2007 fylgir erindinu.  Gjald kr. 6.800
37025 (01.14.040.3),BN037025,Austurstræti 6,loka opi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að loka dyraopi á 3. hæð milli húsa á lóð nr. 6 og nr. 8 - 10 við Austurstræti.  Gjald kr. 6.800
37026 (01.14.040.4),BN037026,Austurstræti 8-10,loka opi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um að loka dyraopi á 3. hæð milli húsa á lóð nr. 6 og nr. 8 - 10 við Austurstræti.  Gjald kr. 6.800
36529 (70.00.005.0),BN036529,Árvellir 125871,(matshl. 04) Nýb. einbýli,Frestað. Leggja skal fram vottun á því að húsið uppfylli tæknileg ákvæði byggingarreglugerðar nr. 441/1998.,"Sótt er um leyfi til þess að reisa einlyft innflutt timburhús klætt með múrsteini sem matshluta 04 á lóð við Árvelli á Kjalarnesi.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 28. september 2007 og ETA vottun gildistími til 19. júní 2012 fylgja erindinu. Einnig lögð fram umsögn skipulagsstjóra dags. 9. september 2007.  Stærð: Íbúð 168 ferm., 625,4 rúmm.  Gjald kr. 6.800 + 42.527"
37015 (01.17.412.9),BN037015,Barónsstígur 11A,milliveggur,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi fyrir minnháttar breytingum á burðarvirki milli rýma 2. hæðar veitingahússins Argentina steikhús á lóðinni nr. 11A við Barónsstíg.  Gjald kr. 6.800
36840 (01.21.620.1),BN036840,Borgartún 1,kaffistofa/súpueldhús,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að útbúa nýjan inngang, síkka tvo glugga á norðurhlið og innrétta kaffistofu til bráðabirgða í þrjú ár í geymslu- og atvinnuhúsinu á lóðinni nr. 1 við Borgartún.  Gjald kr. 6.800"
37035 (01.23.000.2),BN037035,Borgartún 26,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um samþykki fyrir leiðéttum uppdráttum vegna minniháttar breytinga á innra skipulagi atvinnuhússins sbr. erindi 32764 á lóð nr. 26 við Borgartún.  Gjald kr. 6.800
