nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
37219 (01.81.200.8),BN037219,Akurgerði 16,núverandi bílskúr,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi fyrir áður gerðum bílskúr á lóðinni  við parhúsið nr. 16 við Akurgerði.  Málinu fylgir bréf hönnuðar dag.s 4. nóvember 2007.  Stærð:  31,1 ferm., 95,9 rúmm.  Gjald kr. 6.800 + 6.521"
37260 (01.11.980.1),BN037260,Austurbakki 2,"spennistöð og vatnsaflstöð neðanjarðar, mun vera breytt notkun innan húss",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að byggja spennistöð og varaflsstöð neðanjarðar á lóðinni nr. 2 við Austurbakka, sbr. erindi BN034842.  Meðfylgjandi er A) Bréf frá arkitekt dags. 11.12.2007,  B) Minnisblað SS5. Útblástur frá varaaflstöð dags. 5.12.2007 C) Bréf frá Heilbrigðisfulltrúa vegna spennistöð dags. 7.12.2007."
37440 (04.60.350.3),BN037440,Álfab. 12-16/Þönglab.,breyta innréttingum 1.hæð og kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að færa inngang á suðurhlið og breyta innra skipulagi Kaupþings banka í verslunarmiðstöðinni Mjódd á lóð nr. 1 við Þönglabakka.  Meðfylgandi er samþykki húsfélagsins á tveimur uppdráttum dags. 6. ágúst 2007.  Gjald kr. 6.800
37461 (01.13.010.3),BN037461,Ánanaust 1,niðurrif,Frestað. Ef rífa á dreifistöð Orkuveitu Reykjavíkur skal samþykki OR fylgja málinu.,"Sótt er um leyfi til að rífa húseignina á lóð nr. 1 við Ánanaust.  Niðurrif:  Fastanr. 200-0259, matshl.02, merkt  0101 verslun   786,6 ferm."
37419 (01.26.200.2),BN037419,Ármúli 5,ný skráning,Frestað. Vísað til athugasemda á umsóknarblaði. Höfundur hafi samband við embættið.,Sótt er um leyfi til breyta nýtingu austari hluta fjórðu hæðar í starfsmannabústaði sem áður var gistiheimili að hluta í atvinnuhúsnæðinu á lóð nr. 5 við Ármúla.  Gjald kr. 6.800
37410 (01.18.420.7),BN037410,Baldursgata 33,sorpgeymsla,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að færa til sorptunnuskýli að norðurhlið hússins á lóðinni nr 33 við Baldursgötu.  Tölvupóstur aðalhönnuðar fylgir erindinu dags. 13. desember 2007.  Gjald kr. 6.800
37346 (01.17.120.2),BN037346,Bankastræti 14-14B,breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra skipulagi og innrétta sælkeraverslun og veitingastað á 1. hæð hússins á lóðinni nr. 14 við Bankastræti.  Gjald kr. 6.800
36008 (01.17.000.8),BN036008,Bankastræti 5,lækka gólf í kj.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að lækka gólf um 45 sm í hluta kjallara, innrétta þar setustofu fyrir veitingastað á 1. hæð,  fjölga snyrtingum og færa starfsmannaaðstöðu veitingastaðar í kjallara atvinnuhússins á lóð nr. 5 við Bankastræti.  Yfirlýsing vegna brunamála við gasarinn dags. 18. maí 2007 og umsögn burðarvirkishönnuðar dags. 3. maí 2007 fylgja erindinu.  Stærð: Rúmmálsaukning 11,2 rúmm.  Gjald kr. 6.800 + 6.800. + 762"
37233 (01.67.302.1),BN037233,Bauganes 29A,nýbygging,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að byggja tveggja hæða einbýlishús úr forsteyptum einingum með lagnakjallara á lóðinni nr. 29A við Bauganes.  Stærðir: 1. hæð 109,1 ferm., 2. hæð  110,0 ferm. samtals 251,8 ferm., 787,6 rúmm.  Gjald kr. 6.800 + 53.556"
37373 (04.06.510.1),BN037373,Bíldshöfði 20,br. innra skipulagi,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um minniháttar breytingu á eldhúsi verslunarinnar Krónunnar á 1. hæð verslunarhússins á lóð nr. 20 við Bíldshöfða.  Gjald kr. 6.800
