nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
36788 (01.14.050.1),BN036788,Austurstræti 16,skemmtistaður í stað veitingahúss,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi ásamt því að breyta notkun 1. hæðar og kjallara úr veitingahúsi í skemmtistað á lóðinni nr. 16 við Austurstræti.  Gjald kr. 6.800
36527 (01.43.130.2),BN036527,Álfheimar 50-54,svalaskýli,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til úttektarskýrslu hönnuðar skal uppfærslu brunavarna lokið áður en framkvæmd við svalaskýli hefst.,"Sótt er um leyfi fyrir svalaskýlum og til að hækka handrið á fjölbýlishúsinu á lóð nr. 50-54 við Álfheima.  Samþykki meðeigenda dags. maí og ágúst 2007 og úttektarskýrsla aðalhönnuðar dags. 19. júlí og 13. september 2007 fylgja með erindinu.  Stærð:  23 íbúðir með svalaskýli 6,0 ferm., 19,0 rúmm. hvert og 6 íbúðir með svalaskýli 6,0 ferm., 16,0 rúmm. hvert. Samtals 174 ferm.,  533 rúmm.  Gjald kr. 6.800 + 6.800 + 36.244"
36574 (01.83.420.5),BN036574,Ásgarður 34-40,(40) Svalaskýli á 2. og 3 .h,Frestað. Vísað til athugasemda á umsóknarblaði. Að þeim uppfylltum verður málið sent skipulagsstjóra til ákvörðunar um grenndarkynningu.,"Sótt er um leyfi til þess að byggja svalarskýli á 2. og 3. hæð á suðurhlið raðhúss nr. 40 á lóð 34-40 við Ásgarð.  Samþykki meðlóðarhafa fylgir með erindinu.  Stærð: Svalaskýli 2. hæð 7,4 ferm., 19,2 rúmm.  3. hæð 3,1 ferm., 8,4 rúmm.  Samtals: 10,5 ferm.,  27,6 rúmm.  Gjald kr. 6.800 + 1.877"
37006 (02.42.110.3),BN037006,Bakkastaðir 45,flutningur hús af lóðinni,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áður en húsið er flutt af lóðinni skal lóðarhafi sækja um byggingarleyfi fyrir nýju húsi og gera byggingarfulltrúa grein fyrir áætluðum framkvæmdahraða.,"Sótt er um leyfi til þess að flytja burt úr Reykjavík einlyft einbýlishús úr timbri og með áföstum bílskúr á lóðinni nr. 45 við Bakkastaði.  Kaupsamningur  dags. 27. júní 2007 fylgir erindinu.  Stærð: Íbúð (fastanr. 224-3093 merki 01 0101) 131,8 ferm., 486,4 rúmm., bílskúr (fastanr. 224-3094 merki 01 0102) 29 ferm., 91,3 rúmm., samtals 160,8 ferm., 577,7 rúmm.  Gjald kr. 6.800"
36837 (01.18.451.2),BN036837,Baldursgata 11,br. innan húss,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta veisluþjónustu í eignarhluta 0003 í íbúðar- og atvinnuhúsinu á lóðinni nr. 11 við Baldursgötu.  Samþykki sumra meðlóðarhafa ódagsett fylgir erindinu.  Gjald kr. 6.800
35528 (01.67.210.7),BN035528,Bauganes 13,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi fyrir reyndarteikningum þar sem kjallari minnkar og smávægilegum breytingum á innra fyrirkomulagi leikskólans á lóðinni nr. 13 við Bauganes.  Gjald kr. 6.800
36553 (01.18.020.9),BN036553,Bergstaðastræti 10,br innra skipulagi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi.,"Sótt er um leyfi til að breyta innra skipulagi íbúðar- og atvinnuhússins á lóðinni nr. 10 við Bergstaðastræti.  Jafnframt er erindi BN036219 dregið til baka  Málinu fylgir eignaskiptasamningur dags. 21. apríl 1997, afsal fyrir neðri hæð dags. 27. mars 2007 og afsal fyrir efri hæð dags. 13. ágúst 1997.  Gjald kr. 6.800"
36828 (01.18.021.1),BN036828,"28"">Bergstaðastræti 12","12A - klæðing, breyta gluggum o.fl.",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til minnháttar breytinga á innra fyrirkomulagi íbúða 0203, 0303 og 0403 ásamt því að klæða efri hæðir hússins með álklæðningu og breyta gluggapóstum í öllum gluggum og svalahurðum í fjölbýlishúsinu á lóð nr. 12 við Bergstaðastræti.  Stærðaraukning vegna klæðningar 8,9 ferm., 78,6 rúmm.  Gjald kr. 6.800 + 5.344"
36873 (01.85.440.2),BN036873,Bjarmaland 18-24,stækkun nr. 22,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til að byggja kjallara undir hluta húss, grafa frá honum og byggja stoðveggi og til að stækka stofu til suðurs við einbýlishúsið nr. 22 á lóðinni nr. 18-24 við Bjarmaland.  Samþykki meðlóðarhafa dags. 5. og 13. september fylgir.  Einnig fylgir umsögn burðarvirkishönnuðar dags. 8. ágúst 2007.  Stækkun:  Kjallari 155,8 ferm., 1. hæð 14,1 ferm.  Samtals 169,9 ferm. og 546,9 rúmm.  Gjald kr. 6.800 + 37.189"
36886 (02.29.680.2),BN036886,Bláhamrar  1-29,17-29 klæðning,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,Sótt er um leyfi til að klæða gafla fjölbýlishússins á lóð nr. 17-29 við Bláhamra.  Meðfylgjandi er ljósrit af fundi húsfélags dags. 11. júlí 2007.  Gjald kr. 6.800
