nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
25900 (01.13.650.1),BN025900,Aðalstræti 4,hótel,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að byggja hótelbyggingu á tveimur til sex hæðum með áttatíu og þremur herbergjum á lóðinni nr. 4 við Aðalstræti.  Nýbyggingar hússins eru steinsteyptar en eldri húshlutar eru úr timbri.  Stærð: xx   Gjald kr. 4.800 + xx
25787 (01.55.329.5),BN025787,Arnargata 12,br. á viðbyggingu,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um breytingar á byggingarleyfi fyrir byggingu garðskála (samþykkt 1992), breyta timburvegg í steinsteyptann og glerþaki í bárujárnsklætt þak ásamt samþykki fyrir smávægilegum breytingum á innra skipulagi 1. hæðar einbýlishúss á lóð nr. 12 við Arnargötu.  Bréf burðarvirkishönnuðar dags. 9. september 2002 og samþykki nágranna að Arnargötu 10 dags. í maí 2002 fylgja erindinu.  Gjald kr. 4.800"
25860 (01.14.040.3),BN025860,Austurstræti 6,opna milli húsa,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að opna milli kjallara og 1. hæðar frá  Austurstræti 8-10 og innrétta fyrir líkamsræktaraðstöðu eystri hluta kjallara og 1. hæðar atvinnuhússins á lóð nr. 6 við  Austurstræti.   Samþykki meðeigenda (á teikningu) dags. 20. september 2002 og samþykki eiganda Austurstrætis 8-10 (á teikningu) fylgja erindinu.  Gjald kr. 4.800
25895 (01.14.040.4),BN025895,Austurstræti 8-10,"op að nr.6, eldvarnarh.",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að opna milli kjallara og 1. hæðar frá Austurstræti 6 á lóð nr. 8-10 við Austurstræti.  Gjald kr. 4.800
25896 (01.84.750.5),BN025896,Álftaland 7,reyndarteikn. kj.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðri breytingu á geymslum kjallara og aðkomu utanfrá að kjallara íbúðarhúss á lóð nr. 7 við Álftaland.  Gjald kr. 4.800
25483 (01.16.201.1),BN025483,Ásvallagata 16A,2.íbúðir sameinaðar,Var samþykkt 25. september 2002. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að sameina íbúðir á fyrstu og annarri hæð í eina íbúð og stækka kjallaraíbúð yfir í sameignarrými í fjölbýlishúsi á lóð nr. 16A við Ásvallagötu.  Bréf umsækjanda dags.17. júlí 2002 fylgir erindinu.  Gjald kr. 4.800
25883 (01.35.420.7),BN025883,Ásvegur 10,kvistir - þakgluggar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja þrjá kvista á vesturhlið, tvo þakglugga á norðurhlið, lyfta þaki á suðurhlið og útbúa svalir á suðurhlið þakhæðar hússins á lóðinni nr. 10 við Ásveg.  Á teikningum er einnig gerð grein fyrir áður gerðri séreign í risi.  Svipað erindi var samþykkt á fundi þ. 12. maí 1998 en það byggingarleyfi er nú fallið úr gildi.  Samþykki meðeiganda og samþykki nágranna Kambsvegi 17 og 19 og Hjallavegi 30, 32, 34 og 36 (á teikn.) fylgir erindinu. Skoðunarskýrsla byggingarfulltrúa dags. 4. maí 1998 fylgir erindinu.  Stærð: Stækkun xx  Gjald kr. 4.800 + xx"
25348 (01.21.900.1),BN025348,Borgartún 31,Nýbygging,Frestað. Gera grein fyrir viðbyggingu norðan við núverandi hús.,"Sótt er um leyfi til þess að byggja átta hæða skrifstofuhúsnæði (matshl. 03) með bílageymslu fyrir 54 bíla í kjallara á lóðinni nr. 31 við Borgartún.  Húsið er steinsteypt, einangrað utan og klætt með náttúrusteini og gleri.  Skýrsla um brunahönnun dags. 21. ágúst 2002 fylgir erindinu.  Stærð: Kjallari bílageymsla 1380,8 ferm (B-rými), geymslur o.fl. 668,2 ferm., 1. hæð skrifstofur 868,0 ferm., 2. hæð skrifstofur 809,6 ferm., 3. hæð skrifstofur 859,5 ferm., 4. hæð skrifstofur 859,5 ferm., 5. hæð skrifstofur 859,5 ferm., 6. hæð skrifstofur 859,5 ferm., 7. hæð skrifstofur 859,5 ferm., 8. hæð matsalur o.fl. 495,9 ferm.  Samtals 7139,2 ferm. og 25144,1 rúmm.  Gjald kr. 4.800 + 1.206.917"
23558 (01.18.664.1),BN023558,Bragagata 22A,Br. á svölum,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að breikka og endurbæta áður gerðar svalir á 2. hæð hússins á lóð nr. 22A við Bragagötu.  Umboð eiganda 1. hæðar dags. 10. júlí 2001, samþykki fh. eiganda 1, hæðar dags. 7. ágúst 2001, samþykki eiganda 3. hæðar ódags. og samþykki fyrir hönd eigenda Bragagötu 24 ódags. fylgja erindinu.  Gjald kr. 4.100"
25659 (01.13.653.5),BN025659,Brattagata 3B,reyndarteikningar.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir reyndarteikningum af húsi og bílgeymslu á lóðinni nr. 3B og 5 við Bröttugötu.  Innra fyrirkomulagi er breytt á öllum hæðum hússins.  Umsögn skipulagsfulltrúa dags. 20. september 2002 og útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 23. september 2002 fylgja erindinu.  Gjald kr. 4.800
