nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
23620 (01.43.200.1),BN023620,Álfheimar 15,Áður gerðar br. á 2 og 3 hæð,Frestað. Vantar samþykki meðeigenda.,"Sótt er um samþykki fyrir áður gerðri stækkun 3. hæðar undir þaki á hluta svala og fyrir stækkun íbúðar 2. hæðar  út í stigahús í fjöleignahúsinu á lóð nr. 15 við Álfheima.  Samþykki sumra meðeigenda dags. 22. ágúst 2001 fylgir erindinu.  Stærð: Áður gerð stækkun 3. hæðar 13,5 ferm., 29,4  rúmm.  Gjald kr. 4.100 + 1.411"
24459 (01.29.210.1),BN024459,Ármúli 24,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði. Að þeim uppfylltum verður málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu.,"Sótt er um leyfi til þess að byggja einnar hæða viðbyggu við lager á baklóð atvinnuhússins á lóð nr. 24 við Ármúla.  Stærð: Viðbygging 33 ferm., xxx rúmm.  Gjald kr. 4.800 + xxx"
24360 (01.16.233.1),BN024360,Brávallagata 14,Reyndarteikningar,Frestað. Vinnuherbergi í kjallara skulu eignatengjast eigendum hússins.,Sótt er um samþykki fyrir núverandi innra skipulagi í kjallara og á þakhæð fjöleignarhússins á lóð nr. 14 við Brávallagötu.  Bréf hönnuðar dags. 14. janúar og 29. janúar 2002 ásamt samþykki meðeigenda dags. 26. janúar 2002 fylgja erindinu.  Gjald kr. 4.800
24201 (01.70.221.9),BN024201,Drápuhlíð 13,reyndarteikningar,Frestað. Leiðrétta skráningartöflu.,"Sótt er um samþykki fyrir áður gerðum breytingum í  kjallara, áður gerðum breytingum á innra skipulagi 2. hæðar og samþykki fyrir teikningu að rislofti vegna gerðar eignaskiptayfirlýsingar á lóð nr. 13 við Drápuhlíð.  Samþykki meðeigenda (á teikningu) fylgir erindinu.  Gjald kr. 4.800"
24265 (01.35.500.9),BN024265,Efstasund 2,áður b. skúr + reyndart.,Frestað. Leiðrétta skráningartöflu.,"Sótt er um samþykki fyrir reyndarteikningum af húsi og bílskúr (matshl. 01 og 02) og áður byggðum skúr (matshl. 03) í vesturhorni lóðarinnar nr. 2 við Efstasund. Sýnd er áður gerð séreign (ósamþ. íb.) í kjallara og gluggasetningu er breytt.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 25. janúar 2002 fylgir erindinu.  Stærð: Skúr 9,1 ferm. og 19,2 rúmm.  Gjald kr. 4.800 + 922"
24312 (01.41.000.7),BN024312,Efstasund 78,Áður gerð íbúð í kjallara ofl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðri íbúð í kjallara ásamt áður gerðri stækkun kjallara undir sólstofu 1. hæðar, leyfi til þess að lækka jarðveg við suðurhlið og færa rafmagnstöflu og inntök í íbúðarhúsinu á lóð nr. 78 við Efstasund.  Virðingargjörð dags. 10. október 1951, manntalsskýrsla dags. 16. október 1952 og íbúðarskoðun byggingarfulltrúa fylgja erindinu.  Stækkun: Áður gerð stækkun kjallara 16,6 ferm., 40,3 rúmm.  Gjald kr. 4.800 + 2.093"
24480 (01.41.011.9),BN024480,Efstasund 81,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir breyttri útfærslu á sólstofu og svölum ásamt breytingum í kjallara og 1.hæð íbúðarhússins á lóð nr. 81 við Efstasund.  Samþykki meðeiganda (á teikningu) fylgir erindinu.  Gjald kr. 4.800
23754 (01.46.200.1),BN023754,Faxafen 8-14,nr.12 v/ eignaskiptasamn.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir reyndarteikningum af húsinu nr. 12 á lóðinni nr. 8-14 við Faxafen vegna gerðar eignaskiptayfirlýsingar. Innra fyrirkomulagi og eignaafmörkun er breytt á öllum hæðum hússins.   Gjald kr. 4.100
24447 (01.55.301.7),BN024447,Fálkagata 32,Ofanábygging.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að lyfta þaki (4. hæð) hússins á lóðinni nr.32 við Fálkagötu. Um er að ræða stækkun á íbúð á þriðju hæð.   Samþykki meðeigenda og nokkurra nágranna (á teikn) fylgir erindinu. Umsögn Borgarskipulags dags. 16. ágúst 2001(fylgdi fyrirspurn sama erindis) fylgir erindinu.  Stækkun: Ofanábygging 72,2 ferm. og 209,7 rúmm.  Gjald kr. 4.800 + 10.066"
24166 (01.27.010.2),BN024166,Flókagata 56,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir reyndarteikningum af húsi og bílskúr (matshl. 01 og 02) á lóðinni nr. 56 við Flókagötu. Stærð kjallaraíbúðar og innra fyrirkomulag annarrar hæðar breytist. Jafnframt er erindi 22324 dregið til baka.  Samþykki meðeigenda dags. 19. nóvember 2001 fylgir erindinu.  Gjald kr. 4.100
24457 (01.66.--9.9),BN024457,Flugvöllur / Flugturn,breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi á sjöttu og sjöundu hæð í flugturninum á Reykjavíkurflugvelli.  Gjald kr. 4.800
