nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
24691 (01.52.210.9),BN024691,Aflagrandi 28-34,nr.34 - hjólageymsla,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja viðbyggingu að austurgafli hússins nr. 34 á lóðinni nr. 28-34 við Aflagranda.  Bréf hönnuðar dags. 12. mars 2002 og samþykki meðeigenda dags. 5. nóvember 2001 fylgja erindinu.  Stærð: Viðbygging 4,9 ferm. og 13,0 rúmm.  Gjald kr. 4.800 + 235"
24534 (01.43.430.1),BN024534,Álfheimar 74,nýbygging og breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta og byggja við 1. hæð verslunar- og þjónustumiðstöðvarinnar Glæsibæjar í norður og vestur, byggja léttbyggða inndregna hæð ofan á núverandi 2. hæð,  þriggja  hæða opna bifreiðageymslu fyrir 365 bíla við vesturhlið og þriggja til átta hæða nýbyggingu úr steinsteypu einnangraða að utan og klædda með álplötum og sedrusvið vestast á lóðinni nr. 74 við Álfheima.  Ljósrit af samþykki meðeigenda innfært 28. nóvember 2000, bréf hönnuðar dags. 12. febrúar 2002, brunahönnun VSI dags. 7. febrúar 2002 ásamt byggingarlýsingu hönnuðar og lagnahönnuðar (VGK) fylgja erindinu.  Stærð: Stækkun 1. hæðar núverandi húss 661,7 ferm., 3. hæðin 661,7 ferm., samtals 1323,4 ferm., 5824 rúmm. Nýbygging kjallari 301 ferm., 2. hæð 1012,5 ferm. 2. hæð 958,2 ferm., 3. hæð 1441,7 ferm., 4. hæð 1182,7 ferm., 5. hæð 1166,8 ferm., 6. hæð 869,5 ferm., 7. hæð 827,5 ferm., 8. hæð 566,8 ferm., samtals 8326,7 ferm., 29845,4 rúmm. Bifreiðageymsla, tæknirými 93,4 ferm., 342,4 rúmm., (bílastæði 10944,1 ferm., 22653,6 rúmm.)  Gjald kr. 4.800 + 2.815.939"
24688 (04.91.130.1),BN024688,Árskógar 2-8,nr.6 breyting inni,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að fjarlægja burðarvegg  og gera fleiri breytingar innan íbúðar 12-02 í húsinu nr. 6 á lóðinni nr. 2-8 við Árskóga.  Undirskrift burðarvirkishönnuðar dags. 12 mars 2002 (á teikn.) og bréf húsfélagsins dags. 18.03.2002  fylgja erindinu.  Gjald kr. 4.800
24531 (01.67.410.4),BN024531,Bauganes 16,Breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að færa til sorpgeymslu og heitan pott, breyta kótahæðum, hækka efsta kóta húss um 3 cm og breyta gluggasetningu og útliti allra hliða hússins á lóðinni nr. 16 við Bauganes.  Bréf hönnuðar dags. 12. febrúar 2002 fylgir erindinu.  Hús var áður skráð 232,1 ferm., og 736,5 rúmm., en er nú skráð 230,3 ferm., og 791,4 rúmm.  Stækkun: 54,9 rúmm.  Gjald kr. 4.800 + 2.635"
24774 (02.84.670.4 01),BN024774,Baughús 13,sólskáli,Frestað. Vísað til athugasemda á umsóknarblaði. Að þeim uppfylltum verður málið sent skipulagsfulltrúa til ákvörðunar um grenndarkynningu.,"Sótt er um leyfi til þess að byggja sólskála við suðurhlið parhúss nr. 13 á lóð nr. 13-15 við Baughús.  Samþykki meðlóðarhafa dags. 25. mars 2002 fylgir erindinu.  Stærð: Sólskáli 19,2 ferm., 58,7 rúmm.  Gjald kr. 4.800 + 3.002"
24381 (01.18.410.6),BN024381,Bjargarstígur 15,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðri hækkun þaks, áður gerðum kvistum, áður gerðum geymsluskúr á norðurhluta lóðar, áður gerðri íbúð á 1. hæð og breyttu innra skipulagi vegna gerðar eignaskiptayfirlýsingar á lóð nr. 15 við Bjargarstíg.  Virðingargjörð m.a. dags 12. janúar 1907, 1. apríl 1942 og íbúðarskoðun byggingarfulltrúa dags. 12. febrúar 2002 fylgja erindinu. Jafnframt lögð fram umsögn skipulagsfulltrúa dags. 8. febrúar 2002.  Stærð: Áður gerður geymsluskúr 38,9 ferm., 108,9 rúmm., áður gerð hækkun og kvistir á íbúðarhús xxx ferm., xxx rúmm.  Gjald kr. 4.800 + xx"
24776 (01.18.401.5),BN024776,Bjargarstígur 3,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðri íbúð í kjallara, annari á 1. hæð og þriðju á 2. hæð ásamt leyfi til þess að stækka geymsluskúr á baklóð hússins á lóð nr. 3 við Bjargarstíg.  Virðingargjörð dags. 3. desember 1918 og  íbúðarskoðun byggingarfulltrúa dags. 1. febrúar og 18. mars 2002 fylgja erindinu.  Stærð: Geymsluskúr 3,9 ferm., 7 rúmm.  Gjald kr. 4.800 + 374"
24769 (02.84.120.1),BN024769,Dalhús 2,girðing,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að girða með 2 og 3m hárri netgirðingu umhverfis svæði Ungmennafélagsins Fjölnis á lóð nr. 2 við Dalhús.  Jafnframt er erindi 23644 dregið til baka.  Bréf umsækjanda dags. 27. febrúar 2002 fylgir erindinu.  Gjald kr. 4.800
24244 (01.71.300.5),BN024244,Drápuhlíð 34,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir reyndarteikningum af húsinu á lóðinni nr. 34 við Drápuhlíð.  Innra fyrirkomulagi geymslurýma í kjallara og íbúðar á rishæð er breytt.  Gjald kr. 4.800
24696,BN024696,Drekavogur 4,fjölbýlishús,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að breyta skrifstofuhúsnæði í íbúðarhúsnæði með ellefu íbúðum, byggja við og byggja hæð (3. hæð) úr steinsteypu ofan á húsið og klæða og einangra að utan með sléttri og báraðri álklæðningu húsið nr. 4 á lóðinni nr. 4, 4A og 4B við Drekavog.  Stærð: Stækkun, ofaná- og viðbygging, 335,1 ferm. og 1146,1 rúmm.  Gjald kr. 4.800 + 55.013"
