nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
26310 (01.43.430.1),BN026310,Álfheimar 74,bakarí (rými 0121),Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að innrétta bakarí og kaffiveitingasölu í rými 0121 á 1. hæð í Glæsibæ á lóð nr. 74 við Álfheima.  Gjald kr. 4.800
26313 (01.83.420.2),BN026313,Ásgarður 10-16,v. eignaskipta,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi húsanna nr. 10-16 (matshl. 01-04) við Ásgarð.   Innréttaðar hafa verið íbúðir í kjöllurum húsanna.  Gjald kr. 4.800
26235 (01.71.002.2),BN026235,Barmahlíð 49,áður gerð íbúð í kj.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir áður gerðri íbúð í kjallara fjölbýlishússins á lóð nr. 49 við Barmahlíð.  Íbúðarskoðun byggingarfulltrúa dags. 24. júlí 2001, virðingargjörð dags. 31. janúar 1949 og samþykki meðeigenda dags. 17. nóvember 2002 fylgja erindinu.  Gjald kr. 4.800"
25458 (02.84.610.4),BN025458,Baughús 20,"reyndarteikn., stækkun",Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir áður gerðri stækkun íbúðar neðri hæðar út í áður óútgrafið sökkulrými íbúðarhúss og fyrir áður gerðri breytingu á útitröppum nú með geymslu undir á lóð nr. 20 við Baughús.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 18. október 2002 fylgir erindinu.  Samþykki meðeigenda ódags. fylgir erindinu.   Stærð: Stækkun íbúðar 42,1 ferm., 107 rúmm., geymsla undir tröppum 9,5 ferm., 18,7 rúmm.  Gjald kr. 4.800 + 6.529"
25341 (01.71.301.8),BN025341,Blönduhlíð 27,Raunteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Afmörkun rishæðar er gerð með vísan til 15. gr. reglugerðar nr. 910/2000.,Sótt er um samþykki fyrir núverandi fyrirkomulagi í húsinu á lóðinni nr. 27 við Blönduhlíð.   Gerð er grein fyrir áður gerðri íbúð í kjallara og áður gerðri séreign á rishæð hússins.  Skoðunarskýrslur byggingarfulltrúa dags. 18. apríl 2002 (v. rishæðar) og 18. júlí 2002 (v. kjallara) og afsal vegna rishæðar frá 24. ágúst 1982 fylgja erindinu.   Samþykki meðeigenda (á teikn.) fylgir erindinu.  Gjald kr. 4.800
24606 (01.70.440.2),BN024606,Blönduhlíð 4,Sþ. íbúð í kjallara,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir áður gerðri kjallaraíbúð í húsinu á lóð nr. 4 við Blönduhlíð.  Virðingargjörð dags. 14. apríl 1950,  íbúðaskoðun byggingarfulltrúa dags. 16. nóvember 2001 og samþykki meðeigenda dags. 26. febrúar 2002  fylgja erindinu.  Gjald 4.800"
23856 (01.24.120.3),BN023856,Brautarholt 4-4A,reyndarteikningar 4A,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um núverandi innra fyrirkomulag og breytta skráningu hússins nr. 4A  á lóð nr. 4-4A við Brautarholt.  Erindinu fylgir samþykki meðeiganda áritað á teikningu.  Gjald kr. 4.100
23739 (01.16.233.6),BN023739,Brávallagata 22,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi í húsinu á lóðinni nr. 22 við Brávallagötu. Í kjallara er sýnd séreign þar sem áður voru geymslur.  Samþykki meðeigenda dags. 2. desember 2002 fylgir eridninu.  Gjald kr. 4.100
25657 (01.82.631.2),BN025657,Byggðarendi 24,gluggi og svalir,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að koma fyrir glugga á norðuhlið nýbyggingar og breyta lítillega útliti sólskála á austurhlið hússins á lóðinni nr. 24 við Byggðarenda.   Gjald kr. 4.800
26081 (04.30.430.1),BN026081,Dragháls 28-30/F.....,reyndarteikningar / Fossh. 27,Frestað. Lagfæra skráningu.,Sótt er um samþykki fyrir núverandi fyrirkomulagi í húsinu nr. 27 við Fossháls á lóðinni Dragháls 28-30/Fossháls 27-29.  Skráningartafla er leiðrétt og fyrirkomulagi bílastæða á lóð er breytt.  Gjald kr. 4.800
