nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
25170 (05.13.140.1),BN025170,Andrésbrunnur 1-7,fjölbýlish. 28 íb. á 4. h,Frestað. Vísað til athugasemda á umsóknarblaði. Skipulagsferli ólokið.,"Sótt er um leyfi til þess að breyta nýsamþykktu fjögurra hæða steinsteyptu fjölbýlishúsi þannig að íbúðum fjölgi úr 24 í 28 ásamt breyttu útliti og stærðum á lóð nr. 1-7 við Andrésbrunn.  Stærð: Hús nr. 1 (matshluti 01) verður íbúð kjallari 90,3 ferm., 1. hæð 268 ferm., 2. hæð 268 ferm., 3. hæð 255,6 ferm., bílgeymsla 191,4 ferm., samtals 1073,3 ferm., 3183,3 rúmm.   Hús nr. 3 (matshluti 02) verður íbúð 108,7 ferm., 1. hæð 267,1 ferm., 2. hæð 267,1 ferm., 3. hæð 254,7 ferm., bílgeymsla 172,6 ferm., samtals 1070,2 ferm., 3181,1 rúmm.   Hús nr. 5 (matshluti 03) verður sömu stærðar og hús nr. 3 eða samtals 1070,2 ferm., 3181,1 rúmm.    Hús nr. 7 (matshluti 04) verður sömu stærðar og hús nr. 1 eða samtals 1073,3 ferm., 3183,3 rúmm.  Samtals var fjölbýlishúsið 4295,2 ferm. verður 4287 ferm., var 12659,4 rúmm. verður 12728,8 rúmm.     Gjald kr. 4.800 + 3.331"
25316 (01.55.329.4),BN025316,Arnargata 4,viðb. og br. inni,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. 1-1 og 1-2  dags. 14. maí 2002.,"Sótt er um leyfi til þess að byggja við suðausturhlið einbýlishússins steinsteyptan kjallara og timburhæð ásamt leyfi til þess að breyta vinnustofu í eldhús og borðstofu og endurbyggja útiskúr á lóð nr. 4 við Arnargötu.  Stærð: Viðbygging 89,9 ferm., 325,8 rúmm., útiskúr var 11,6 ferm. óbreyttir ferm., var 62 rúmm. verður 24,5 rúmm.  Gjald kr. 4.800 + 13.838"
25307 (01.55.322.2),BN025307,Arnargata 8,bílskúr,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta 01 og 02 dags. 24. júní 2002.,"Sótt er um leyfi til þess að byggja bílskúr á lóð nr.8 við Arnargötu.  Stærð: Bílskúr 31,5 ferm., 100 rúmm.   Gjald kr. 4.800 + 4.800"
25159 (01.24.710.4),BN025159,Auðarstræti 9,Breyting,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðri íbúð og reyndarteikningum af kjallara hússins á lóðinni nr. 9 við Auðarstræti.  Skiptasamningur dags. 30. júlí 1976 fylgir erindinu. Samþykki eigenda dags. 5. maí 2002 fylgir erindinu. Skoðunarskýrsla byggingarfulltrúa dags. 21. júní 2002 fylgir erindinu.  Gjald kr. 4.800
24585 (01.14.050.4),BN024585,Austurstræti 22,"br. inni, flóttal.",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að breyta flóttaleið, brunahólfun og leyfi til þess að hafa flóttasvalir áfram án svalahandriða á 2. hæð veitingastaðarins Astró á lóð nr. 22 við Austurstræti.  Gjald kr. 4.800"
25306 (01.14.021.3),BN025306,Austurstræti 3,breyting,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um samþykki fyrir breytingu á texta um brunavarnir  í húsinu nr. 3 við Austurstræti.  Gjald kr. 4.100
25287 (01.70.211.2),BN025287,Barmahlíð 32,samþykki á íbúð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Samþykktin öðlast gildi þegar staðfest hefur verið að eldvarnarhurð sé að sameign.,"Sótt er um samþykki á áður skráðri ósamþykktri íbúð í kjallara (0001) hússins á lóð nr. 32 við Barmahlíð.  Samþykki meðeigenda (á teikningu), afsal dags. 15. október 1954 og íbúðarskoðun byggingarfulltrúa dags.5. apríl 2002 fylgja erindinu.  Gjald kr. 4.800"
25297 (01.18.030.9),BN025297,Bergstaðastræti 13,br. á geymslum,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra skipulagi á 1. hæð hússins á lóð nr. 13 við Bergstaðastræti.  Gjald kr. 4.800
25205 (01.88.540.6),BN025205,Blesugróf 11,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. 1 og 2 dags. 25. maí 2002.,"Sótt er um samþykki fyrir áður gerðri viðbyggingu við vesturhlið íbúðarhúss og leyfi til þess að byggja einlyfta viðbyggingu á milli íbúðarhúss og bílskúrs á lóð nr. 11 við Blesugróf.  Samþykki eigenda af Blesugróf 9 og 13 dags. 3. júní 2002 fylgja erindinu.  Stærð: Áður gerð viðbygging 14,6 ferm., viðbygging 13,4 ferm., samtals 31 ferm., 79,3 rúmm.  Gjald kr. 4.800+ 3.806"
25135 (01.81.822.1),BN025135,Bústaðavegur 65,áður gerðar breytingar,Frestað. Vísað er til athugasemda eldvarnareftirlits.,"Sótt er um samþykki fyrir reyndarteikningum og áður gerðum breytingum á húsinu á lóðinni nr. 65 við Bústaðaveg.  Húsið hefur verið klætt með bárustáli, byggt hefur verið anddyri að norðurhlið og útigeymslur á lóð.  Samþykki meðeigenda dags. 14. maí 2002 fylgir erindinu. Bréf f.h. eigenda húsanna nr. 65 og 67 dags. 10. júní 2002 fylgir erindinu.  Stærð: Stækkun 20,7 ferm. og 50,6 rúmm.  Gjald kr. 4.800 + 2429"
