nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
25984 (01.28.000.1 04),BN025984,Álftamýri 14,svalaskýli,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að reisa svalskýli á svölum íbúðar 0401 á 4. hæð fjölbýlishúss nr. 14 á lóð nr. 8-14 við Álftamýri.  Samþykki meðeigenda í stigahúsi dags. 24. júní 2002, samþykki meðeigenda í húsi (stigahús nr. 8, 10 og 12) dags. 24. júní til 2. nóvember 2002, bréf hönnuðar dags. 4. október og 4. nóvember 2002 og úttektarskýrsla á brunavörnum íbúðar 0401 dags. 4. október 2002 fylgja  erindinu.  Stærð: Stækkun 4,9 ferm., 13,5 rúmm.  Gjald kr. 4.800 + 648"
25621 (01.18.444.2),BN025621,Baldursgata 9,breyt. + reyndart.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að sameina matshluta, breyta skrifstofuhúsnæði á fyrstu hæð í íbúð (eign 0101) og samþykki fyrir áður gerðri séreign í kjallara (eign 0001, ósamþ. íb.) í húsinu á lóðinni nr. 9 við Baldursgötu.  Skoðunarskýrsla byggingarfulltrúa dags. 18. október 2001 fylgir erindinu.  Gjald kr. 4.800"
26059 (01.18.530.5),BN026059,Bergstaðastræti 50A,íbúð kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðri íbúð á jarðhæð hússins á lóðinni nr. 50A við Bergstaðastræti.  Samþykki meðeigenda dags. 1. nóvember 2002 fylgir erindinu. Staðfesting O.R. dags. 6. nóvember 2002 fylgir erindinu.  Virðingargjörð dags. 21. febrúar 1942, afsal dags. 22. nóvember 1982 (v. íbúðar á jarðh.) og skoðunarskýrsla byggingarfulltrúa dags. 17. september 2002 fylgir erindinu.  Gjald kr. 4.800"
25341 (01.71.301.8),BN025341,Blönduhlíð 27,Raunteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi í húsinu á lóðinni nr. 27 við Blönduhlíð.   Gerð er grein fyrir áður gerðri íbúð í kjallara og áður gerðri séreign á rishæð hússins.  Skoðunarskýrslur byggingarfulltrúa dags. 18. apríl 2002 (v. rishæðar) og 18. júlí 2002 (v. kjallara) fylgja erindinu.   Samþykki meðeigenda (á teikn.) fylgir erindinu.  Gjald kr. 4.800
26074 (04.94.870.3),BN026074,Dalsel 24-40,(38-40) breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að klæða utan með álplötum allar hliðar hússins nr. 38-40 á lóðinni 24-40 við Dalsel.  Samþykki meðeigenda dags. 5. nóvember 2002 fylgir erindinu.  Gjald kr. 4.800
25876 (00.02.000.0),BN025876,Dalsmynni,br. hænsnah. í hundahús,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að breyta fyrrum hænsnahúsi og fjárhúsi í hunda- og kattahús áfast við áður samþykkta aðstöðu til hundaræktunar á jörðinni Dalsmynni á Kjalarnesi.  Gjald kr. 4.800
26081 (04.30.430.1),BN026081,Dragháls 28-30/F.....,reyndarteikningar / Fossh. 27,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi í húsinu nr. 27 við Fossháls á lóðinni Dragháls 28-30/Fossháls 27-29.  Skráningartafla er leiðrétt og fyrirkomulagi bílastæða á lóð er breytt.  Gjald kr. 4.800
26092 (01.74.540.1),BN026092,"92"">Efstaleiti 1",endurn.byggingarl.frá 25.07.01.,Frestað. Skoðist á milli funda.,"Sótt er um endurnýjun á byggingarleyfi frá 25. júlí 2001 þar sem sótt var um ""leyfi til þess að breyta staðsetningu fjarskiptaskerma og girða svæði þeirra af með þriggja metra hárri öryggisgirðingu. Einnig er sótt um leyfi til þess að staðsetja 28 ný bílastæði á lóð Ríkisútvarpsins að Efstaleiti nr.1.""  Málið var í kynningu frá 21. júní til 20. júlí 2001. Ein athugasemd barst, frá Rauðakrossi Íslands, dags. 19.07.01.  Gjald kr. 4.800"
26156 (01.35.520.9),BN026156,Efstasund 20,viðbygging o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði. Að þeim uppdylltum verður málið sent skipulagsfulltrúa til ákvörðunar um grenndarkynningu.,"Sótt er um leyfi til þess að byggja steinsteypta viðbyggingu klædda bárujárni að vesturhlið hússins á lóðinni nr. 20 við Efstasund.  Stærð: Viðbygging 32,7 ferm. og xx rúmm.  Gjald kr. 4.800 + xx"
26135 (01.46.200.1 39),BN026135,Faxafen 14,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir breytingum á innra fyrirkomulagi í húsinu nr. 14 á lóðinni nr. 8-14 við Faxafen.  Rými 0001, 0002, 0102 og 0105 breytast.  Gjald kr. 4.800"
