nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
23200 (01.52.210.8),BN023200,Aflagrandi 20-26,"Br. gróðurskála (22, 26)",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja yfir svalir við norðurhlið gróðurskála á 2. hæð húss nr. 22 og 26 á lóð nr. 20-26 við Aflagranda.  Stærð: Hús nr. 22 stækkun gróðurskála 2. hæð 6,2 ferm., 13,6 rúmm., hús nr. 26 stækkun gróðurskála 2. hæð 6,2 ferm., 13,6 rúmm.  Gjald kr. 4.100 + 1.115"
25787 (01.55.329.5),BN025787,Arnargata 12,br. á viðbyggingu,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um breytingar á byggingarleyfi fyrir byggingu garðskála (samþykkt 1992), breyta timburvegg í steinsteyptann og glerþaki í bárujárnsklætt þak ásamt samþykki fyrir smávægilegum breytingum á innra skipulagi 1. hæðar einbýlishúss á lóð nr. 12 við Arnargötu.  Bréf burðarvirkishönnuðar dags. 9. september 2002 og samþykki nágranna að Arnargötu 10 dags. í maí 2002 fylgja erindinu.  Gjald kr. 4.800"
25483 (01.16.201.1),BN025483,Ásvallagata 16A,2.íbúðir sameinaðar,Frestað. Lagfæra skráningu.,Sótt er um leyfi til þess að sameina íbúðir á fyrstu og annarri hæð í eina íbúð og stækka kjallaraíbúð yfir í sameignarrými í fjölbýlishúsi á lóð nr. 16A við Ásvallagötu.  Bréf umsækjanda dags.17. júlí 2002 fylgir erindinu.  Gjald kr. 4.800
25711 (01.71.010.7),BN025711,Barmahlíð 46,Risíbúð,Frestað. Lagfæra skráningu.,"Sótt er um samþykki fyrir áður gerðri íbúð á þakhæð fjöleignarhúss á lóð nr. 46 við Barmahlíð.  Íbúðarskoðun byggingarfulltrúa dags. 22. ágúst 2002, samþykki meðeiganda að stigahúsi ódags. og álit Kærunefndar Fjöleignarhúsamála dags. 23. júlí 2002 fylgja erindinu.  Gjald kr. 4.800"
25490 (01.19.111.7),BN025490,Bergþórugata 53,reyndarteikn.geymslur,Frestað. Lagfæra skráningu.,Sótt er um samþykki fyrir reyndarteikningum af núverandi innra skipulagi í geymslukjallara fjölbýlishúss á lóð nr. 53 við Bergþórugötu.  Umboð vegna umsóknar dags. 22 febrúar 2002 fylgir erindinu.  Gjald kr. 4.800
25564 (01.23.010.1),BN025564,Borgartún 28,Fjölgun eigna á 2. h,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að fjölga eignum á annarri hæð byggingar á lóð nr. 28 við Borgartún.  Undirrituð eignaskiptayfirlýsing dags. 15. mars 2002 fylgir erindinu.  Gjald kr. 4.800
25805 (00.00.000.0 02),BN025805,Borgartún 35,"br. brunah. kj, fjölg bílast. +skilti",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að sleppa reykræsingu við vinstra horn bílageymslu, setja upp skilti við aðalinngang, fjölga um þrjú bílastæði á lóð og leiðrétta stærðir húss nr. 35 á lóð nr. 35-37 við Borgartún.  Stærð: kjallari var 505,9 ferm. verður 494,8 ferm., 1. hæð var 577,3 ferm.  verður 569,1 ferm., 2. -5. hæð var 570,4 ferm. verður 562,8 ferm. hver hæð, 6. hæð er óbreytt  241,2 ferm., samtals var hús 3606 ferm. verður 3556,3 ferm., var 12234 rúmm. verður 12124,9 rúmm.   Gjald kr. 4.800"
25506 (01.18.622.3),BN025506,Bragagata 23,áður gerð íb. á risi o.fl.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir reyndarteikningum og áður gerðri íbúð á þakhæð húss á lóð nr. 23 við Bragagötu.  Skýrsla Rafmagnsstjórnar dags. 30. janúar 1959, afsal fyrir íbúð rishæðar dags.16. desember 1963 íbúðarskoðun byggingarfulltrúa dags. 27. júní og 10. september 2002 ásamt samþykki  meðeigenda ódags. fylgja erindinu.   Gjald kr. 4.800"
25563 (01.13.653.6),BN025563,Brattagata 3A,Íbúð á rishæð.,Frestað. Skipulagsferli ólokið.,"Sótt er um leyfi til þess að breyta vinnuskúr í sérgeymslur, stækka kvisti á norðurþekju, byggja svalir og nýjan kvist á suðurþekju og innrétta nýja íbúð á þakhæð hússins á lóð nr. 3A við Bröttugötu.  Brunatæknileg úttekt VSI dags. 28. júní 2002 fylgir erindinu. Umsögn Árbæjarsafns dags. 8. júlí 2002 og umsögn Húsafriðunarnefndar ríkisins dags. 8. júlí 2002 fylgja erindinu. Virðingargjörð dags. 1. nóvember 1941 fylgir erindinu.  Skoðunarskýrsla byggingarfulltrúa dags. 20. ágúst 2002 fylgir erindinu.  Stærð: Stækkun kvistir 3,6 ferm., 13,5 rúmm.  Gjald kr. 4.800 + 648"
25790 (01.71.300.5),BN025790,Drápuhlíð 34,reyndarteikningar - breyting,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir reyndarteikningum af innréttingum hússins á lóðinni nr. 34 við Drápuhlíð.  Fyrirkomulagi geymslurýma í kjallara er breytt.  Gjald kr. 4.800
