nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
25986 (01.13.610.1),BN025986,Aðalstræti 2,"Tengib., veitingah. ofl.",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að rífa núverandi tengibyggingu, milli endurbyggðs framhúss að Aðalstræti og vöruskemmu að Vesturgötu, byggja tengibyggingu úr gleri og stáli og innrétta í öllum þrem byggingum veitingasölu, verslun og skrifstofur á lóð nr. 2 við Aðalstæti. Einnig lögð fram umsögn skipulagsfulltrúa dags. 14.10.02, bréf húsafriðunarnefndar dags. 9.10.02 og bréf borgarminjavarðar dags. 15.10.02.  Bréf hönnuðar dags. 10. október 2002 og brunahönnun Línuhönnunar dags. í október og endurmetin 17. desember 2002 fylgja  erindinu.  Jafnframt lagt fram tölvubréf hönnuðar dags. 30. desember 2002.  Stærð: Stærðaraukning samtals 118,1 ferm., 638,5 rúmm.  Gjald kr. 4.800 + 30.648"
25900 (01.13.650.1),BN025900,Aðalstræti 4,Hótelbygging,"Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Greiða skal fyrir 21 bílastæði í flokki II kr. 21 x 633.166,99 = 13.296.506","Sótt er um leyfi til þess að byggja hótelbyggingu á tveimur til sex hæðum með sjötíu og níu herbergjum á lóðinni nr. 4 við Aðalstræti.  Nýbyggingar hússins eru steinsteyptar en eldri húshlutar eru úr bárujárnsklæddu timbri.  Bráðabirgðaskýrsla um hönnun eldvarna dags. 21. október 2002 fylgir erindinu. Bréf hönnuðar varðandi aðgengi fatlaðara (ódags.) fylgir erindinu. Einnig lögð fram umsögn skipulagsfulltrúa dags. 25.11.02.  Stærð: Hótel kjallari 43,2 ferm., 1. hæð 663,9 ferm., 2. hæð 648,0 ferm., 3. hæð 568,5 ferm., 4. hæð 250,6 ferm., 5. hæð 250,6 ferm., 6.hæð 250,6 ferm.  Samtals 2675,4 ferm. og 8239,4 rúmm.  Gjald kr. 4.800 + 395.491"
26388 (04.67.07-.- 05),BN026388,Austurberg 36,utanhússklæðning,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að klæða með stálklæðningu gafla og austurhlið hússins nr. 36 á lóðinni nr. 28-38 við Austurberg.  Gjald kr. 4.800
26310 (01.43.430.1),BN026310,Álfheimar 74,bakarí (rými 0121),Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að innrétta bakarí og kaffiveitingasölu í rými 0121 á 1. hæð í Glæsibæ á lóð nr. 74 við Álfheima.  Bréf VSI varðandi brunahönnun dags. 12. desember 2003 fylgir erindinu.  Gjald kr. 4.800
23734 (01.18.620.2),BN023734,Baldursgata 16,svalir,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að setja svalir á suðausturhlið (bakhlið) annarrar hæðar hússins á lóðinni nr. 16 við Baldursgötu.  Virðingargjörð dags. 1. ágúst 1941 fylgir erindinu.   Afsalsbréf dags. 6. febrúar 1998 (1. hæð), 5. september 1995 (2. hæð t.v.), 15. nóvember 1995 (2. hæð t.h.) og 28. febrúar 1973 (rishæð) fylgja erindinu.  Samþykki meðeigenda dags. 31. júlí 2001 og ljósmyndir fylgja erindinu."
25679 (01.21.810.1),BN025679,Borgartún 25-27,"Atvinnuhús, 8.h og kj.",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja átta hæða steinsteypt skrifstofuhús allt einangrað að utan og klætt með flísum  ásamt geymslukjallara og neðanjarðarbílgeymslu fyrir 20 bíla á lóð nr. 25-27 við Borgartún.  Jafnframt er lagt til að lóð verði framvegis nr. 25 við Borgartún.  Brunahönnun VSI dags. 20. ágúst 2002 og vottun Rb fyrir holplötur 20. júlí 2001 fylgja erindinu.  Stærð: Skrifstofuhús (matshluti 01) geymslukjallari 743,6 ferm., 1. hæð 734,6 ferm., 2. hæð 720,2 ferm., 3.-7.  hæð 736,4 ferm., 8. hæð 491,6 ferm., samtals 6372 ferm., 22555,3 rúmm. Bílgeymsla (matshluti 02) 520,7 ferm., 1458 rúmm.  Gjald kr. 4.800 + 1.152.638"
26112 (01.45.400.1),BN026112,Dugguvogur 6,br. eldhús o.fl.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að breyta snyrtingum á 1. hæð þannig að gera megi ráð fyrir allt að 220 gestum, breyta starfsmannaaðstöðu og eldhúsi á 2. hæð í afþreyingu í atvinnuhúsinu á lóð nr. 6 við Dugguvog.  Gjald kr. 4.800"
26196 (01.45.411.5),BN026196,Dugguvogur 9-11,Fjölgun eigna,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að skipta 2. hæð í tvær eignir og 3. hæð í fimm sjálfstæðar eignir, breyta útliti 3. hæðar og fjölga innkeyrslum frá Dugguvogi á lóð nr. 9-11 við Dugguvog.  Bréf umsækjanda dags. 27. nóvember og 23. desember 2002 og samþykki meðeigenda (á teikningu) fylgja erindinu.  Gjald kr. 4.800"
25885 (01.19.500.1),BN025885,Egilsgata 10,reyndarteikning - geymsluskúr,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir reyndarteikningum af húsinu á lóðinni nr. 10 við Egilsgötu. Innra fyrirkomulagi kjallara er breytt og gerð er grein fyrir eignarhaldi í húsinu. Einnig er sótt um samþykki fyrir áður gerðum geymsluskúr á lóðinni.   Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 10. október 2002 fylgir erindinu.  Samþykki meðeigenda fylgir erindinu.  Samþykki eigenda Barónstígs 53 og Leifsgötu 3 (ódags.) fylgir erindinu.  Stærð: Geymsluskúr 10,0 ferm. og 25,1 rúmm.  Gjald kr. 4.800 + 1.205"
25886 (01.19.500.2),BN025886,Egilsgata 12,áður gerðar br. í kj.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir áður gerðum breytingum á innra skipulagi kjallara húsinu á lóðinni nr. 12 við Egilsgötu.  Samþykki meðeigenda fylgir erindinu.  Gjald kr. 4.800
26451 (01.67.210.5),BN026451,Einarsnes 58,bílskúr,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta opnu bílskýli í bílskúr á lóðinni nr. 58 við Einarsnes.  Stærð: Bílskúr 23,3 ferm. og 73,4 rúmm.   Gjald kr. 4.800 + 3.523"
26167 (01.11.050.3),BN026167,Eyjarslóð 9,br. innra fyrirkomul.,Var samþykkt 20. desember 2002. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi fyrir breytingum á innra fyrirkomulagi á báðum hæðum matshluta 01 á lóðinni nr. 9 við Eyjarslóð.  Gjald kr. 4.800
26385 (01.24.531.1),BN026385,Flókagata 41,tímabundið leyfi f. vinnust.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Þinglýsa skal yfirlýsingu um að leyfið sé tímabundið og bundið nafni umsækjanda.,Sótt er um leyfi til þess að nota bílgeymslu tímabundið sem vinnustofu eiganda íbúðar á 2. hæð íbúðarhússins á lóð nr. 41 við Flókagötu.  Gjald kr. 4.800
26362 (02.46.810.2),BN026362,Fossaleynir 19-21,annar áfangi,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja atvinnuhúsnæði (matshl. 02) úr stálvirki og samlokueiningum á lóðinni nr. 19-21við Fossaleyni.   Húsið, sem er annar áfangi af þremur á lóðinni, verði að mestu á einni hæð en skrifstofuhluti þess á þremur hæðum.  Bréf hönnuða (bæði ódags.) fylgja erindinu. Skýrsla um hönnun eldvarna endurskoðuð 10. desember 2002 fylgir erindinu.   Stærðir: 1. hæð 2028,4 ferm., 2. hæð 657,8 ferm., 3. hæð 543,8 ferm. Samtals 3230,0 ferm. og 22707,2 rúmm.  Gjald kr. 4.800 + 1.089.946"
