nr,url,heimilisfang,tegund,nidurstada,spurning
56370 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056370,Austurbakki 2,Breytingar - BN050485,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta erindi BN050485 þannig að innra skipulagi er breytt á öllum hæðum sem og fyrirkomulagi á lóð hótels sem er mhl. 06 á lóð nr. 2 við Austurbakka. Stækkun:  13 ferm., 10,3 rúmm. Erindi fylgir greinargerð um hljóðvist dags. 19. janúar 2019. Gjald kr. 11.200"
56377 (01.29.020.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056377,Ármúli 12,Breyting á yfirborði þaks fjölnotasalar,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits.  Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta yfirborði þaks þannig að lyngtorf er fjarlægt og í þess í stað settur þakdúkur á þak fjölnotasalar á lóð nr. 12 við Ármúla. Gjald kr. 11.200
56364 (01.29.510.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056364,Ármúli 40,"Innveggur - búningsherbergi, starfsmannaaðstaða",Frestað. Vísað til athugasemda.,Sótt er um leyfi fyrir breytingum á innra skipulagi þannig að sal er skipt í tvennt með nýjum innvegg og bætt við búningsherbergi og starfsmannaaðstöðu á 2. hæð í mhl02 á lóð nr. 40 við Ármúla. Erindi fylgir umsögn Vinnueftirlits dags. 1. júli 2019. Gjald kr. 11.200
56250 (01.19.022.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056250,Bergþórugata 7,Breytingar - Svalir og þrep 1.hæð,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.5 og 2.9.2 í byggingarreglugerð nr. 112/2012.  Áskilin lokaúttekt byggingarfulltrúa. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt.",Sótt er um breytingu á erindi BN053222 er varða svalir og þrep utanhúss. Erindi fylgir samþykki meðeigenda og eigenda lóðar nr. 9 við Bergþórugötu dags. 12. júní 2019. Gjald kr. 11.200
56397 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056397,>Borgartún 8-16A,Katrínartún 4 - H2 - Innrétting 4.hæð,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að innrétta skrifstofu í rými 4. hæð í suður hluta mhl. 06  Katrínartún 4 sem er verslunar- og skrifstofuhús á lóð nr. 8-16 við Borgartún. Gjald kr. 11.200
56313 (01.81.921.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056313,Bústaðavegur 89,Hækka ris og byggja kvisti,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að hækka þak og byggja tvo kvisti og viðbyggingu til suðurs ásamt því að breyta innra skipulagi íbúðar 0201 í húsi á lóð nr. 89 við Bústaðaveg. Stækkun: 65.2 ferm., 113.3 rúmm.. nýtingarhlutfall: 0.4. Erindi fylgir óþinglýst yfirlýsing og kvöð dags. 4. febrúar 2019. Gjald kr. 11.200"
56222 (02.57.620.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056222,Bæjarflöt 17,Bæjarflöt 17 / Gylfaflöt 11 - Flóttaleið - brunamerkingar o.fl.,Frestað. Vísað til athugasemda heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta erindi BN048963 með því að byggja flóttastiga á vesturhlið, uppfæra brunamerkingar og breyta innra skipulagi á 2. hæð í húsi Bæjarflöt 17/Gylfaflöt 11 á lóð nr. 17 við Bæjarflöt.  Gjald kr. 11.200"
56423 (01.70.221.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056423,Drápuhlíð 9,Breytingar,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til breyta erindi BN054108 þannig að álklæðningu á þaki er skipt út með þakpappa, þakgluggi er dreginn til baka, hurð á suðurhlið er hliðrað til og glugga bætt við á bílskúr á lóð nr. 9 við Drápuhlíð. Gjald kr. 11.200"
56061 (05.11.370.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056061,Döllugata 2,Einbýlishús með aukaíbúð,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja einbýlishús á tveimur hæðum með aukaíbúð og innbyggðum bílskúr á lóð nr. 2 við Döllugötu. Stærð: 302.1 ferm., xxx rúmm. Erindi fylgir mæliblað 5.113.7 dags. 21. febrúar 2008 og hæðablað 5.113.7 útgefið 11. mars og breytt 22. maí 2008. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 3. maí 2019 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 3. maí 2019. Gjald 11.200 kr."
56294 (01.85.010.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056294,Efstaland 26,"Breyting 2.hæð - lager, starfsmannarými",Frestað. Vísað til athugasemda.,Sótt er um leyfi til að breyta innra skipulagi 2. hæðar þannig að fatahreinsun er breytt í lager og þvotta- og fataaðstöðu starfsfólks veitingastaðar í norðvesturenda húss á lóð nr. 26 við Efstaland. Gjald kr. 11.200
56428 (01.44.010.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056428,Ferjuvogur 2,Breyta staðsetningu flóttaleiðar sbr. BN055311,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt err um leyfi til að breyta erindi BN055311 þannig að flóttaleið frá kennslustofu og inn í bókasafn verður færð til á vegg í húsi Vogaskóla á lóð nr. 2 við Ferjuvog.  Gjald kr. 11.200
56444 (01.08.660.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056444,Fiskislóð 43,Sýningarhús,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að breyta erindi BN054300 sem er sýningarhús með kaffihúsi og verslun á þremur hæðum á lóð nr. 43 við Fiskislóð. Erindi fylgir brunahönnunarskýrsla Mannvits útgáfa 2.0 dags. 20. sept. 2018. Gjald kr. 11.200
56285 (01.17.302.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056285,Frakkastígur 9,Viðbygging,"Frestað. Með vísan til umsagnar Minjastofnunar Íslands, dags. 3. júlí 2019.","Sótt er um leyfi fyrir viðbyggingu á baklóð húss nr. 9 við Frakkastíg. Stækkun:  Erindi fylgir skýrsla Eflu um hávaðaútbreiðslu frá veitingastað dags. 19. október 2017 og afrit af samþykktum teikningum og umsögn Minjastofnunar dags. 3. júlí 2019, Tp. frá hönnuði dags. 4. júlí 2019. Gjald kr. 11.200"
55474 (02.69.570.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055474,Freyjubrunnur 7-9,Breyting - kjallara,Frestað. Vísað til athugasemda.  Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að innrétta kjallara í parhúsi á lóð nr. 7-9 við Freyjubrunn. Stækkun: XX ferm., XX rúmm. Gjald kr. 11.000"
