nr,url,heimilisfang,tegund,nidurstada,spurning
56791 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056791,Austurbakki 2,Geirsgata 9 - Innrétting /hönnun á rými 101 í mhl. 4 í Austurbakka 2,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að innrétta þjónusturými í hluta rýmis 0101 í mhl. 04 í húsi nr. 2 við Geirsgötu á lóð nr. 2 við Austurbakka. Erindi fylgir samþykki eiganda dags. 28. október 2019. Gjald kr. 11.200
56763 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056763,Austurbakki 2,Kalkofnsvegur 2 - Innrétta rými í kjallara.,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt erum leyfi til að innrétta rými L1 í kjallara mhl.02 sem safn fyrir 40 manns á sama tíma, einnig verslun og veitingahús í flokki II, tegund C og E fyrir 34 gesti og starfsfólk sem verður 7-8 manns í húsi nr. 2 við Kalkofnsveg á lóð nr. 2 við Austurbakka. Gjald kr. 11.200"
56221 (01.55.010.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056221,Birkimelur 3,Breyting inni - breyting á bílastæðum.,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.5 og 2.9.2 í byggingarreglugerð nr. 112/2012. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa.",Sótt er um leyfi til að breyta erindi BN048489 þannig að fyrirkomulag á lóð er fært til samræmis við breytt deiliskipulag á lóð nr. 3 við Birkimel. Gjald kr. 11.200
56821 (04.23.540.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056821,Bleikjukvísl 11,Breyting - stálsúla felld úr,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.5 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta erindi BN054800, þar sem fjarlægð er súla undir miðju pergólu þaki á lóð nr. 11 við Bleikjukvísl.  Gjald kr. 11.200"
56768 (01.27.021.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056768,Bólstaðarhlíð 5,Saga niður steypuvegg og setja stálbita í staðinn.,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að tengja geymslu, sem var í eigu íbúðar 0201, við íbúð 0001, fjarlægja vegg milli íbúðar og geymslu annars vegar og vegg á milli stofu og eldhús hins vegar og koma fyrir nýrri geymslu, 0103, í bílskúr 0102 mhl. 02 á lóð nr. 5 við Bólstaðarhlíð. Samþykki meðeigenda dags. 4. desember 2012 fylgir erindinu. Gjald kr. 11.2000"
56641 (01.54.511.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056641,Dunhagi 18-20,Stækkun - fjölgun íbúða,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að breyta erindi BN052641 þannig að íbúðum er fjölgað úr 20 í 23, innra skipulagi breytt og verslunarrými sameinuð, gluggum breytt, gerðar svalir og sorp verslunar fært út á lóð húss á lóð nr. 18-20 við Dunhaga. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 27. september 2019 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 25. september 2019. Minnkun: -30,6 ferm., 96,9 rúmm. Gjald kr. 11.200 + 11.200"
56848 (01.35.721.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056848,Efstasund 50,Breyting á sérnotareitum,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.5 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta erindi BN052818 þannig að sérafnotaflötum íbúða er breytt í húsi nr. 50 við Efstasund. Gjald kr. 11.200
56535 (01.11.150.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056535,Eyjarslóð 1,Svalir - 2.hæð,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.5 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verði þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til þess að breyta innra skipulagi og gluggasetningu og setja svalir á 2. hæð iðnaðar-og skrifstofuhúss nr. 1, mhl-01, við Eyjarslóð. Erindi fylgir mæliblað 1.111.502 endurútgefið í febrúar 2001, umsögn burðarþolshönnuðar dags. 3. september 2019, samþykki meðlóðarhafa dags. 2. september 2019 og samkomulag um byggingarrétt á lóðinni  dags. 22. ágúst 2019. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 13. september 2019 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 13. september 2019. Gjald kr. 11.200"
56709,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056709,Faxagarður 1,Spenni- og vaktstöð,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja einnar hæðar, stálgrindarhús klætt lerki, fyrir vakt- og spennistöð á lóð nr. 1 við Faxagarð. Gjald kr. 11.200"
56796 (01.55.300.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056796,Fálkagata 18,Breyta innraskipulagi,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að breyta verslunarhúsæði á 1. hæð í 3 einstaklingsíbúðir, innra skipulagi breytt á 2. hæð sem og gluggum og útihurðum á húsi nr. 18 við Fálkagötu. Erindi fylgir samþykki meðeigenda dags. 5. október 2019 og bréf hönnuðar með yfirliti yfir breytingar. Gjald kr. 11.200"
