nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
30816 (01.13.650.6),BN030816,Aðalstræti 16,"Sýningarskáli, breytingar",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta stiga og lyftu frá 1. hæð að sýningarsvæði í kjallara, breyta lögun sýningarsvæðis, breyta og færa ofanljós yfir sýningarsvæði, innrétta skrifstofu í stað geymslu í kjallara, og breyta innréttingu afgreiðslu sýningarskálans (landnámsskáli) í kjallara undir hótelbyggingum á lóð nr. 16 við Aðalstræti.  Bréf hönnuða dags. 6. janúar 2005 og 3. útgáfa af brunahönnun VST dags. janúar 2005 fylgja erindinu.  Stærð: Hótel og sýningarskáli var samtals 4819,7 ferm. verður 4841 ferm., var 16344,4 rúmm. verður 16401,4 rúmm.  Gjald kr. 5.700 + 3.249"
30815 (01.13.650.6),BN030815,Aðalstræti 16,"Hótel breytingar,",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta og fjölga gluggum og útgöngum á 1. hæð og fækka gluggum á 2.-4. hæð hótelsins, breyta klæðningu á hluta húsanna, breyta staðsetningu girðingar að hótelgarði, breyta girðingu að Túngötu, setja upp hliðgrind við vörumóttöku við  norðurhlið, innrétta skrifstofu í hluta línherbergis á 1. hæð, breyta innréttingu eldhúss og bars, breyta lyftu á milli palla á 1. hæð ásamt lítilsháttar breytingu á opnun hurða, útfærslu gleryfirbygginga og palla og leyfi til þess að setja upp skilti og breyta skyggni með skilti hótels á húshliðum austurhliðar á lóð nr. 16 við Aðalstræti.  Brunahönnun VST 3. útgáfa dags. janúar 2005, bréf varðandi eldvarnarmálningu dags. 17. og 22. desember 2004 og bréf hönnuða dags. 6. janúar 2005 fylgja erindinu.  Gjald kr. 5.700"
30763 (01.13.650.2),BN030763,Aðalstræti 6,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi hússins á lóðinni nr. 6 við Aðalstræti.  Gerð er grein fyrir breytingum á innra fyrirkomulagi á öllum hæðum hússins.  Ný skráningartafla fylgir erindinu.   Bréf forvarnarsviðs Slökkviliðs höfuðborgarsvæðisins dags. 23. nóvember 2001 fylgir erindinu.  Gjald kr. 5.700
30909 (01.17.030.5 03),BN030909,Bankastræti 8,sameina rými f. kaffihús,Frestað. Skipulagsþætti ólokið.,Sótt er um leyfi til þess að stækka núverandi kaffihús yfir í áður verslunarpláss í vestarihluta hússins á lóð nr. 8 við Bankastræti.  Gjald kr. 5.700
30993 (02.40.430.4),BN030993,Barðastaðir 67,nýtt byggingarleyfi,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja tvílyft steinsteypt einbýlishús með innbyggðri bílgeymslu á lóðinni 67 við Barðastaði. Húsið verði einangrað að utan og klætt með flísum, en að hluta pússað með steinvölum í yfirborði pússningar og þak lagt læstri koparklæðningu. Jafnframt verði samþykkt frá 7. des. 2004 fyrir sömu lóð feld úr gildi.  Stærðir: xx  Gjald kr. 5.700 + xx"
30962 (01.67.201.2),BN030962,Bauganes 5,viðbyggingar,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til þess að byggja viðbyggingu við kjallara og 1. hæð norðvesturhliðar og norðausturhliðar, byggja verönd við 1. hæð norðausturhliðar og svalir fyrir 2. hæð yfir viðbyggingu norðausturhliðar og breyta innra skipulagi úr tvýbýli í einbýlishús á lóð nr. 5 við Bauganes.  Samþykki nágranna (á teikningu) fylgir erindinu.  Stærð: Viðbyggingar kjallari 24,5 ferm., 1. hæð 25 ferm., samtls 49,5 ferm., 134,9 rúmm.  Gjald kr. 5.700 + 7.689"
30627 (01.18.021.1),BN030627,Bergstaðastræti 12,"nr. 12A rífa ris, byggja hæð og ris",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Greiða skal fyrir tvö bílastæði í flokki III kr. 2.414.220. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að rífa rishæð og byggja hæð og ris ofan á hús nr. 12A (matshl. 01) á lóðinni nr. 12 við Bergstaðastræti.   Jafnframt er sótt um að byggja steinsteypta viðbyggingu sem er þrjár hæðir og rishæð að suðurhlið hússins.  Eftir breytinguna verða tólf íbúðir í húsinu (eru nú þrjár).  Átta bílastæðum er komið fyrir á lóð, þar af eru sex í eigu hússins.  Umsögn burðarvirkishönnuðar dags. 3. janúar 2005 fylgir erindinu. Umsögn Minjasafns Reykjavíkur dags. 3. janúar 2005 fylgir erindinu.  Bréf hönnuðar (ódags) fylgir erindinu.  Stærð: Stækkun, viðbygging og ofanábygging 375,9 ferm. og 1063,8 rúmm.  Gjald kr. 5.400+ 5.700 + 5.700 + 60.637"
30879 (01.19.640.9),BN030879,Bergstaðastræti 77,tvær viðbyggingar o.fl.,Frestað. Grenndarkynningu ólokið.,"Sótt er um samþykki fyrir staðfærðum uppdráttum af bílgeymslu og leyfi til þess að byggja steinsteypta viðbyggingu við norðurhlið og aðra við suðurhlið 1. hæðar einbýlishússins á lóð nr. 77 við Bergstaðastræti.  Stærð: Viðbyggingar samtals 26,9 ferm., 131,8 rúmm., þegar gerð stækkun bílgeymslu 1,9 ferm., 14,7 rúmm.  Gjald kr. 5.700 + 8.351"
30647 (01.24.780.2),BN030647,Bollagata 8,reyndarteikningar,Frestað. Lagfæra skráningu.,Sótt er um samþykki fyrir áður gerðum breytingum í kjallara þar með talið fyrir afmörkun ósamþykktrar íbúðar (0002) í fjölbýlishúsinu á lóð nr. 8 við Bollagötu.  Erindinu fylgir yfirlit yfir álagningu fasteignagjalda fyrir árið 2004 og þinglýsingarvottorð prentað 16. desember 2004.  Samþykki meðeigenda dags. 3. desember 2004 fylgir erindinu.  Gjald kr. 5.400
30870 (01.21.910.2),BN030870,Borgartún  35-37,"(35) stakst. skilti, veggskilti o.fl.",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að koma fyrir stakstæðu  upplýsingaskilti fyrir húsið nr. 35 á lóðinni nr. 35-37 við Borgartún. Skiltið verði fest á um 140 cm háan steyptan vegg og hæð frá efri brún veggjar um 460 cm, en breidd 200 cm, samtals 2 x 9.6 ferm. Skiltið verði að mestu úr stáli. Jafnframt er sótt um leyfi til að koma fyrir fimm 6 m háum fánastöngum við suðurmörk lóðarinnar. Ennfremur er sótt um leyfi fyrir um 3,5 ferm. veggskilti efst á austurhlið hússins.  Gjald kr. 5.700"
29890 (01.35.510.2),BN029890,Efstasund 11,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðri séreign (ósamþ. íb.)  á 2. hæð og áður gerðri stækkun á kjallara vegna eignaskiptayfirlýsingar fyrir húseignina á lóð nr. 11 við Efstasund.  Jafnframt er gerð grein fyrir gróðurhúsi og verkfærageymslu á lóðinni  Meðfylgjandi er samþykki meðeiganda (á teikn).  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 20. ágúst 2004 fylgir erindinu.  Afsal dags. 14. maí 1963 fylgir erindinu.  Gjald kr.  5.400
30973 (04.03.500.4),BN030973,Eldshöfði 18,nýjar séreignir,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að skipta neðstu hæð (skráð sem kjallari) austasta hluta hússins á lóðinni nr. 18 við Eldshöfða í tvær sjálfstæðar séreignir.  Gjald kr. 5.700
30719 (01.29.710.1),BN030719,Fellsmúli 24-30,nr. 26 breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi á fjórðu hæð og minnka stigahús í vesturenda fjórðu hæðar hússins nr. 26 (matshl. 02) á lóðinni nr. 24-30 við Fellsmúla.  Jafnframt er skráning fyrstu hæðar leiðrétt.  Ný skráningartafla fylgir erindinu.  Samþykki meðeigenda dags. 5. nóvember 2004 fylgir erindinu.  Gjald kr. 5.400
