nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
32128 (01.14.030.8),BN032128,Austurstræti 17,br. á utanhússklæðningu frá fyrri umsókn,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að klæða aðalinngang að efri hæðum húss með hertu gleri í stálramma og með lýsingu bakvið gler, í stað áður samþykktrar flísaklæðningar, á suðurhlið atvinnuhússins á lóð nr. 17 við Austurstræti.  Gjald kr. 5.700"
32118 (02.84.810.4),BN032118,Baughús 42,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að byggja við húsið nr. 42 við Baughús. Viðbygging gangi út á svalir annarrar hæðar við suðvesturhlið hússins.  Stækkun: xx  Gjald kr. 5.700 + xx
32116 (01.18.410.9),BN032116,Bergstaðastræti 19,2 íbúðir,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að koma fyrir tveimur íbúðum, sinni á hvorri hæð, í húsinu nr. 19 við Bergstaðastræti. Jafnframt verði gluggum breytt, efri hæði klædd að utan með bárujárni o.fl. Jafnframt er sótt um leyfi til að koma fyrir tveimur bílastæðum á lóðinni.  Erindinu fylgir samþykki meðlóðarhafa áritað á teikningu.  Gjald kr. 5.700"
32041 (01.18.560.2),BN032041,Bergstaðastræti 56,"svalir, breyting úti",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að setja svalir á suðvesturhlið 1., 2. og 3. hæðar ásamt samþykki fyrir áður gerðri stækkun íbúðar 2. hæðar um hluta af 3. hæð og fyrir stiga á milli 2. og 3. hæðar fjölbýlishússins á lóð nr. 56 við Bergstaðastræti.  Samþykki meðeigenda ódags. fylgir erindinu.  Gjald kr. 5.700"
31638 (04.06.400.1),BN031638,Bíldshöfði 8,bílageymsla o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja stigahús við norðurhlið og skyggni við austurhlið matshluta 01 á lóðinni nr. 8 við Bíldshöfða. Jafnframt verði ósamþykkt skýli við austurhlið rifið og innra fyrirkomulagi og útliti beggja matshluta á lóðinni breytt, þ.m.t. nýr þakgluggi á matshluta 02. Þá er sótt um leyfi til að byggja bílgeymslukjallara fyrir 62 bíla á lóðinni. Ennfremur er sótt um leyfi fyrir tveimur stakstæðum skiltum og fjórum veggskiltum, samtals um 34 ferm. Að lokum er sótt um leyfi til að sameina núverandi matshluta og umsótta bílageymslu sem mathhluta 01 á lóðinni.   Stækkun: xx  Gjald kr. 5.700 + 5.700 + xx"
31931 (04.73.430.2),BN031931,Bjallavað 13-17,fjölbýlishús,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að byggja steinsteypt fjölbýlishús á þremur hæðum með tuttugu og sjö íbúðum á lóðinni nr. 13-17 við Bjallavað.  Sorpgeymsla (matshl. 02) er á lóð.  Bílgeymsla fyrir sex bíla er í kjallara hússins.  Stærð: Matshl. 01: Íbúðir kjallari 382,6 ferm., 1.hæð 847,6 ferm., 2.hæð 847,6 ferm., 3.hæð 729,5 ferm., bílgeymsla 266,2 ferm.  Samtals 3073,5 ferm. og 8850,3 rúmm.  Svalagangar og stigahús í sameign (B-rými) samtals 285,3 ferm. og 830,1 rúmm.  Sorpgeymsla (matshl. 02, B-rými) 22,2 ferm. og 57,8 rúmm.  Gjald kr. 5.700 + 555.077"
31997 (00.00.000.0),BN031997,Borgartún 27,skilti,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að setja upp tvö skilti á lóð nr. 27 og 31 við Borgartún. Skiltin, sem eru 1,3m á breidd og 3,3m á hæð eru staðsett suðaustanvert við byggingar á þessum lóðum.  Gjald kr. 5.700"
31070 (01.80.440.7),BN031070,Brekkugerði 10,hús gert að einb. + sólst.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um samþykki fyrir áður gerðri stækkun í áður sökkulrými, leyfi til þess að byggja glerskála við suðurhlið með nýjum stiga milli efri og neðri hæðar, breyta innra skipulagi beggja hæða, sameina íbúðirnar tvær í eina íbúð, byggja stoðvegg við eystri lóðamörk og fjölga um eitt bílastæði við einbýlishúsið á lóð nr. 10 við Brekkugerði.  Málið var grenndarkynnt frá 10. mars til 8. apríl 2005. Athugasemd barst.  Bréf hönnuðar dags. 18. mars 2005, samþykki eigenda Brekkugerðis 4, 8 og 12 dags. 27. febrúar 2005 og samþykki eigenda Brekkugerðis 8 og 12 fyrir stoðvegg á lóðamörkum. dags. 4. júlí 2005 fylgja erindinu.  Stærð: Áður gerð stækkun 22,6 ferm., 54,2 rúmm.  Glerskáli samtals 55,6 ferm., 266,7 rúmm.  Gjald kr. 5.700 + 5.700 + 18.291"
31506 (02.57.620.3),BN031506,Bæjarflöt 15,br. á byggl. frá 27.06.2000,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að skipta iðnaðarhúsi á lóðinni nr. 15 við Bæjarflöt í fleiri einingar. Jafnframt verði þakgluggar fjarlægðir, gerðar minniháttar breytingar á innra fyrirkomulagi og breytt fyrirkomulagi á lóð. Ennfremur verði skráning leiðrétt.  Nýjar stærðir: xx  Gjald kr. 5.700"
32131 (01.74.510.1),BN032131,Efstaleiti 7,breytt bygg.lýsing,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skila skal vottun holplatna fyrir úttekt á botnplötu.,Sótt er um leyfi til þess að breyta byggingaraðferð þannig að gólf 1. og 2. hæðar verði úr holplötum í stað staðsteyptrar steinsteypu í húsi SÁÁ á lóð nr. 7 við Efstaleiti.  Gjald kr. 5.700
