nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
32420 (01.14.040.6),BN032420,Austurstræti 10A,sólskáli,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um leyfi fyrir sólstofu á svölum 6. hæðar þar sem innréttuð hefur verið íbúð í húsinu á lóð nr. 10A við Austurstræti.  Stækkun: 25 ferm. og 75 rúmm.  Gjald kr. 5.700 + 4.275
32432 (04.94.420.1 05),BN032432,Bakkasel 28,br. á svölum,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að hækka svalaskýli norðanvert á 1. hæð og koma fyrir tveim nýjum herbergjum á 2. hæð raðhússins nr. 28 á lóð nr. 20-36 við Bakkasel.   Stækkun: 4,3 rúmm.  Gjald kr. 5.700 + 241"
32428 (01.17.432.5),BN032428,Barónsstígur 27,reyndart. v/eignaskiptay.,Frestað. Lagfæra gögn með tilliti til skráningar.,Vegna gerðar eignaskiptayfirlýsingar er sótt um samþykki fyrir áður gerðum breytingum á innra fyrirkomulagi á öllum hæðum hússins á lóðinni nr. 27 við Barónsstíg.  Samþykki meðeigenda (ódags.) fylgir erindinu.  Gjald kr. 5.700
31638 (04.06.400.1),BN031638,Bíldshöfði 8,bílageymsla o.fl.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta innra fyrirkomulagi og útliti húsanna á lóðinni nr. 8 við Bíldshöfða. Jafnframt er sótt um leyfi til að byggja bílgeymslukjallara fyrir 56 bíla á lóðinni. Ennfremur er sótt um leyfi fyrir tveimur stakstæðum skiltum og þremur veggskiltum, samtals um 26,7 ferm. Að lokum er sótt um leyfi til að sameina núverandi matshluta og umsótta bílageymslu sem matshluta 01 á lóðinni.   Stækkun: Anddyri o.fl. 34,5 ferm., 208,9 rúmm., bílgeymslukjallari 1828,6 ferm., 9300,6 rúmm., samtals stækkun 1881,7 ferm., 9580,9 rúmm.  Gjald kr. 5.700 + 5.700 + 546.111"
32242 (01.13.653.5),BN032242,Brattagata 3B,atvinnuh á 1.h í íbúð,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til þess að innrétta sjálfstæða íbúð á 1. hæð, breyta innra skipulagi atvinnuhúsnæðis í kjallara, loka fyrir stiga milli kjallara og bílgeymslu, fjarlægja stiga milli kjallara og 1. hæðar og stækka baðherbergi innan íbúðar 2. hæðar fjöleignarhússins á lóð nr. 3B og 5 við Bröttugötu.  Gjald kr. 5.700"
31749 (01.81.410.9),BN031749,Breiðagerði 9,risþak á bílskúr,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Þinglýsa skal samþykki nágranna frá 3. júní 2005.,"Sótt er um leyfi til þess að setja risþak á bílskúr í stað lágreists skúrþaks á lóð nr. 9 við Breiðagerði.  Málið var í kynningu frá 6. júlí til 3. ágúst 2005. Engar athugasemdir bárust.  Samþykki nágranna að Grundargerði 2 og 4 og Breiðagerði 7, dags. 3. júní 2005 fylgir erindinu.  Stærð: Stækkun bílskúr 31,9 rúmmetrar  Gjald kr. 5.700 + 5.700 + 1.818"
31463 (01.41.011.6),BN031463,Efstasund 75,"viðbygging, hækka þak ofl.",Frestað. Með vísan til umsagnar skipulagsfulltrúa frá 26. júlí 2005.,"Sótt er um leyfi til að byggja við suðausturhlið hússins nr. 75 við Efstasund. Jafnframt er sótt um leyfi til að hækka þak hússins og breyta innra fyrirkomulagi á öllum hæðum.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 29. júlí 2005 og umsögn skipulagsfulltrúa dags. 26. júlí 2005 fylgja erindinu.  Stækkun: 120,7 ferm. og 349,4 rúmm.  Gjald kr. 5.700 + 19,915"
32202 (01.67.050.1),BN032202,Einarsnes 21,"einangrun, sorpgeymslur, svalir, gluggar",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir einungrun húss að utan og í kjölfarið breyttri gluggasetningu, aðstöðu fyrir sorp við aðalinngang, svölum ofan á bílskúr með stiga niður í garð og stækkun eldhúss á 1. hæð íbúðarhússins á lóð nr. 21 við Einarsnes.  Stækkun: xx  Gjald kr. 5.700 + xx"
32243 (01.19.521.5),BN032243,Eiríksgata 15,geymsluskúr á baklóð o.fl.,Frestað. Vantar samþykki meðlóðarhafa og eigenda nr. 17 við Eiríksgötu og nr. 10 og 12 við Leifsgötu.,"Sótt er um leyfi til þess að byggja steinsteyptan geymsluskúr á baklóð sem matshluta 02 og stækka íbúð 1. hæðar um áður geymslurými í fjölbýlishúsinu á lóð nr. 15 við Eiríksgötu.  Stærð: Geymsluskúr 31,8 ferm., 95,9 rúmm.  Gjald kr. 5.700 + 5.466"
31537 (01.53.211.8),BN031537,Faxaskjól 14,viðbygging,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að byggja úr steinsteypu einnar hæðar byggingu með kjallara við norðausturhlið hússins nr. 14 við Faxaskjól.   Á teikningum er jafnframt gerð grein fyrir áður gerðri íbúð í kjallara hússins og heitum potti á lóð.  Málið var í kynningu frá 6. júlí til 3. ágúst 2005. Engar athugasemdir bárust.  Samþykki eigenda Faxaskjóls 12 dags. 30. maí 2005, skoðunarskýrsla byggingarfulltrúa dags. 8. júlí 2005 og virðingargjörð dags. 25. mars 1952 fylgir erindinu.  Stærð: Stækkun viðbygging 41,0 ferm. og 112,75 rúmm.  Gjald kr. 5.700 + 6.427"
