nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
32698 (01.84.130.2 01),BN032698,Aðalland 2,viðbygging við stofu,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til að byggja við efri hæð hússins nr. 2 á lóðinni nr. 2-4 við Aðalland. Viðbygging verði á svölum ofan á bílskúr.  Stækkun: 16 ferm. og 49,8 rúmm.  Gjald kr. 5.700 + 2.838"
32713 (01.43.200.2),BN032713,Álfheimar 13,viðbygging á þaksvölum,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja yfir hluta af þaksvölum hússins nr. 13 við Álfheima. Í viðbyggingunni verði m.a. steinsteyptur arinn.  Erindinu fylgir fundargerð húsfundar útprentað 13. sept. 2005.  Stækkun: 21,3 ferm. og 67,2 rúmm.  Gjald kr. 5.700 + 3.830"
32720 (01.26.400.5),BN032720,Ármúli 17A,skólastofur á 2 hæð,Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um leyfi til að innrétta þrjár kennslustofur fyrir Fjölbrautaskólann við Ármúla á annarri hæð hússins nr. 17A við Ármúla. Stofurnar geta rúmað allt að 60 nemendur.  Gjald kr. 5.700
32613 (01.71.010.1),BN032613,Barmahlíð 34,snyrtistofa í bílgeymslu,Frestað. Vísað til fyrri athugasemda. Beðið er umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til þess að starfrækja snyrtistofu í bílskúr (matshl. 02) á lóðinni nr. 34 við Barmahlíð, skv. uppdr. Ágústar Þórðarsonar, dags. 21.09.05.  Ný skráningartafla vegna matshl. 02 fylgir erindinu.  Samþykki meðeigenda (ódags.) fylgir erindinu.  Gjald kr. 5.700"
32614 (01.18.441.0),BN032614,Bergstaðastræti 33B,ofanábygging (2),Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að hækka þak, byggja kvisti og svalir og taka í notkun rishæð hússins á lóðinni nr. 33B við Bergstaðastræti.  Jafnframt er gerð grein fyrir áður gerðri viðbyggingu að suðausturhlið hússins.  Stærð: Stækkun rishæð xx ferm. og xx rúmm.  Áður gerð stækkun á suðausturhlið 27,8 ferm. og 68,0 rúmm.  Gjald kr. 5.700 + xx"
32041 (01.18.560.2),BN032041,Bergstaðastræti 56,"svalir, breyting úti",Frestað. Lagfæra skráningu.,"Sótt er um leyfi til þess að setja svalir á suðvesturhlið 1., 2. og 3. hæðar ásamt samþykki fyrir áður gerðri stækkun íbúðar 2. hæðar um hluta af 3. hæð og fyrir stiga á milli 2. og 3. hæðar fjölbýlishússins á lóð nr. 56 við Bergstaðastræti.  Erindið var grenndarkynnt frá 27. júlí til 24. ágúst 2005. Athugasemdir bárust.  Samþykki meðeigenda ódags. og samþykki sumra eigenda Bergstaðastrætis 54 dags. í júlí 2005 fylgja erindinu.  Gjald kr. 5.700 + 5.700"
32712 (01.85.440.1 02),BN032712,Bjarmaland 12,br á viðbyggingu,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að breyta fyrirkomulagi í viðbyggingu frá því sem samþykkt var 17. feb. 2005 í húsinu nr. 12 við Bjarmaland.   Gjald kr. 5.700
32559 (01.35.100.1),BN032559,Brúnavegur Hrafnista,4. h íbúðarh. m. 24 öryggisíb.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til  þess að byggja fjögurra hæða steinsteypt íbúðarhús ásamt kjallara með samtals tuttugu og fjórum íbúðum áfast við hjúkrunarheimilisálmu allt einangrað að utan og klætt með ljósum steinflísum og múrkerfi á lóð Hrafnistu við Brúnaveg.  Stærð: Viðbygging (matshluti 45) kjallari 505,6 ferm., 1. hæð 495,8 ferm., 2. hæð 495,3 ferm., 3. hæð 461,9 ferm., 4. hæð 461,5 ferm., samtals 2419,5 ferm., 8116 rúmm.  Gjald kr. 5.700 + 5.700 + 462.612"
32346 (02.57.600.1),BN032346,Bæjarflöt 1-3,nýbygging (nr.1),Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja stálgrindarhús sem verslunar- og lagerhúsnæði með skrifstofum á 2. hæð yfir hluta atvinnuhússins á lóð nr. 1-3 við Bæjarflöt.  Jafnframt er lagt til að húsið verði númer 1 við Bæjarflöt.  Stærð: Atvinnuhús 1. hæð 1504,8 ferm., 2. hæð 366 ferm., samtals 1870,8 ferm., 14220,4 rúmm.  Gjald kr. 5.700 + 5.700 + 810.563"
32656 (04.76.540.1),BN032656,C-Tröð 1,rífa og byggja nýtt hesthús m sundlaug,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að rífa núverandi hesthús og byggja upp aftur breikkað og hækkað hesthús með yfirbyggða taðþró og ellefu stíur í vesturenda og hestasundlaug í austarihluta á lóð nr. 1 við C-Tröð.  Stærð: Niðurrif fastanúmer 205-3794 samtals 225 ferm.   Nýtt hesthús 409,2 ferm., 1662,7 rúmm.  Gjald kr. 5.700 + 94.774"
