nr,url,heimilisfang,tegund,nidurstada,spurning
20642 (01.14.050.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN020642,Austurstræti 18,Kaffihús - viðbygging,Frestað. Vísað til athugasemda eldvarnaeftirlits.,"Sótt er um leyfi til þess að hækka útbyggða glerframhlið að Austurstræti um eina hæð, byggja glerskála fyrir kaffisölu við suðurhlið 2. hæðar, loka þakgluggum á bakbyggingu og breyta þakinu í svalir ásamt samþykki fyrir áður gerðum breytingum á stigum í kjallara og á 1. hæð og opum í plötu 1. hæðar hússins á lóðinni nr. 18 við Aussturstræti. Jafnframt er erindi 18517 dregið til baka. Bréf hönnuðar dags. 1. mars 2000, umsögn Borgarskipulags dags. 17. ágúst 2000, bréf borgarstjóra dags. 29. ágúst 2000 og brunahönnun VSI dags. 14. nóvember 2000 fylgja erindinu. Stærð: Glerskáli og stækkun 3. hæðar 45 ferm., 233,9 rúmm. Gjald kr. 4.100 + 9.590"
22167 (01.14.040.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022167,Austurstræti 8-10,Breytingar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að breyta vegg milli veitingasalar (eining 0102) og líkamsræktarsalar (eining 0103) og breyta lítillega innra skipulagi í  kjallara hússins á lóð nr. 8-10 við Austurstræti. Bréf VSI dags. 13. nóvember 2000 fylgir erindinu.     Gjald kr. 4.100
22173 (12.65.201 01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022173,Ármúli 31 ,Breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra skipulagi og útliti í vesturhluta hússins Ármúli 31 sem er matshluti 01 á lóðinni nr. 34 við Suðurlandsbraut.  Byggt er nýtt anddyri að vesturgafli húss, þakgluggum er breytt á norðurhlið og gluggasetningu og klæðningu er breytt á suðurhlið. Innra skipulagi kjallara og fyrstu hæðar er breytt og millilofti er komið fyrir. Skráningu fyrstu hæðar er breytt úr lager- í skrifstofuhúsnæði.  Skýrsla um brunahönnun dags. 14. nóvember 2000 fylgir erindinu. Stærð: Stækkun viðbygging xx, milliloft xx. Gjald kr. 4.100 + xx"
21921 (02.40.730.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN021921,Bakkastaðir 143-149,145 -Breytingar á innra skipulagi.,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta innra skipulagi hússins nr. 145 á lóðinni nr. 143-149 við Bakkastaði. Baðherbergi er komið fyrir þar sem áður var geymsla. Gjald kr. 4.100
22025 (01.44.300.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022025,Barðavogur 21 ,br. einbýli í þrjár íbúðir,Frestað. Málinu vísað til skipulags- og byggingarnefndar vegna ákvæða í skipulagsskilmálum.,"Sótt er um samþykki fyrir áður gerðri breytingu einbýlishúss með bílgeymslu í þríbýlishúsi á lóðinni nr. 21 við Barðavog. Ljósrit af afsali f. eign 0101dags. 6. janúar, f. eign 0102 dags. 17. september 1999 og f. eign 0103 dags. 20. febrúar 1990 og umsögn Borgarskipulags dags. 20. nóvember 2000 fylgja eindinu. Gjald kr. 4.100"
22062 (01.67.400.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022062,Baugatangi 2 ,br. á byggingarstigi,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að breyta innra skipulagi, breyta útliti og stækka örlítið einbýlishúsið á lóð nr. 2 við Baugatanga. Stærð: íbúð var 163,6 ferm., verður 166,5 ferm., bílgeymsla óbreytt, samtals 212,9 ferm. (+2,9), 745,9 rúmm. (+9) Gjald kr. 4.100 + 369"
22169 (01.18.410.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022169,Bergstaðastræti 19 ,breytingar,Synjað. Ekki er samþykkjanleg íbúð í húsinu.,"Sótt er um leyfi til þess að breyta skráningu úr íbúðar- og skrifstofuhúsnæði í ""heimagistingu"" með fjórum gistiíbúðum, klæða hús utan með bárujárni og færa gluggasetningu á vestur- og austurhlið til upprunalegs horfs í húsinu (matshl. 01) á lóðinni nr. 19 við Bergstaðastræti. Einnig er sótt um leyfi til þess að koma fyrir þremur bílastæðum á lóðinni. Umsagnir Húsafriðunarnefndar og Árbæjarsafns dagsettar 8. nóvember 2000 fylgja erindinu. Gjald kr. 4.100"
22183 (01.21.910.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022183,Borgartún 39 ,Lóðarmörk,Frestað. Ósamræmi í teikningum.,Sótt er um leyfi til þess að breyta lítillega frágangi á norðurlóðamörkum lóðarinnar Borgartúni 39. Samþykki nágranna (á teikningu) og bréf lögmanns Nýherja dags. 8. nóvember 2000 fylgja erindinu. Gjald kr. 4.100
21697 (01.18.311.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN021697,Bókhlöðustígur 8 ,Reyndarteikn,"Frestað. Gera grein fyrir þvottaaðstöðu íbúðar á 1. hæð. Sýna lokun stiga frá sameign rými 0007. Sýna fram á samkomulag um bílastæði og samþykkt þess áður, þar sem ekki er verið að sækja um það nú. Leiðrétta afstöðumynd.","Sótt er um leyfi fyrir innra og ytra fyrirkomulagi samkvæmt reyndarteikningum af húsinu nr. 8 við Bókhlöðustíg. Erindinu fylgir ljósrit af fundargerð húsfundar dags. 28. júlí 2000, bréf Lögskila dags. 16. okt. 2000. Jafnframt lagt fram bréf Lögskila dags. 13. nóvember 2000, álit kærunefndar fjöleignarhúsmála dags. 7. nóvember 2000, bréf umboðsmanns Björns R. Einarssonar dags. 15. nóvember 2000. Gjald kr. 4.100"
22052 (01.13.521.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022052,Bræðraborgarst 7 ,svalir,Frestað. Vísað til Borgarskipulags til ákvörðunar um grenndarkynningu.,Sótt er um leyfi til þess að byggja tvennar svalir til suðurs á rishæð hússins á lóðinni nr. 7 við Bræðraborgarstíg. Umboð eiganda dags. 13. nóvember 2000 fylgir erindinu. Gjald kr. 4.100
22119 (04.94.870.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022119,Dalsel  6-22,Breyting á kjallara nr. 22,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að setja þrjá nýja glugga á kjallara norðausturgafls, fella niður glugga á 1. hæð sömu hliðar og fá samþykki fyrir áður gerðri stækkun kjallara húss nr. 22 á lóð nr. 6-22 við Dalsel. Samþykki meðeigenda raðhúss dags. 6. september og 15. nóvember 2000 ásamt teikning af raflögnum í kjallara staðfestri af Rafmagnsveitu Reykjavíkur 25. nóvember 1976 fylgja erindinu. Stærð: Áður gerð stækkun 43,7 ferm., 110 rúmm. Gjald kr. 4.100 + 4.510"
21614 (04.30.450.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN021614,Dragháls  6-12,Viðbygging 5-11,Frestað. Athuga skiptingu og fjölda bílastæða.,"Sótt er um leyfi til þess að breyta skráningu (skrá allt húsið sem einn matshluta) byggja þakhýsi á þak 1. hæðar á norðurhlið, byggja aðkomupalla fyrir gámabíla á norðurhlið, fjarlægja stigahús (í módúllínu C og 5), færa til hurð (í módúllínu 2 á fyrstu hæð), bæta við brunavarnarhurðum (í módúllínu 5 á 1. og 2. hæð og módúllínu C á 1. hæð), opna milli rýma á 2. hæð (í módúllínu C) og setja í þau op brunavarnarhurðir í húsinu á lóðinni nr. 6-12 við Dragháls. Undirskrift burðarvirkishönnuðar fylgir erindinu (á teikningum). Greinargerð um brunavarnir dags. 2. ágúst 2000 fylgir erindinu. Samþykki meðeigenda dags. 4. október 2000 fylgir erindinu. Stærð: Stækkun þakhýsi 109,33 ferm. og 114,8 rúmm. Gjald kr. 4.100 + 4.707"
21980 (01.46.200.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN021980,Faxafen 8-14,Ketilhús v. norðurhl. Skeif.11,Frestað.,"Sótt er um leyfi til þess að breyta uppbyggingu áður samþykkts ketilhúss úr léttum veggjum í steinsteypu einangrað að utan og klætt með álplötum, breyta útliti á norðurhlið eignar þvottahússins Fönn í  húsi nr. 11 við Skeifuna ásamt leiðréttingu stærða ketilhúss á lóð nr. 8-14 við Faxafen og 11-19 við Skeifuna. Samþykki sumra meðeigenda (á teikningu) fylgir erindinu. Stærð: Ketilhús verður 40 ferm., 226 rúmm. Gjald kr. 4.100 + 9.266"
22123 (01.53.211.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022123,Faxaskjól 20 ,samþykkt á þremur íbúðum,Samþykkt 15. nóvember 2000. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir áður gerðri íbúð í kjallara og á rishæð húss nr. 20 við Faxaskjól. Virðingargjörð dags. 5. júlí 1951 og íbúðarskoðun byggingarfulltrúa dags. 31. júlí 2000 fylgja erindinu. Gjald kr. 4.100
22079 (04.23.610.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022079,Fiskakvísl  2-8,sólskáli,Frestað. Málinu vísað til Borgarskipulags til ákvörðunar um grenndarkynningu. Vegna breyttra lóðamarka er málinu vísað til mælingadeildar til breytinga á mæliblaði sbr. bréf Borgarskipulags frá 29. júlí 1988.,"Sótt er um leyfi til þess að byggja sólskála við suðurhlið endaraðhúss nr. 8 á lóð nr. 2-8 við Fiskakvísl. Samþykki meðlóðarhafa dags. 14. apríl 2000 fylgir erindinu. Stærð: Sólskáli 11,8 ferm., 29,6 rúmm. Gjald kr. 4.100 + 1.214"
22165 (01.08.760.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022165,Fiskislóð 45 ,Breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að stækka aðra hæð (skrifstofuhæð) húss um 112,4 fermetra og breyta gluggasetningu og klæðningu á öllum hliðum hússins á lóðinni nr. 45 við Fiskislóð. Gjald kr. 4.100"
