nr,url,heimilisfang,tegund,nidurstada,spurning
45597 (01.14.110.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045597,Alþingisreitur,Kirkjustræti 8 - Endurgerð ytra byrðis o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að endurgera ytra byrði og breyta hurðum í glugga frá fyrri samþykkt sbr. fyrirspurn BN045466 hússins Skjaldbreiðar á lóð nr. 8 við Kirkjustræti. Meðfylgjandi eru ódagsettar skýringar arkitekts og umsögn Minjastofnunar Íslands dags. 18.1. 2013. Gjald kr. 9.000
45520 (01.17.020.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045520,Bankastræti 6,Stigi - tvær íbúðir 3. hæð,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.",Sótt er um leyfi til að koma fyrir stiga milli 1. og 2. hæðar og til að innrétta tvær íbúðir á 3. hæð íbúðar- og atvinnuhúss á lóð nr. 6 við Bankastræti. Erindi fylgir samþykki meðeigenda dags. 13. febrúar 2013 og umsögn burðarvirkishönnuðar dags. 12. febrúar 2013. Gjald kr. 9.000
45462 (01.71.011.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045462,Barmahlíð 56,Kjallari - Hurð í stað glugga,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að síkka stofuglugga kjallaraíbúðar og útbúa verönd á suðurhlið hússins á lóðinni nr. 56 við Barmahlíð. Samþykki meðeigenda í húsinu nr. 54-56 við Barmahlíð (á teikn.) fylgir erindinu. Gjald kr. 9.000
45111 (01.18.431.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045111,Bergstaðastræti 28A,Íbúð jarðhæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er leyfi fyrir áður gerðri íbúð þar sem fyrir 1999 var hárgreiðslu- og snyrtistofa á 1. hæð í húsi á lóð nr. 28A við Bergstaðastræti. Gjald kr. 8.500
45534 (04.64.230.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045534,Blikahólar  2-12,Breyting inni - 301,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að taka hluta burðarveggjar, setja stálbita í staðinn og stækka þar með gat milli stofu og eldhúss í íbúð 304 í fjölbýlishúsi á lóð nr. 12 við Blikahóla. Meðfylgjandi er bréf frá burðarvirkishönnuði dagsett 31.1. 2013 og tölvupóstur frá þeim sama dags. 15.2. 2013 um einangrun og klæðningu bita. Gjald kr. 9.000"
45135 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045135,Borgartún 8-16,"Bílakjallari, reyndarteikning",Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um samþykkt á reyndarteikningu af bílakjallara B1 og B2 og sótt um að bílastæðakrafa verði lækkuð úr 1/35 í 1/50 í B1 á lóð nr. 8-16 við Borgartún. Einnig er sótt um leyfi fyrir breyttu innra fyrirkomulagi í rými 0101 í sama húsi. Erindi fylgir bílastæðabókhald dags. 8. janúar 2013 og bréf frá umsækjanda dags. 21. febrúar 2013. Gjald kr. 8.500
45590 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045590,Borgartún 8-16,H1 - 9.hæð 0902 - og 6.hæð Breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að flytja framreiðslueldhús og matsal sem einungis tekur við tilbúnum mat úr skrifstofurými 0601 og það rými verður gert aftur að skrifstofurými í skrifstofurými 0902 í Höfðatúni 2 á lóð nr. 8-16 við Borgartún. Gjald kr. 9.000
45484 (01.85.200.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045484,Brúnaland 2-40 3-21,8 - Byggja yfir svalir,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja yfir svalir, fjarlægja útvegg og gera tröppur niður í garð raðhúss nr, 8 á lóð nr. 2-40 og 3-21 við Brúnaland. Erindi fylgir samþykki meðeigenda í húsi nr. 2-10 áritað á uppdrátt og fsp. BN045101. Stækkun 10,4 ferm., 27 rúmm. Gjald kr. 9.000 + 2.430"
45620 (01.35.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045620,Brúnavegur 13,Jökulgrunn 21 - Sólskáli,Frestað. Lagfæra skráningartöflu.,"Sótt er um leyfi til að byggja sólstofu við endaraðhús nr. 21 við Jökulgrunn á lóð Hrafnistu nr. 13 við Brúnaveg. Stærð: Sólskáli 12 ferm., 25,5 rúmm. Gjald kr. 9.000 + 2.295"
45316 (01.11.150.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045316,Eyjarslóð 1,Breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til að breyta innra fyrirkomulagi þannig að komið verður fyrir eldhúsi, frysti og vinnslusal í mhl. 02 rými 0101 í húsinu á lóð nr. 1 við Eyjarslóð. Samþykki meðeigenda dags. 11. feb. 2013 fylgir. Gjald kr. 8.500"
45558 (01.08.910.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045558,Fiskislóð 11-13,Reyndarteikningar,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um samþykki á reyndarteikningum sbr. BN038305 vegna lokaúttektar sem stendur yfir í húsnæðinu á lóð nr. 11-13 við Fiskislóð. Gjald kr. 9.000
45615 (01.08.660.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045615,Fiskislóð 39,Eignarhlutum fækkað í tvo,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að innrétta rými 0201, 0202, 0103 og fækka eignarhlutum í tvo í húsinu á lóð nr. 39 við Fiskislóð. Gjald kr. 9.000"
45610 (01.46.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045610,Grensásvegur 3-7,Uppfærðir uppdrættir - endurgerð brunavarna,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt eru um leyfi til að uppfæra aðaluppdrætti, grunnmynd og snið ásamt endurgerð brunavarna á 1. hæð húsanna  nr. 3, 5 og 7 á lóð nr. 3-7 við Grensásveg. Gjald kr. 9.000"
