nr,url,heimilisfang,tegund,nidurstada,spurning
46461 (01.14.040.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046461,Austurstræti 8-10,Færa útgöngudyr,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að færa flóttadyr á fyrstu hæð hússins á lóðinni nr. 8-10  við Austurstræti. Gjald kr. 9.000
46322 (01.43.430.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046322,Álfheimar 74,Breyting - rými 0009,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi að breyta veitingastað í rými 0009 í geymslur í húsi á lóð nr. 74 við Álfheima. Kaupsamningur dags. 13. maí 2013, Samþykki framkvæmdastjóra um notkun salernisaðstöðu dags. 19.ágúst 2013 og tölvupóstur dags. 17. júlí 2013 fylgja erindinu. Gjald kr. 9.000"
45986 (01.26.140.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045986,Ármúli 1,"Viðbygging, breyting inni, breyting úti",Frestað. Skipulagsferli ólokið.,"Sótt er um leyfi til að færa út um einn metra inndregna neðri hæð austan við stigahús, breyta innra skipulagi hæða, koma fyrir þaksvölum á 3. hæð og á 5 hæð og koma fyrir mötuneyti í kjallara sem mun þjónusta skrifstofuhæðir hússins á lóð nr. 1 við Ármúla. Umsögn burðarvirkishönnuðar dags. 6. apríl 2013  og bréf frá hönnuði dags. 28. maí 2013 fylgja erindi ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 7. júní 2013 og umsögn skipulagsfulltrúa dags. 4. júní 2013. Stækkun: 59,3 ferm., 180,2 rúmm. Gjald kr. 9.000"
46280 (04.05.560.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046280,Bíldshöfði 5A,Reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Vegna lokaúttektar er sótt um samþykki fyrir núverandi innra fyrirkomulagi og útliti hússins á lóðinni nr. 5A við Bíldshöfða. Bréf hönnuðar dags. 2. júlí og 2. september 2013 fylgja erindinu. Gjald kr. 9.000
46361 (01.22.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046361,Borgartún 18,Reyndarteikningar,Frestað. Vísað til athugasemda eldvaraeftirlits á umsóknarblaði.,Sótt er um samþykki á reyndarteikningum sem fjalla um breytingar á eldvarnarmerkingum í bankahúsi á lóð nr. 18 við Borgartún. Gjald kr. 9.000
46485 (01.21.810.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046485,Borgartún 25,Breyting inni - 1.hæð,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innra skipulagi á 1. hæð verslunar- og skrifstofuhúss á lóð nr. 25 við Borgartún. Gjald kr. 9.000
46416 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046416,Borgartún 8-16A,"Nr. 12-14, þjónustuver - breyting",Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innréttingum og fyrirkomulagi í þjónustuveri 0102 á fyrstu hæð skrifstofubyggingar nr. 12-14 á lóð nr. 8-16A við Borgartún. Gjald kr. 9.000 + 9.000
44312 (02.57.520.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044312,Bæjarflöt 2,Breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.     Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta innra skipulagi þar sem aðalbreytingin felst í að milliloft í eignarhluta 0103 er fellt út í húsinu á lóð nr. 2 við Bæjarflöt. Samþykki meðeigenda dag. 15. apríl 2013.  Niðurrif á millipalli 73,6 ferm. Gjald kr. 8.500"
46009 (01.18.551.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046009,Fjólugata 21,Svalalokun,Frestað. Með vísan til umsagnar skipulagsfulltrúa dags. 31. maí 2013.,"Sótt er um leyfi til þess að byggja sólskýli á nyrðri svölum á vesturhlið fyrstu hæðar hússins á lóðinni nr. 21 við Fjólugötu. Samþykki meðeiganda (á teikn.) fylgir erindinu ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 31. maí 2013 og umsögn skipulagsfulltrúa dags. 31. maí 2013. Bréf umsækjanda dags. 24. júní 2013 fylgir erindinu. Stærð: Svalaskýli 4,3 ferm. og 10,3 rúmm. Gjald kr. 9.000"
46454 (01.66.--9.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046454,Flugvöllur 106748,Reyndarteikningar sbr. BN033410,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um samþykki á reyndarteikningum sbr. BN033410 þar sem koma fram ýmsar innri breytingar í mhl. 08, flugturninum á Reykjavíkurflugvelli á lóðinni Flugvöllur 106748 Gjald kr. 9.000"
46459 (02.69.550.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046459,Freyjubrunnur 16-20,Fjölbýlishús,Frestað. Skipulagsferli ólokið.,"Sótt er um leyfi til að byggja steinsteypt fjölbýlishús, tvær hæðir og kjallara, tvo matshluta, með þrettán íbúðum og bílgeymslu fyrir 12 bíla á lóð nr. 16-20 við Freyjubrunn. Erindi fylgir útreikningur á varmatapi. Stærð mhl. 01:  Kjallari 122 ferm., 1. hæð 117 ferm., 2. hæð 113 ferm. Samtals:  352 ferm., 1178,7 rúmm. Stærð mhl. 02:  Kjallari 609,6 ferm., 1. hæð 515,7 ferm., 2. hæð 515,7 ferm. Samtals:  1641 ferm., 5.227,6 rúmm. Heildarstærð:  1993 ferm., 1486,3 rúmm. B-rými 109,8 ferm., 307,6 rúmm. Gjald kr. 9.000"
