nr,url,heimilisfang,tegund,nidurstada,spurning
46609 (01.13.650.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046609,Aðalstræti 4,"Breyting - kjallara, 1.hæð og 2.hæð",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra skipulagi í kjallara og á 1. hæð í hóteli á lóð nr. 4 við Aðalstræti. Erindi fylgir brunahönnun frá VSI dags. 23. september 2013. Gjald kr. 9.000
46610 (01.13.650.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046610,Aðalstræti 6,"Breyting - kjallara, 1.hæð og 2.hæð",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra skipulagi í kjallara og á 1. hæð í hóteli á lóð nr. 6 við Aðalstræti. Erindi fylgir brunahönnun frá VSI dags. 23. september 2013 og samþykki meðeigenda dags. 26. september 2013. Stækkun brúttó: 42,8 ferm. Gjald kr. 9.000"
46611 (01.13.650.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046611,Aðalstræti 8,"Breyting - kjallara, 1.hæð og 2.hæð",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra skipulagi í kjallara og á 1. hæð í hóteli á lóð nr. 4 við Aðalstræti. Erindi fylgir brunahönnun frá VSI dags. 23. september 2013. Gjald kr. 9.000
46571 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046571,Austurbakki 2,Skilti fyrir Hörpu,Frestað. Milli funda.,Sótt er um leyfi til að koma fyrir skiltastandi og ganga frá honum og skilti skv. deiliskipulagi við tónlistarhúsið Hörpu á lóð nr. 2 við Austurbakka. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 4. október 2013 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 2. október 2013. Gjald kr. 9.000
46623 (01.26.140.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046623,Ármúli 1,Breyting á lóð,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja nýja spennistöð í norðvesturhorni lóðar í stað annarrar í kjallara hússins, til að fella niður nýsamþykktan stoðvegg að Háaleitisbraut og breyta fyrirkomulagi lóðar, en við það fækkar bílastæðum um þrjú, sjá erindi BN045986 og BN046276, verslunar- og skrifstofuhúss á lóð nr. 1 við Ármúla. Bílastæði á lóð eftir breytingu samtals 89. Spennistöð:  20,9 ferm., 72,1 rúmm. Gjald kr. 9.000"
46516 (04.06.510.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046516,Bíldshöfði 20,Gluggar 3.hæð - uppfærsla grunnmynda,Frestað. Vísað til athugasemda heilbrigðiseftirlits á umsóknarblaði.,"Sótt er um leyfi til að setja glugga á 3. hæð á austur og vesturhlið, breyta lagerrými í verslunarrými og jafnframt er sótt um samþykki fyrir ýmsum áður gerðum breytingum í húsinu á lóð nr. 20 við Bíldshöfða.   Bréf frá hönnuði dags. 4. sept. 2013 og 27 sept. 2013. Umsögn burðarvirkishönnuðar fylgir dags. 18. sept. 2013 fylgir. Gjald kr. 9.000"
46594 (04.28.--8.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046594,Blesugróf Laufás,Niðurrif,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi á niðurrifi steinsteypta einbýlishússins, landnr.  111001, Laufás í Blesugróf. Meðfylgjandi er tölvubréf frá skrifstofu eigna- og atvinnuþróunar dags. 3.10. 2013. Stærðir: 107,8 ferm., 375 rúmm. Gjald kr. 9.000"
46083 (01.53.231.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046083,Faxaskjól 12,Viðbygging,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að byggja viðbyggingu úr timbri við norðurhlið, geymsluskúra í norðvesturhorni lóðar, breyta innra skipulagi og breyta í einbýlishús tvíbýlishúsi á lóð nr. 12 við Faxaskjól. Erindi var grenndarkynnt frá 14. júní til og með 12. júlí 2013. Eftirtaldir aðilar sendu inn athugasemdir: Jón Ólafur Ísberg dags. 25. júní 2013, Oddný Yngvadóttir dags. 2. júlí 2013 og Inga Rós Ingólfsdóttir og Hörður Áskelsson dags. 10. júlí 2013. Einnig er lagður fram tölvupóstur Ingu Rósar Ingólfsdóttur og Harðar Áskelssonar dags. 28. ágúst 2013 þar sem athugasemd er dregin til baka. Einnig lögð fram umsögn skiplagsfulltrúa dags. 30. ágúst 2013 og bréf umhverfis- og skipulagssviðs  dags. 12. september 2013. Stækkun húss:  32,2 ferm., 91,77 rúmm. Geymsluskúrar:  6,5 ferm., 16,2 rúmm. Gjald kr. 9.000"
46638 (01.66.--9.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046638,Flugvöllur 106748,Nauthólsvegur 62A - Niðurrif,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að rífa og fjarlægja skrifstofubyggingu við skýli 7 á lóð nr. 62A við Nauthólsveg. Meðfylgjandi er bréf byggingarfulltrúa dags. 11.11. 2005, en niðurrif var heimilað 8.11. 2005, bréf byggingarfulltrúa dags. 18.6. 2007 en niðurrif var heimilað aftur 18.7. 2007, úttekt UHR dags. 26.7. 2007, úttekt UHR dags. 16 9. 2010. Stærðir til niðurrifs: 188 ferm., 659 rúmm. Gjald kr. 9.000"
46459 (02.69.550.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046459,Freyjubrunnur 16-20,Fjölbýlishús,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að byggja steinsteypt fjölbýlishús, tvær hæðir og kjallara, tvo matshluta, með þrettán íbúðum og bílgeymslu fyrir 12 bíla á lóð nr. 16-20 við Freyjubrunn. Erindi fylgir útreikningur á varmatapi. Stærð mhl. 01:  Kjallari 122 ferm., 1. hæð 117 ferm., 2. hæð 113 ferm. Samtals:  352 ferm., 1178,7 rúmm. Stærð mhl. 02:  Kjallari 609,6 ferm., 1. hæð 515,7 ferm., 2. hæð 515,7 ferm. Samtals:  1.641 ferm., 5.227,6 rúmm. Heildarstærð:  1993 ferm., 6406,3 rúmm. B-rými 109,8 ferm., 307,6 rúmm. Gjald kr. 9.000"
