nr,url,heimilisfang,tegund,nidurstada,spurning
46841 (01.13.650.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046841,Aðalstræti 4,Br.í kjallara og á 1.hæð,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi fyrir ýmsum minni háttar breytingum á nýsamþykktu erindi, sjá BN046609, m. a. er hringstiga úr kjallara í anddyri Aðalstrætis 4 breytt í bogadreginn staðsteyptan stiga og einnig eru gerðar breytingar á lokunum í kjallara Aðalstrætis 6 í hóteli á lóðum nr. 4, 6 og 8 við Aðalstræti. Gjald kr. 9.000"
46843 (01.13.650.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046843,Aðalstræti 6,Breytingar - kjallara og 1.hæð,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.","Sótt er um leyfi fyrir ýmsum minni háttar breytingum á nýsamþykktu erindi, sjá BN046610, m. a. er hringstiga úr kjallara í anddyri Aðalstrætis 4 breytt í bogadreginn staðsteyptan stiga og einnig eru gerðar breytingar á lokunum í kjallara Aðalstrætis 6 í hóteli á lóðum nr. 4, 6 og 8 við Aðalstræti. Gjald kr. 9.000"
46902 (01.13.650.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046902,Aðalstræti 6,takmarkað byggingarleyfi,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa.,Sótt er um takmarkað byggingarleyfi fyrir niðurbrot á stiga/gólfplötu á jarðhæð og uppsetningu milligólfi í Aðalstræti 6 ásamt stækkun á opnun milli Aðalstrætis 4 og 6 sbr. neðangreint og samþykkt á byggingarleyfi BN046610 um leyfi til að breyta innra skipulagi í kjallara og á 1. hæð og gera milligólf í hóteli á lóð nr. 6 við Aðalstræti.
46845 (01.13.650.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046845,Aðalstræti 8,Breyting - kjallara og 1.hæð,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi fyrir ýmsum minni háttar breytingum á nýsamþykktu erindi, sjá BN046611, m. a. er hringstiga úr kjallara í anddyri Aðalstrætis 4 breytt í bogadreginn staðsteyptan stiga og einnig eru gerðar breytingar á lokunum í kjallara Aðalstrætis 6 í hóteli á lóðum nr. 4, 6 og 8 við Aðalstræti. Gjald kr. 9.000"
46794 (01.84.170.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046794,Akraland  1-3,3 - Svalalokkun,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir svalalokun með opnanlegum perluglersflekum á brautum í  fjölbýlishúsi nr. 3 á lóð nr. 1-3 við Akraland. Fundargerð húsfélags dags. 18. júní 2013 og samþykki meðeigenda dags. 25. okt. 2013 fylgir. Stærð: 134,3 rúmm. Gjald kr. 9.000"
46867 (01.43.020.8 01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046867,Álfheimar 2,Verslun,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að innrétta verslun í matshluta 01, rými 0203 í verslunarhúsi á lóð nr. 2 við Álfheima. Gjald kr. 9.000"
46828 (04.06.510.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046828,Bíldshöfði 20,Sushi-gerð - 1.hæð og skrifstofur á 3. hæð,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta áður samþykktu erindi, BN046516, þannig að komið er fyrir aðstöðu til að meðhöndla og pakka hráum fiski í neytendaumbúðir á fyrstu hæð og aflokuðu skrifstofurými í suðvesturhluta þriðju hæðar hússins á lóðinni nr. 20 við Bíldshöfða. Bréf hönnuðar dags. 15. nóvember 2013 fylgir erindinu. Gjald kr. 9.000"
46872 (01.22.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046872,Borgartún 18,Breyting 2.og 3. hæð - Varaaflstöð mhl.02,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra skipulagi á vinnustöðvum á annarri og þriðju hæð, skipta um klæðningu utanhúss og byggja varaflstöð fyrir utan kjallara, mhl. 02, banka á lóð nr 18 við Borgartún. Stærðir mhl. 02: 17,1 ferm., 50,4 rúmm."
46878 (01.27.120.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046878,Bólstaðarhlíð 47,Færanlegar kennslustofur - VB.nr.089765,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að setja upp tvær færanlegar kennslustofur K-22 og K-47 með tengigangi T-15 sem allt kemur  úr Breiðagerðisskóla við Háteigsskóla á lóð nr. 47 við Bólstaðarhlíð. Stærðir: K-22: 62,7 ferm., 198,4 rúmm. K-47: 62,7 ferm., 198,4 rúmm., T-15: 11,5 ferm., 33,0 rúmm. Samtals: 136,9 ferm., 429,8 rúmm."
46526 (01.67.301.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046526,Einarsnes 60,Bílskúr,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja bílskúr með vegg úr steinsteypu að lóðarmörkum en að öðru leyti úr timbri, klæddum að utan með lóðréttri bárujárnsklæðningu á lóð nr. 60 við Einarsnes. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 27. september 2013 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 26. september 2013. Stærð: 28 ferm. 81,2 rúmm. Gjald kr. 9.000 + 9.000"
