nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
37476 (05.86.550.1),BN037476,Almannadalur 9-15,"hús nr. 11 breyting úti, kvistir stækkaðir",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að stækka kvisti, breyta snyrtingum og gluggum í nýsamþykktum hesthúsum nr. 11 í  Almannadal, sbr. BN035853.  Gjald kr. 6.800"
37860 (04.63.200.1),BN037860,Arnarbakki 2-6,2 - breyting rými 0105,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta rými 0105 fyrir sjúkraþjálfun lungnaveikra í húsi á lóð nr. 2 við Arnarbakka.  Gjald kr. 7.300
37855 (01.28.030.3),BN037855,Álftamýri 29-41,garðskáli nr. 31,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja garðskála við jarðhæð raðhússins nr. 31 á lóðinni nr. 29-41 við Álftamýri.  Málinu fylgir samþykki meðlóðarhafa áritað á uppdrátt og bréf dags. 19. febrúar 2008, þar sem samþykki sumra meðlóðarhafa eru dregin til baka eða skilyrt.  Stækkun:  18,13 ferm., 53 rúmm.  Gjald kr. 7.300 + 3.869"
37531 (00.01.300.1),BN037531,Ártún Melagerði 125654,lengja alifuglahús,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits. Með vísan til bréfs Orkuveitu Reykjavíkur er skilyrt að umsækjandi greiði fyrir flutning á hásepennulínu. Allar klæðningar skulu vera í flokki 1.,"Sótt er um leyfi til að stækka núverandi alifuglahús úr stálgrind á steyptum undirstöðum við Ártún - Melagerði á Kjalarnesi.  Meðfylgjandi umsögn skipulagsstjóra dags. 3.3.2008, umsögn OR dags. 7.2.2008 og umsögn umhverfis- og samgöngusviðs, dags. 18.2.2008  Stærðir: Stækkun 81 ferm. og 323,4 rúmm. Heildarstærð eftir stækkun 542,8 ferm. og 2138 rúmm.  Gjald kr. 7.300 + 23.608."
37850 (01.18.520.6),BN037850,Baldursgata 3,reyndarteikn v/eignakiptayfirlýsingar,Frestað. Framvísa skal afsölum vegna hverrar íbúðar fyrir sig.,"Sótt er um samþykkt á reyndarteikningum vegna eignaskipta, þar sem gerð er grein fyrir óleyfisbyggingu út fyrir lóð, fjórum íbúðum í Mhl.01 og tveimur íbúðum í Mhl.02 á lóðinni nr. 3 við Baldursgötu.  Gjald kr. 7.300"
36135 (01.19.102.8),BN036135,Barónsstígur 31,"hækkun á þaki, kvistir",Frestað. Vantar samþykki nágranna vegna eldvarna á lóðarmörkum.,"Sótt er um leyfi til þess að lyfta þaki og byggja kvisti á götuhlið og svalir á 3. hæð að baklóð fjölbýlishússins á lóð nr. 31 við Barónsstíg.    Jafnframt er erindi 33068 dregið til baka.  Grenndarkynningin stóð frá 19. júlí til og með 16. ágúst 2007. Engar athugasemdir bárust.  Samþykki meðeigenda dags. 4. september 2007 fylgir erindinu.  Stækkun: 12,3 ferm., 38,9 rúmm.  Gjald kr. 6.800 + 6.800 + 2.645"
36134 (01.19.102.7),BN036134,Barónsstígur 33,"lyfta þaki, kvistir",Frestað. Vantar samþykki nágranna vegna eldvarna á lóðarmörkum.,"Sótt er um leyfi til þess að lyfta þaki og byggja kvisti á götuhlið og svalir á 3. hæð að baklóð ásamt staðfestingu ósamþykkjanlegrar íbúðar í kjallara fjölbýlishússins á lóð nr. 33 við Barónsstíg.    Jafnframt er erindi 33069 dregið til baka. Grenndarkynningin stóð frá 19. júlí til og með 16. ágúst 2007.  Engar athugasemdir bárust.  Stærð: Stækkun 30,5 ferm., 100,4 rúmm.  Gjald kr. 6.800 + 6.800 + 6.827"
37859 (04.05.920.1),BN037859,Bíldshöfði 2,uppf. í samr. v. verkhönnun,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta þannig að það sé bætt við einum metangasgeymi neðanjarðar og stækkað svæði fyrir metangáma, í þjónustuhúsi er milliloft minnkað, í verslunahús er sett hringhurð og breytt uppdeiling á utanhúss klæðningu hjá N1 á lóðinni nr. 2 við Bíldshöfða.  Stærðir minnkunar milliloft xx ferm.  Gjald kr. 7.300"
36305 (01.88.931.0),BN036305,Bleikargróf 4-6,byggja sambýli,Frestað. Umsækjandi er ekki lóðarhafi. Vantar hæðarblað.,"Sótt er um leyfi til þess að byggja einlyft steinsteypt sambýli með fimm íbúðareiningum ásamt þjónusturými. Útveggir verða steinaðir með ljósum mulningi.   Stærð: Sambýli 1.hæð 441,5 ferm., 1.448,8 rúmm.  Skýli 8 ferm., 16,8 rúmm.  Samtals: 441,5 ferm., 1.448,8 rúmm.  Gjald kr. 6.800 + 98.518"
37853 (01.23.000.2),BN037853,Borgartún 26,"gluggi, ÚT-skilti",Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um leyfi til að breyta hurð í glugga á suðurhlið og breyta brunamerkingu í kaffistofu í atvinnuhúsinu á lóðinni nr. 26 við Borgartún.  Gjald kr. 7.300
37609 (01.23.010.1),BN037609,Borgartún 28,nýbygging nr. 28 A,"Frestað. Vísað til athugasemda á umsóknarblaði, og til bréfs skipulagsstjóra frá 29. febrúar 2008.","Sótt er um leyfi til að byggja steinsteypta skrifstofubyggingu, sex hæðir á kjallara sem í er bílageymsla, einangrað að utan og klætt með álklæðningu á lóðinni nr. 28 við Borgartún.  Erindinu fylgja samþykki meðlóðarhafa vegna framkvæmdanna dags. 13. desember 2007, 21. janúar 2008 og 9. janúar 2008, yfirlýsing eigenda Borgartúns 28 dags. 26. október 2004 og 1. júlí 2005,  yfirlýsing um kvöð vegna bílastæða dags. 17. nóvember 2006 og þinglýst afsal dags. 23. maí 2007. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 1. febrúar 2008 fylgir einnig með erindinu. Bréf frá hönnuði í París dags. 21.1.2008 fylgir erindinu ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 29. febrúar 2008.  Stærðir:  Kjallari xxx ferm., 1. hæð xxx ferm., 2-5. hæð xxx ferm., 6. hæð xxx ferm.  Samtals xxx ferm., xxx rúmm.  Gjald kr. 7.300 + xx"
35571 (01.21.810.3),BN035571,Borgartún 29,br á áður samþ. teikningum,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til breytinga á eignaskiptum og innra skipulagi 3. hæðar atvinnuhússins á lóðinni nr. 29 við Borgartún. Einnig er sótt um leyfi til að nýta þak 1. hæðar sem svalir.  Gjald kr. 6.800 + 7.300
37753 (04.05.660.2),BN037753,Breiðhöfði 3,viðbygging,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja úr steinsteypu við núverandi lager- og verslunarbyggingu á lóð nr. 3 við Breiðhöfða.  Stærðir: Stækkun 360,2 ferm. 1.291,7 rúmm.  Samtals eftir stækkun 672,2 ferm., 3.064,9 rúmm.  Gjald kr. 7.300 + 94.294"
33742 (02.57.600.1),BN033742,Bæjarflöt 1-3,nr. 1 nýbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til breytinga á áður samþykktum teikningum af atvinnuhúsinu á lóðinni nr. 1 við Bæjarflöt.  Stærðarbreyting: Var 1864,5 ferm., verður 1847,8 ferm, var 14.175 rúmm., verður 14.135 rúmm.    Minnun 16,7 ferm. og 40 rúmm.  Gjald kr. 6.100"
37434 (04.30.960.1),BN037434,"Bæjarháls, Réttarháls",reyndarteikningar,Frestað. Vantar samþykki meðeigenda vegna útlitsbreytinga.,"Sótt er leyfi fyrir reyndarteikningum af þeim breytingum, sem gerðar hafa verið af Norðurhúsi Orkuveitu Reykjavíkur (verkstæði og skrifstofur). á lóð nr. 1  við Bæjarháls. (áður lóð nr. 2 við Réttarháls).  Jafnframt er erindi BN029627 dregið til baka.  Meðfylgjandi er A) Bréf frá arkitekt dags. 19.2.2008.  B) Skýringamyndir á A-3 blaði sem sýnir bygginguna fyrir og eftir breytingar. C) Brunahönnun dags. 22.8.2005, ásamt staðfestingu vegna breytinga dags. 18.2.2008.  D) Teikningar á A-3 frá 2004, sem voru nánast samþykktar, en strönduðu á ófrágengnum málum á lóðamörkum.  Gjald kr. 6.800"
37736 (02.84.120.1),BN037736,Dalhús 2,endurnýjun áhofendabekkja,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi fyrir endurnýjun áhorfendapalla í íþróttasal Íþróttafélagsins Fjölnis á lóðinni nr. 2 við Dalhús.  Gjald kr. 7.300
