nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
36324 (01.14.041.4),BN036324,Aðalstræti 9,sótt um skráningartöflu,Synjað. Með vísan til rökstuðnings í umsögn lögfræði- og stjórnsýslu frá 21. júlí 2008.,"Sótt er um samþykki fyrir minni háttar breytingum á innra skipulagi  kjallara, 1. og 2. hæðar v/eignaskipta í atvinnu- og íbúðarhúsinu á lóðinni nr. 9 við Aðalstræti.  Álit kærunefndar fjöleignahúsmála, mál nr. 1/2008 fylgir erindinu ásamt bréfi Jóns E. Jakobssonar lögmanns dags. 6. júní 2008 og minnisblaði lögfræði- og stjórnsýslu dags. 21. júlí 2008."
38681 (01.28.020.1),BN038681,Álftamýri 24-30,klæðning,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,Sótt er um leyfi til að klæða með sléttum álplötum og einangra með 50 mm steinull austurgafl fjölbýlishúss á lóð nr. 24 - 30 við Álftamýri.  Meðfylgjandi er samþykkt húsfundar frá 10.7.2008. Sömuleiðis ástandslýsing á burðarhæfi veggjarins.  Gjald kr. 7.300
38680 (01.29.320.1),BN038680,Ármúli 32,skráningartafla,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,Sótt er um leyfi til að breyta skráningartöflu til samræmis við eldri skráningu á húsi á lóð nr. 32 við Ármúla.  Gjald kr. 7.300
38720 (02.42.230.1),BN038720,Bakkastaðir 2,flytja færanlegar kennslustofur,Frestað. Vísað til skipulagsráðs.,"Sótt er um leyfi fyrir færanlega kennslustofu við Korpuskóla á lóð nr. 2 við Bakkastaði.  Stærð 80,7 ferm., 284,4 rúmm.  Gjald kr. 7.300 + 20.761"
38690 (01.71.011.1),BN038690,Barmahlíð 54,stigi niður frá svölum,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi fyrir tröppum úr timbri af svölum íbúðar 0101, mhl. 01 í fjölbýlishúsi á lóð nr. 54 við Barmahlíð.  Meðfylgjandi er undirritað samþykki sumra íbúa nærliggjandi húsa.  Gjald kr. 7.300"
38622 (01.19.310.1),BN038622,Barónsstígur 47,breytingar 2 hæð,Frestað. Vísað til fyrri athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir innanhússbreytingum á 2. hæð í Heilsuverndarstöðinni á lóð nr. 47 við Barónsstíg.  Gjald kr. 7.300
38695 (01.18.030.9),BN038695,Bergstaðastræti 13,endurn. byggingal 33061,Frestað. Lagfæra skráningartöflu.,"Sótt er um leyfi til að endurnýja byggingarleyfi, samanber erindi BN033061 samþykkt 12.12.2006  fyrir viðbyggingu úr steinsteypu við fjölbýlishús á  lóð nr. 13 við Bergstaðastræti.  Meðfylgjandi er bréf frá hönnuði til byggingafulltrúa dagsett 21.07.2008  Gjald kr. 7300"
38648 (01.88.901.5),BN038648,Bleikargróf 1,viðbygging,Frestað. Er ekki í samræmi við deiliskipulag.,"Sótt er um leyfi til að byggja viðbyggingu úr timbri við einbýlishús með innbyggðri bílgeymslu á lóð nr. 1 við Bleikargróf .  Stærðir:  Stækkun XXXX ferm. XXXX rúmm.  Samtals eftir stækkun 284,8 ferm. 732,5 rúmm.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 25. júlí 2008 fylgir erindinu.  Gjald kr. 7.300 + XXXXX"
38703 (01.71.301.6),BN038703,Blönduhlíð 23,br á inni og úti á rishæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir breytingum, innan sem utan, á risíbúð í íbúðarhúsi á lóð nr. 23 við Blönduhlíð.  Stækkun xx  Gjald kr. 7.300 + xxx"
37949 (01.22.010.7),BN037949,Borgartún 8-16,5. áfangi H2 +G2 glerbygg.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja 9 hæða skrifstofubyggingu, H2 ásamt viðbyggingu úr gleri, G2 á þriggja hæða kjallara þar sem m.a. eru geymslur, bílstæði og tæknirými á lóð nr. 8-16 við Borgartún.   Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 4. apríl 2008 fylgir erindinu.  Erindi fylgir bréf hönnuðar dags. 1. júlí 2008 og jafnframt er erindi BN038596 dregið til baka.  Stærðir: -2. hæð 2086,3 ferm., -1. hæð 2328,5 ferm., 0. hæð 977,8 ferm., 1. hæð 1884,1 ferm., 2. hæð 1018,0 ferm., 3. hæð 1065,8 ferm., 4. hæð 1065,8 ferm., 5. hæð 1065,8 ferm., 6. hæð 1065,8 ferm., 7. hæð 1065,8 ferm., 8. hæð 550,1 ferm., 9. hæð 537,1 ferm.  Samtals 14710,9 ferm., 65504,3 rúmm.  Gjald kr. 7.300 + 7.300. + 4.781.814"
