nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
38194 (04.94.350.2),BN038194,Akrasel 30,Garðskáli,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja garðskála úr gluggaefni og gleri við einbýlishús á lóð nr. 30 við Akrasel.  Stærðir 33,4 ferm., 90,7 rúmm.  Gjald kr. 7.300 + 6.621"
36829 (01.14.050.3),BN036829,Austurstræti 20,br. innanhúss,Frestað. Vísað til athugasemda heilbrigðiseftirlits.,Sótt er um leyfi fyrir breytingum á innra skipulagi þannig að áður Ömmukaffi og veitingastaðurinn Hressingaskálinn verða sameinuð í eina einingu með því að opna á milli eininga og breyta áður eldhúsi Ömmukaffis í bar á lóðinni nr. 20 við Austurstræti.  Gjald kr. 6.800 + 7.300
38042 (01.43.800.4),BN038042,Álfheimar 49,breyting innanhúss,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta nýtingu og starfsemi þannig að bætt er við aðstöðu til sölu á upphituðum mat, grilli, djúpsteikningarpotti og borði með stólum  í húsi á lóð nr. 49 við Álfheima.  Gjald kr. 7.300"
38203,BN038203,Álfheimar 74,innra skipulag 2-5 hæð.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um breytingar á innra fyrirkomulagi 2 - 5 hæðar í húsinu á lóðinni nr. 74 við Álfheima   Meðfylgjandi er bréf frá hönnuðum dags. 22.apríl 2008 sem gerir grein fyrir breytingu á hlutverki hönnuða.  Gjald kr. 7.300
38106 (01.29.320.1),BN038106,Ármúli 32,br. 2 og 3 hæð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að endurskipuleggja innra fyrirkomulag 2. og 3. hæðar ásamt því að koma fyrir svölum á bakhlið atvinnuhúsnæðisins á lóð nr. 32 við Ármúla.  Meðfylgandi er samþykki meðeiganda dags. 8. apríl 2008.  Gjald kr. 7.300
38183 (01.17.000.8),BN038183,Bankastræti 5,br. geymslu í setust.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyti nýtingu á hluta kjallara þannig að áður geymsla verður breytt að hluta í setustofu fyrir 20 manns í atvinnuhúsnæðinu á lóð nr. 5 við Bankastræti.  Gjald kr. 7.300
37642 (01.18.401.0),BN037642,Bergstaðastræti 16,"kvistir, þak, gluggar ofl.",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að setja kvisti á þak, hækka þak og bæta við gluggum og hurðum á vestur- og suðurhlið nýsamþykkts húss sbr. erindi BN0365484 dags. 6. ágúst  2007 á lóð nr 16 við Bergstaðastræti.  Meðfylgjandi er bréf frá Húsafriðunarnefnd vegna kvista og glugga í risi dags. 28. apríl 2008   Gjald kr. 7.300"
37956 (04.30.300.1),BN037956,Bitruháls 1,"stækkun umbúðalager, gámahús til bráðabirgða",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að stækka umbúðalager við austurenda, gera kæligeymslur í enda pökkunarsalar  þar sem áður var geymsla og að setja gámahús til bráðabirgða í þrjú ár við kæligeymslu í húsinu á lóðinni nr. 1 við Bitruháls.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 28. mars 2008 fylgir erindinu.  Meðfylgjandi er bréf frá hönnuði dagsett 25. mars 2008  Stækkun 128,4 ferm., 567,9 rúmm.  Samtals eftir stækkun 19.242,3 ferm., 119.447,8 rúmm.  Gjald kr. 7.300 + 41.457"
37986 (04.06.500.1),BN037986,Bíldshöfði 16,breyting á innra skipulagi.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi fyrir þegar byggðum þakgluggum og til að breyta innra skipulagi í tengibyggingu á lóð nr. 16 við Bíldshöfða.  Gjald kr. 7.300.
38184 (01.85.400.2),BN038184,Bjarmaland  1-7,1 - viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir viðbyggingu ásamt breytingu á innra skipulagi í einbýlishúsinu  nr. 1 á lóð nr. 1 til 7  við Bjarmaland.  Stærðir xx ferm  xx rúmm.  Gjald kr. 7.300 + xx
