nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
36829 (01.14.050.3),BN036829,Austurstræti 20,br. innanhúss,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi fyrir breytingum á innra skipulagi þannig að áður Ömmukaffi og veitingastaðurinn Hressingaskálinn verða sameinuð í eina einingu með því að opna á milli eininga og breyta áður eldhúsi Ömmukaffis í bar á lóðinni nr. 20 við Austurstræti. Jafnframt er sótt um leyfi fyrir staðsetningu á sex tveggja manna veitingaborðum á gangstétt Austurstrætis.  Meðfylgjandi er bréf gatna- og eignaumsýslu dags. 9. júní 2008.  Gjald kr. 6.800 + 7.300
38382 (01.14.021.3),BN038382,Austurstræti 3,br á gestafjölda,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt eru um leyfi til að staðsetja 10 borð og 27 stóla á gangstétt við húsið Austurstræti 3 , samþykki eigenda ódagsett  fylgir.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 6. júní 2008 fylgir erindinu ásamt umsögn gatna- og eignaumsýslu dags. 9. júní 2008.  Gjald kr. 7.300"
38447 (04.60.280.1),BN038447,Álfabakki 7,breyta innréttingu afgreiðslusal,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innréttingu í afgreiðslusal bensínstöðvar á lóð nr. 7 við Álfabakka.  Gjald kr. 7.300
38343 (04.73.110.1),BN038343,Árvað 3,7 kennslustofur og 3 tengigangar,Frestað. Vísað til athugasemda eldvarnaeftirlits.,"Sótt er um leyfi til að reisa 7 færanlegar kennslustofur og 3 tengiganga við Árvað 3 Norðlingaholti.  Málinu fylgir bréf Framkvæmda- og eignasviðs dags 22. maí 2008 vegna kennslustofu með fastanr. 226-3380, mhl. 09-0101."
38339 (01.81.640.5),BN038339,Bakkagerði 13,viðbygging,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja við og til að breyta innra skipulagi einbýlishússins á lóðinni nr. 13 við Bakkagerði.  Stækkun 34,2 ferm., 122,6 rúmm.  Gjald kr. 7.300 + 8.950"
38448 (01.18.121.1),BN038448,Baldursgata 39,hótelíbúðir,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að byggja ofan á og innrétta átta hótelíbúðir í íbúðarhúsinu á lóð nr. 39 við Baldursgötu.  Stækkun:  xx ferm., xx rúmm.  Gjald kr. 7.300 + xx"
38350 (02.49.610.1),BN038350,Blikastaðavegur 2-8,nýbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja úr stálgrind klæddri samlokueiningum á steyptum undirstöðum verslunar- og þjónustumiðstöð N-1 með verslun, veitingasölu og dekkjaverkstæði ásamt sjálfvirkri þvottastöð og eldsneytissölu á lóð nr. 2-8 við Blikastaðaveg.  Meðfylgjandi brunahönnun dags. 20.5.2008  Stærðir: 1. hæð 1.972,5 ferm., 14.236,2 rúmm., milligólf 574,5 ferm., þvottastöð 143,6 ferm., 689,3 rúmm.  Samtals A-rými 2.690,6 ferm., 14.925,5 rúmm.  Dæluskyggni 205,8 ferm., gasgeymsla 9,9 ferm. 12,8 rúmm.  Samtals B-rými 215,7 ferm., 12,8 rúmm.  Neðanjarðargeymslur 143,1 rúmm.  Samtals 15.081 rúmm.  Gjald kr. 7.300 + 1.100.913"
38449 (01.52.140.5),BN038449,Boðagrandi 9,"byggja við leikskóla, breytingar inni",Frestað. Vísað til athugasemda eldvarnaeftirlits.,"Sótt er um leyfi til að byggja við og breyta innanhúss núverandi leikskóla Grandaborg á lóð nr. 9 við Boðagranda.  Meðfylgjandi er gátlisti yfir aðgengi og lóðarteikning.  Stærðir: Stækkun 212,2 ferm., 647,6 rúmm.  Samtals eftir stækkun 653,3 ferm., 2531,5 rúmm.  Gjald 7.300 + 47.275"
38124 (01.22.100.1),BN038124,Borgartún 18,"br innanhúss,nýjir gluggar kj.",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits. Þinglýsa skal samrunaskjali.,"Sótt er um leyfi til að breyta innra skipulagi allra hæða ásamt því að grafa gryfju meðfram hluta suðurhliðar og koma fyrir gluggum og rennihurðum í mötuneyti í kjallara. Útgönguleið frá fyrstu hæðinni er tryggð með brú yfir gryfjunni í atvinnuhúsnæðinu á lóð nr. 18 við Borgartún.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 9. maí 2008 fylgir erindinu  Meðfylgjandi er staðfesting Almennu verkfræðistofunnar vegna burðarvirkis dags, 13. mai 2008.  Gjald kr. 7.300"
38320 (01.21.810.1),BN038320,Borgartún 25,Innrétting 1.hæð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til breytinga á innréttingum á 1. hæð atvinnuhúss á lóð nr. 25 við Borgartún.  Gjald kr. 7.300
37910,BN037910,Breiðhöfði 3,viðbygging við söluskrifstofu,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja kjallara og hæð við atvinnuhúsið á lóðinni nr. 3 við Breiðhöfða.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 4. apríl 2008  og 6. júní 2008 fylgja erindinu.  Stærð:  Kjallari 110,3 ferm., 1. hæð 118,5 ferm.  Samtals nýbygging 228,8 ferm., 859,9 rúmm.  Gjald kr. 7.300 + 7.300 + 62.773"
35844 (01.82.610.2),BN035844,Bústaðavegur 151,sjálfsafgreiðslustöð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi fyrir þriðju eldsneytisdælunni til suðurs með tilheyrandi stækkun afgreiðsluplans og minnháttar aðlögun hæðarlegu lóðar á lóð Atlantsolíu nr. 151 við Bústaðaveg.  Útskrift úr gerðabók embættsafgreiðslufundar skipulagsstjóra frá 4. maí 2007 fylgir erindinu.  Gjald kr. 6.800
38145 (04.30.430.1),BN038145,Dragháls 28-30/F.....,stækkun kjallara og niðurrif á viðbyggingu,Frestað. Vísað til fyrri athugasemda á umsóknarblaði.,"Sótt er um leyfi til byggja staðsteypt atvinnuhúsnæði á þremur hæðum í samræmi við það sem búið er að byggja auk þess rífa það sem fyrir er á lóðunum nr. 28-30 við Dragháls mhl 03 og einnig hluta af  mhl 02 sem tengist samliggjandi atvinnuhúsnæði við Fossháls nr. 27-29 á lóð nr. 28-30 við Dragháls.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 9. maí 2008 fylgir erindinu.  Stærðir niðurrifs xx ferm., xx rúmm. stærðir nýbyggingar xx ferm., xx rúmm.  Gjald kr. 7.300 + xx"
38430 (04.76.570.6),BN038430,D-Tröð 6,endurnýjun á byggingarleyfi samþ. 31. maí 1990,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um endurnýjun á byggingaleyfi sbr. erindi BN001847 frá 25.4.1990, sams konar erindi BN020796 var frestað 11.4.2000 vegna stækkunar hesthúss úr timbri á lóð nr. 6 við D-tröð Selási.  Meðfylgjandi er bréf frá stjórn Víðidalsfélagsins dags. 31.5.2008 og samþykki meðeigenda dags. 1.9.2007  Gjald kr. 7.300"
37996 (01.41.200.3),BN037996,Efstasund 90,kvistir og reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til fyrir þremur kvistum og reyndarteikningu af grunnmynd kjallara og fyrstu hæðar einbýlishússins á lóð nr. 90 við Efstasund. Ástandslýsing dags. 1. mars 2008 fylgir erindinu.  Stærðir:  5,6 ferm. yfir 1,8 m. 15,3 rúmm.  Gjald kr. 7.300 + 1.117"
38260 (01.08.730.2),BN038260,Fiskislóð 38,stækka áður samþykkt fiskverkunarhús,Frestað. Vísað til athugasemda eldvarnaeftirlits.,"Sótt er um leyfi til að stækka fiskverkunarhús til austurs miðað við nýlega samþykkt erindi nr. BN37809 þar sem sótt var um leyfi til að byggja nýtt fiskverkunarhús ásamt skrifstofum úr forsteyptum einingum á einni hæð sbr. jákvæða fyrirspurn BN37685 á lóðinni nr. 38 við Fiskislóð.  Stærð stækkunar 425,9 ferm., 3177,2 rúmm.  Gjald kr. 7.300 + 231.935"
38283 (02.69.570.5),BN038283,Freyjubrunnur 13,nýbygging,Frestað. Lagfæra skráningartöflu.,"Sótt er um leyfi til að byggja úr staðsteypu tvílyft einbýlishús með einhalla timburþaki á lóð nr. 13 við Freyjubrunn.  Stærðir: 1. hæð íbúð 120,3 ferm., bílgeymsla 28 ferm. samtals 1. hæð 148,3 ferm. 2. hæð íbúð 148,1 ferm.,  Samtals íbúð 268,4 ferm.,  Allt húsið 296,4 ferm., 1,028 rúmm.  Gjald kr. 7.300 + 7.300 + 75.044"
38076 (04.06.100.2),BN038076,Funahöfði 19,breyingar inni,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til breytinga á nýsamþykktu, BN037693, byggingaleyfi, m. a. að fækka baðherbergjum, færa ræstingu, breyta annarri og koma fyrir tæknirými  í skrifstofuhúsinu á lóð nr. 19 við Funahöfða.  Erindi fylgir umboð hönnuðar til undirritunar teikninga.  Gjald kr. 7.300"
38432 (05.05.630.3),BN038432,Gerðarbrunnur 36-38,nýbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja parhús á tveimur hæðum með innbyggðum bílgeymslum á lóð nr. 36-38 við Gerðarbrunn.  Hús nr. 36:  1. hæð íbúð 125,7 ferm., 2. hæð íbúð 83,5 ferm., bílgeymsla 33,7 ferm.  Samtals 242,9 ferm., 852,9 rúmm.  Hús nr. 38:  Sömu stærðir."
