nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
38296 (01.14.040.4),BN038296,Austurstræti 8-10,breyta í veitingasal,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að taka niður milliveggi og veitingastaður stækkaður inn í rými sem áður var hárgreiðslustofa sbr. synjað erindi nr. BN37967 í húsinu á lóð nr. 8-10 við Austurstræti.  Gjald kr. 7.300
38259 (04.60.350.3),BN038259,Álfab. 12-16/Þönglab.,innr. verslanir,Frestað. Vísað til athugasemda eldvarnaeftirlits.,"Sótt er um leyfi til að endurinnrétta verslunaeiningar skráða nr.  0102, 0103 þar sem samnýting á starfsmannaðstöðu verður á milli apóteks og gleraugnaverslunar í verslunarmiðstöðinni Mjódd á lóð nr. 14 við Álfabakka.  Gjald kr. 7.300"
38254 (01.29.010.1),BN038254,Ármúli 10,eignaskiptayfirlýsing,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að skipta í tvo eignarhluta húseigninni á lóð nr. 10 við Ármúla.  Gjald kr. 7.300
38322 (01.15.441.2),BN038322,Barónsstígur 5,íbúð á 4 hæð og fl.,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að innrétta íbúð, koma fyrir þakgluggum og svölum  í risi atvinnuhússins á lóðinni nr. 5 við Barónsstíg.  Erindi fylgir bréf hönnuðar dags. 16. maí 2008 og samþykki meðeigenda áritað á uppdrátt, ódagsett.  Einnig fylgir íbúðarskoðun byggingafulltrúa dags. 2. desember 2001 og önnur dags. 30. nóvember 2006.  Gjald kr. 7.300"
38286 (01.67.302.0),BN038286,Bauganes 31A,einbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir tveggja hæða einbýlishúsi úr forsteyptum einingum með mænisþakformi og innbyggðri bílgeymslu á lóðinni nr. 31 A við Bauganes.  Stærð: 1. hæð 100,2 ferm. bílgeymsla 29,8 ferm., 2. hæð 101,2 ferm., samtals 231,2 ferm., 722,0 rúmm.  Gjald kr. 7.300 + 52.706"
38244 (01.18.021.2),BN038244,Bergstaðastræti 14,áður gerðar breytingar á 4 herbergjum,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðum breytingum á innra skipulagi 1. hæðar fjölbýlishússins á lóðinni nr. 14 við Bergstaðastræti.  Gjald kr. 7.300
37642 (01.18.401.0),BN037642,Bergstaðastræti 16,"kvistir, þak, gluggar ofl.",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að setja kvisti á þak, hækka þak og bæta við gluggum og hurðum á vestur- og suðurhlið nýsamþykkts húss sbr. erindi BN0365484 dags. 6. ágúst  2007 á lóð nr 16 við Bergstaðastræti.  Meðfylgjandi er bréf frá Húsafriðunarnefnd vegna kvista og glugga í risi dags. 28. apríl 2008   Gjald kr. 7.300"
38299 (01.18.600.9),BN038299,Bergstaðastræti 49,svalir,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsstjóra til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta 10-01 dags. 13. maí 2008.,Sótt er um leyfi til að byggja tvennar svalir úr timbri sbr. fyrirspurn nr. BN037885 dags. 11.3.2008 við stofu á 1. hæð og svefnherbergi á þakhæð í einbýlishúsi á lóð nr. 49 við Bergstaðastræti.  Gjald kr. 7.300
38258 (01.18.530.5),BN038258,Bergstaðastræti 50A,setja kvist,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að setja kvist á norðausturhlið, innrétta rishæð að hluta og fyrir áður gerðri framkvæmd þar sem porti er lokað á götuhlið í þríbýlishúsinu á lóð nr. 50 A við Bergstaðastræti.  Stærð stækkunar ferm yfir 1,8 m.  xxx ferm.,  xx rúmm.  Gjald kr. 7.300 + xxx"
38184 (01.85.400.2),BN038184,Bjarmaland  1-7,1 - viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir viðbyggingu ásamt breytingu á innra skipulagi í einbýlishúsinu  nr. 1 á lóð nr. 1 til 7  við Bjarmaland.  Stærðir stækkunar: 23,4 ferm  xx rúmm.  Gjald kr. 7.300 + xx"
