nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
37855 (01.28.030.3),BN037855,Álftamýri 29-41,garðskáli nr. 31,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til að byggja garðskála við jarðhæð raðhússins nr. 31 á lóðinni nr. 29-41 við Álftamýri.  Málinu fylgir samþykki meðlóðarhafa áritað á uppdrátt og bréf dags. 19. febrúar 2008, þar sem samþykki sumra meðlóðarhafa eru dregin til baka eða skilyrt.  Stækkun:  18,13 ferm., 53 rúmm.  Gjald kr. 7.300 + 3.869"
37942 (01.26.410.4),BN037942,Ármúli 19,klæðning,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að klæða bak- og tengihús með láréttri álbáruklæðningu og 2 mm. sléttri álklæðningu á atvinnuhúsnæðinu á lóð nr. 19 við Ármúla.  Meðfylgjandi er yfirlýsing burðarvirkishönnuðar dags. 11. mars 2008.  Gjald kr. 7.300
37895 (02.84.620.5),BN037895,Baughús 10,samþ. rými á neðri hæð,Frestað. Vísað til athugasemda á umsóknarblaði. Með vísan til umsagnar skipulagsstjóra er ekki unnt að fallast á stækkun íbúðar á neðri hæð.,Sótt er um leyfi til að stækka íbúð á neðri hæð með því að grafa út sökkulrými og áður gerðri framkvæmd þar sem bílgeymslu er skipt í tvær einingar á lóðinni nr. 10 við Baughús.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 14. mars 2008 fylgir erindinu.  Stærð stækkunar xx ferm. xx rúmm.  Gjald kr. 7.300 + xx
37956 (04.30.300.1),BN037956,Bitruháls 1,"stækkun umbúðalager, gámahús til bráðabirgða",Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að: Stækka umbúðalager við austurenda, gera kæligeymslur í enda pökkunarsalar og þar sem áður var geymsla og að setja gámahús til bráðabirgða í þrjú ár við kæligeymslu.  Stækkun 128,4 ferm., xxx rúmm. Samtals eftir stækkun 19.242,3 ferm., 119.447,8 rúmm.  Gjald kr. 7.300 + xxx"
37859 (04.05.920.1),BN037859,Bíldshöfði 2,uppf. í samr. v. verkhönnun,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.  Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til að breyta þannig að það sé bætt við einum eldsneytisgeymi neðanjarðar og stækkað svæði fyrir metangáma, í þjónustuhúsi er milliloft minnkað, í verslunahús er sett hringhurð og breytt uppdeiling á utanhúss klæðningu hjá N1 á lóðinni nr. 2 við Bíldshöfða.  Stærðir minnkunar milliloft 19,2 ferm.  Gjald kr. 7.300"
37947 (01.22.010.7),BN037947,Borgartún 8-16,4. áfangi G1 Glerbygg. við H1,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um að byggja glerskála nefndan G1 á teikningu með burðarvirki úr stáli byggðan ofan á efstu plötu bílakjallara og er tengdur byggingum H1 og B1og nær upp 2 hæðir á lóðinni nefnda Höfðatorg sem er lóð nr. 8-16 við Borgartún.  Stærðir (ath þegar er samþykktur turnin H1 samtals 230027 ferm,  87774,7 rúmm.) glerskáli: 390,0 ferm. 3271,4 rúmm.  Gjald kr. 7.300 + 238.812"
37829 (01.22.010.7),BN037829,Borgartún 8-16,kaffihús,Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um leyfi til að innrétta kaffihús (kaffitár) í einingu 0105 í byggingu nefndri B1 í Höfðatorgi á lóðinni nr. 8-16 við Borgartún.  Gjald kr. 7.300
37949 (01.22.010.7),BN037949,Borgartún 8-16,5 áfangi H2 +G2 glerbygg.,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að byggja 9 hæða skrifstofubygginga sem er að hluta 7 hæða með gler tengibyggingu upp að H1 sem er 19 hæða skrifstofubyggingu, auk þriggja hæða niður frá jarðhæð þar er m.a. geymslur bílstæði og tæknirými, byggingin er nefnd H2 og glerskálinn G2 á teikningum og er 5. áfangi í Höfðatorgi sem er á lóð nr. 8-16 við Borgartún.  Stærðir: -2 hæð 2086,3 ferm., -1 hæð 2328,5 ferm., 0 hæð 977,8 ferm. 1. hæð 1884,1 ferm. 2. hæð 1018,0 ferm., 3. hæð 1065,8 ferm., 4. hæð 1065,8 ferm., 5. hæð 1065,8 ferm., 6. hæð 1065,8 ferm., 7. hæð 1065,8 ferm., 8. hæð 550,1 ferm., 9. hæð 537,1 ferm., Samtals 14710,9 ferm 65504,3 rúmm.  Gjald kr. 7.300 + 4.781.814"
36740 (01.34.810.2),BN036740,Dalbraut 16,svalalokun,"Frestað. Samþykki húsfélags skal liggja fyrir sbr, ákvæði fjöleignarhúsalaga nr. 26/1994.","Sótt er um gluggapóstalausa svalalokun á íbúð 0202 í fjölbýlishúsinu á lóð nr. 16 við Dalbraut,  Samþykki sumra meðlóðarhafa fylgir erindinu dags. 11. júlí 2007. Yfirlýsing formanns húsfélags dags. 05. mars 2008.  Stærðir: 12,6 ferm., 34,1 rúmm.  Gjald kr. 6.800 + 2.489"
37863 (04.03.000.4),BN037863,Eirhöfði 18,milliloft ofl.,Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um leyfi til að koma fyrir millilofti og fyrir minni háttar breytingum á innra skipulagi í atvinnuhúsinu á lóðinni nr. 18 við Eirhöfða.  Stækkun:  31 ferm.  Gjald kr. 7.300
