nr,url,heimilisfang,tegund,nidurstada,spurning
50484 (01.18.450.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050484,Baldursgata 25B,Áður gert - íbúð 0101,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðri íbúð 0102 í parhúsi á lóð nr. 25B við Baldursgötu. Erindi fylgir samþykki meðlóðarhafa dags. 17. maí 2015. Gjald kr. 10.100
50969 (01.13.540.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050969,Bárugata 29,Stækka kvisti,Frestað. Nýjum gögnum vísað til umsagnar skipulagsfulltrúa.,Sótt er um leyfi til að stækka kvisti og hækka lofthæð þar í fjölbýlishúsi á lóð nr. 29 við Bárugötu. Útskrif úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 13. maí 2016 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 13. maí 2016 og umsagnir Minjastofnunar Íslands dags. 8.6. 2016 og önnur dags. 24.8. 2016 og bréf arkitekts dags. 30.8. 2016. Stærð: xxx Gjald kr. 10.100
51608 (01.19.631.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN051608,Bergstaðastræti 65,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðum breytingum í kjallara fjölbýlishúss á lóð nr. 65 við Bergstaðastræti. Erindi fylgir samþykki meðeigenda áritað á uppdrátt og bréf þar sem samþykki eigenda íbúðar 0101 er dregið til baka. Gjald kr. 10.100
51609 (01.19.021.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN051609,Bergþórugata 21,Áður gert - 2.hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðum breytingum sem felast í skiptingu íbúðar á 2. hæð í tvær íbúðir, auk þess sem sótt er um að fjölga eignarhlutum úr 3 í 4 í fjöleignarhúsi á lóð nr. 21 við Bergþórugötu. Gjald kr. 10.100"
51559 (01.78.000.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN051559,Beykihlíð  3-5,3 - Sólskáli,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að reisa sólskála við suðvestur hlið parhússins nr. 3 á lóð nr. 3-5 við Beykihlíð. Bréf frá hönnuði dags. 18. júlí 2016 þar sem hann sækir um á grundvelli byggingareglugerðar 112/2012 gr. 2.3.5. Stækkun 9,4ferm., 26,2 rúmm.  Gjald kr. 10.100"
51447 (04.06.500.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN051447,Bíldshöfði 18,Breyting á BN049483,Frestað. Málinu vísað til umsagnar skrifstofu sviðsstjóra.,Sótt er um leyfi til að breyta áður samþykktu erindi BN049483 þannig að hætt er við flóttastiga frá 3. hæð á norðurhlið hússins á lóð nr. 18 við Bíldshöfða. Samþykki sumra meðeigenda fylgir dags. 24. júní 2016. Einnig fylgir bréf Lögmannsstofunnar Kjarna dags. 25. 8. 2016. Gjald kr. 10.100
51604 (01.18.222.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN051604,Bjarnarstígur 7,Breyting inni - svalir 1.hæð og risi,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja svalir á 1. hæð og rishæð, ásamt áður gerðum breytingum á innra skipulagi íbúðar 0101, í fjölbýlishúsi á lóð nr. 7 við Bjarnarstíg. Samþykki meðeigenda fylgir. Gjald kr. 10.100"
51406 (01.24.120.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN051406,Brautarholt 8,2.hæð - áður gert,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.     Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.  Það athugist að um er að ræða samþykkt á áður gerðri framkvæmd sem gerð var án byggingarleyfis. Óvissa kann því að vera um uppbyggingu og útfærslu framkvæmdar. Hvorki er skráð verktrygging á verkið né ábyrgðaraðilar.,"Sótt er um leyfi fyrir áður gerðum breytingum innanhúss á 2. hæð sem felast í fjölgun eignarhluta, breytingu á brunahólfun, sameiningu rýma, tilfærslu á snyrtingum, nýrri sturtu og nýjum kaffisstofum í atvinnuhúsnæði á lóð nr. 8 við Brautarholt. Erindi fylgir samþykki meðeigenda dags. 26. ágúst 2016. Gjald kr. 10.100"
51622 (01.81.720.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN051622,Breiðagerði 20,Bæta við færanlegri kennslustofu - BN051474,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að bæta við einni færanlegri kennslustofu auk tengigangs við áður samþykkta stofu við Breiðagerðisskóla á lóð nr. 20 við Breiðagerði. Stærðir: A-rými mhl.03 78,6 ferm., 271,2 rúmm. A-rými mhl.04 0,9 ferm., 2,5 rúmm. Gjald 10.100"
51448 (01.82.630.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN051448,Byggðarendi 16,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðum breytingum sem felast í innréttingu íbúðar í kjallara og nýtingu á áður óútgröfnu rými í kjallara í einbýlishúsi á lóð nr. 16 við Byggðarenda. Stækkun:  xx ferm., xx rúmm. Gjald kr. 10.100"
51568 (01.45.200.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN051568,Dugguvogur 2,Op milli rýma,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um leyfi til að opna á milli rýma 0109 og 0112 í húsinu á lóð nr. 2 við Dugguvog. Bréf frá hönnuði dags. 23. ágúst 2016  Gjald kr. 10.100
51628 (01.39.200.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN051628,Engjavegur 13,takmarkað byggingarleyfi,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um takmarkað byggingarleyfi fyrir jarðvinnu og undirstöður á lóð nr. 13 við Engjaveg sbr. erindi BN051243.
51582 (01.11.140.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN051582,Eyjarslóð 5,Stöðuleyfi - reykaðstaða fyrir kúnna,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um stöðuleyfi fyrir gám sem ætlaður er sem reykaðstaða fyrir viðskiptavini við veitingastað í húsi á lóð nr. 20 við Eyjarslóð. Gjald kr. 10.100
51551 (01.08.920.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN051551,Fiskislóð 23-25,Breyta staðsetningu brunaslangna,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta áður samþykktu erindi BN047028 er varðar staðsetningu á brunaslöngum í húsi á lóð nr 23-25 við Fiskislóð. Gjald kr. 10.100
