nr,url,heimilisfang,tegund,nidurstada,spurning
50791 (04.60.350.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050791,Álfab. 12-16/Þönglab.,Álfabakki 14 - Apótek - breyta inngangi,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta erindi BN050455 þannig að inngöngum í apótekið rými 0101 er fjölgað og komið fyrir rennihurðum í mhl. 02 á lóð nr. 14 við Álfabakka.  Bréf frá hönnuði dags. 15. janúar 2016 fylgir erindi Gjald kr. 10.100
50571 (01.26.120.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050571,Ármúli 3,Stækka kjallara - breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja við kjallara, fjarlægja fordyri á norðurhlið, breyta innra skipulagi, innrétta mötuneyti og starfsmannarými í kjallara, breyta fyrirkomulagi snyrtinga og innrétta skrifstofur á 5. hæð, breyta útliti bakbyggingar með nýjum gluggum og klæðningu og endurnýja glugga og gluggakerfi á öllum hæðum mhl. 01, verslunar- og skrifstofuhúsi á lóð nr. 3 við Ármúla. Erindi fylgir umsögn Minjastofnunar Íslands dags. 3. mars 2016, bréf hönnuðar dags. 16. febrúar 2016. Stækkun:  109,3 ferm., 792,3 rúmm. Gjald kr. 10.100"
50852 (02.42.110.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050852,Bakkastaðir 45,Einbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja steinsteypt einbýlishús með innbyggðri tvöfaldri bílgeymslu, einangrað að utan og klætt sléttum plötum á lóð nr. 45 við Bakkastaði. Stærð:  269,3 ferm., 784 rúmm. Gjald kr. 10.100"
50875 (01.17.101.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050875,Bankastræti 11,Matvöruverslun - austurhluta jarðhæðar,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að innrétta matvöruverslun í stað sérvöruverslunar í austurhluta 1. hæðar í húsi á lóð nr. 11 við Bankastræti. Jafnframt er erindi BN050620 dregið til baka. Meðfylgjandi er umsögn Minjastofnunar Íslands dags. 5. febrúar 2016 og umsögn skipulagsfulltrúa dags. 8. maí 2015. Gjald kr. 10.100
50660 (01.19.031.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050660,Barónsstígur 28,"Gististaður í fl. II, teg. E",Synjað. Samanber umsögn skipulagsfulltrúa dags. 15. apríl 2016.,"Sótt er um leyfi til að breyta erindi BN048209, innrétta gististað í flokki II, teg. e, með 10 gistieiningum á lóð nr. 28 við Barónsstíg. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 15. apríl 2016 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 15. apríl 2016. Gjald kr. 10.100"
50224 (01.19.111.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050224,Barónsstígur 43,Íbúð kjallara - skráð ósamþykkt,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að skrá íbúðareign 0001 sem ósamþykkta íbúð í kjallara fjölbýlishúss á lóð nr. 43 við Barónsstíg. Meðfylgjandi er bréf umsækjanda ódagsett, einnig íbúðarskoðun, söluyfirlit og virðingargjörð. Gjald kr. 9.823"
50853 (01.13.540.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050853,Bárugata 35,"Íbúð risi, loka milli hæða o.fl.",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að gera íbúð í risi að séríbúð og loka á milli hennar og íbúðar á 2. hæð, síkka þakglugga og byggja svalir á rishæð fjölbýlishúss á lóð nr. 35 við Bárugötu. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 15. apríl 2016 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 15. apríl 2016. Stærðarbreytingar:  ferm., rúmm. Gjöld kr. 10.100"
50652 (02.49.610.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050652,Blikastaðavegur 2-8,Breyting innra skipulag,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að fjarlægja vegg og breyta flóttaleið í rými K, Útilegumaðurinn í húsinu á lóð nr. 2-8 við Blikastaðaveg.  Gjald kr. 10.100"
50838 (01.23.000.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050838,Borgartún 26,Verslunarrými 1. hæð - breytingar 0103,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins. Þinglýsa skal yfirlýsingu að óheimilt sé að byrgja glugga, t.d. með skyggðu gleri, filmum í gluggum eða gluggatjöldum, fyrir útgáfu byggingarleyfis.","Sótt er um leyfi til að skipta rými 0103 í tvö rými 0103 og 0104 og koma fyrir fiskverslun með veitingarekstur í flokki II  með nýjum inngangi á norðurhlið í rými 0104 í húsinu á lóð nr. 26 við Borgartún.  Bréf frá hönnuði dags. 7. apríl 2016 og tæknilegar upplýsingar um Ozon loftun, tölvupóstur frá fasteignaumsjón Eik dags. 11. apríl 2016 og umboð  frá eiganda LF ehf. dags. 11. apríl 2016 fylgja erindi. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 15. apríl 2016 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 15. apríl 2016. Gjald kr. 10.100"
50850 (01.11.040.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050850,Eyjarslóð 11A,Breytingar inni,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til að breyta innra skipulagi eins og því er lýst í byggingarlýsingu og að stórum hluta fjallar um að koma fyrir nýjum hringstiga, breyta búningsaðstöðu og bæta við sturtu og snyrtiaðstöðu á 1. og 2. hæð í húsinu á lóð nr. 11A við Eyjaslóð. Bréf frá vinnueftirliti  dags 15. mars. 2016 og umsögn burðarvirkishönnuðar dags. 18. apríl. 2016 fylgir.  Gjald kr. 10.100"
50877 (01.11.140.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050877,Eyjarslóð 5,Veitingaleyfi - fl.3,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um leyfi til að breyta skilgreiningu veitingahúss úr II í III í húsi á lóð nr. 5 við Eyjarslóð. Gjald kr. 10.100
50865 (01.08.930.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050865,Fiskislóð 15-21,Breytingar sbr. BN050028,Frestað. Vísað til athugasemda heilbrigðiseftirlits á umsóknarblaði.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN050028 þannig að sett er hurð á norðvesturhlið, gluggar og hurðir á norðvesturhlið og suðurvesturhlið er lokað, veggur á milli vörumóttöku og verslunar Byko, færður innar, nýr inngangur í nýtt anddyri að innihurð stækkaður og ýmsar aðrar innanhússbreytingar í húsi á lóð nr. 15-21 við Fiskislóð. Gjald kr. 10.100"
