nr,url,heimilisfang,tegund,nidurstada,spurning
50797 (01.17.020.9 02),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050797,Amtmannsstígur 5A,Svalir - svalahurðir - 1.og 2. hæð,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að eignaskiptayfirlýsing vegna lóðar sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að byggja svalir á bakhlið 1. og 2. hæðar, jafnframt er sótt um samþykki fyrir áður gerðum breytingum á húsi nr. 5A á lóð nr. 5 við Amtmannsstíg. Erindi fylgir samþykki meðlóðarhafa dags. 21. mars 2016. Gjald kr. 10.100"
50485 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050485,Austurbakki 2,Hótel,Frestað. Vísað til athugasemda á umsóknarblaði og umsagnar skipulagsfulltrúa dags. 17. mars 2016.,"Sótt er um leyfi til að byggja steinsteypt 6 hæða hótel, einangrað og klætt að utan með flísum/gluggakerfi, 253 herbergi fyrir 512 gesti, á tveggja hæða kjallara á reit 5A og verður matshluti 06 á lóð nr. 2 við Austurbakka. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 18. mars 2016 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 17. mars 2016. Erindi fylgir bréf frá hönnuði dags. 21. janúar og skýrsla um hönnunarforsendur hljóðvistar dags. 21. janúar 2016. Stærð A-rýma:  18.447,6 ferm., 68.426,9 rúmm. B-rými:  490 ferm., 2.005,8 rúmm. Gjald kr. 10.100"
50486 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050486,Austurbakki 2,Fjölbýlishús - verslunarhúsnæði,Frestað. Vísað til athugasemda á umsóknarblaði og umsagnar skipulagsfulltrúa dags. 17. mars 2016.,"Sótt er um leyfi til að byggja steinsteypt 6 hæða fjölbýlishús á tveggja hæða kjallara, einangrað og klætt að utan með flísum/málmklæðningu, sjö stigahús með 106 íbúðum og verslun og þjónustu á jarðhæð á reit 5B og verður matshluti 05 á lóð nr. 2 við Austurbakka. Erindi fylgir bréf frá hönnuði dags. 21. janúar og skýrsla um hönnunarforsendur hljóðvistar dags. 21. janúar 2016. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 18. mars 2016 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 17. mars 2016. Stærð A-rými:  17.408,1 ferm., 62.902,2 rúmm. B-rými:  2.107,8 ferm., 7.110,5 rúmm. C-rými:  64,8 ferm. Gjald kr. 10.100"
50791 (04.60.350.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050791,Álfab. 12-16/Þönglab.,Álfabakki 14 - Apótek - breyta inngangi,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta erindi BN050455 þannig að inngöngum í apótekið rými 0101 er fjölgað og komið fyrir rennihurðum í mhl. 02 á lóð nr. 14 við Álfabakka.  Bréf frá hönnuði dags. 15. janúar 2016 fylgir erindi Gjald kr. 10.100
50326 (01.26.200.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050326,Ármúli 5,Hótel,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að einangra og klæða að utan með sléttum álplötum, breyta innra skipulagi, byggja flóttastiga á austurgafli og innrétta gististað í flokki IV teg. hótel með 57 herbergjum í mhl. 01 á lóð nr. 5 við Ármúla. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 11. desember 2015 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 9. desember 2015. Erindi fylgir orkurammi dags.. 21. nóvember 2015. Stækkun:  180 ferm., 761 rúmm. Gjald kr. 9.823"
50721 (04.06.400.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050721,Bíldshöfði 8,Bílaleiga - skrifstofur - 0001,Frestað. Vísað til athugasemda á umsóknarblaði og umsagnar skipulagsfulltrúa dags. 18. mars 2016.,"Sótt er um leyfi til að breyta rými 0001 í skrifstofur,  kom fyrir glugga vesturhlið, koma fyrir hurð með útgengi frá kjallara og tröppur á húsinu og breikka gangstétt á vesturhlið hússins á lóð nr. 8 við Bíldshöfða. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 18. mars 2016 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 18. mars 2016. Umsögn burðarvirkishönnuðar fylgir dags. 11. mars 2016 Gjald kr. 10.100"
50652 (02.49.610.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050652,Blikastaðavegur 2-8,Breyting innra skipulag,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til að fjarlægja vegg og breyta flóttaleið í rými K, Útilegumaðurinn í húsinu á lóð nr. 2-8 við Blikastaðaveg.  Gjald kr. 10.100"
50702 (01.21.620.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050702,Borgartún 3,1.hæð - breyting inni - útihurð,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að setja upp létta innveggi og hurðir í þá og nýja útidyrahurð vestan við aðalinngang á suðurhlið á 1. hæð húss á lóð nr. 3 við Borgartún. Gjald kr. 10.100
50549 (04.79.180.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050549,Búðavað 17-19,17 - Arinn / reykháfur sbr. BN036876,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að koma fyrir arni með reykháf frá rými 0201 í húsinu nr. 17 á lóð nr. 17-19 við Búðavað. Gjald kr. 10.100
50673,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050673,Dugguvogur 23,Breyta í íbúðarhúsnæði - rými 0305,Synjað. Með vísan til umsagnar skipulagsfulltrúa dags. 14. mars 2016.,Sótt er um leyfi til að innrétta íbúð í rými 0305 í iðnaðarhúsi á lóð nr. 23 við Dugguvog. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 18. mars 2016 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 14. mars 2016. Gjald kr. 10.100
