nr,url,heimilisfang,tegund,nidurstada,spurning
50485 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050485,Austurbakki 2,Hótel,"Frestað. Málinu vísað til umsagnar skipulagsfulltrúa, til kynningar í umhverfis- og skipulagsráði og til fagrýnihóps byggingarfulltrúa.","Sótt er um leyfi til að byggja steinsteypt 6 hæða hótel, einangrað og klætt að utan með flísum/gluggakerfi, 253 herbergi fyrir 512 gesti, á tveggja hæða kjallara á reit 5A og verður matshluti 06 á lóð nr. 2 við Austurbakka. Erindi fylgir bréf frá hönnuði dags. 21. janúar og skýrsla um hönnunarforsendur hljóðvistar dags. 21. janúar 2016. Stærð A-rýma:  18.447,6 ferm., 68.426,9 rúmm. B-rými:  490 ferm., 2.005,8 rúmm. Gjald kr. 10.100"
50486 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050486,Austurbakki 2,Fjölbýlishús - verslunarhúsnæði,"Frestað. Málinu vísað til umsagnar skipulagsfulltrúa, til kynningar í umhverfis- og skipulagsráði og til fagrýnihóps byggingarfulltrúa.","Sótt er um leyfi til að byggja steinsteypt 6 hæða fjölbýlishús á tveggja hæða kjallara, einangrað og klætt að utan með flísum/málmklæðningu, sjö stigahús með 106 íbúðum og verslun og þjónustu á jarðhæð á reit 5B og verður matshluti 05 á lóð nr. 2 við Austurbakka. Erindi fylgir bréf frá hönnuði dags. 21. janúar og skýrsla um hönnunarforsendur hljóðvistar dags. 21. janúar 2016. Stærð A-rými:  17.408,1 ferm., 62.902,2 rúmm. B-rými:  2.107,8 ferm., 7.110,5 rúmm. C-rými:  64,8 ferm. Gjald kr. 10.100"
50504 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050504,Austurbakki 2,takmarkað byggingarleyfi,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa.,Sótt er um takmarkað byggingarleyfi fyrir jarðvinnu á byggingareit nr. 5 á lóðinni Austurbakki 2 sbr. BN050485 og BN050486.
50546 (01.14.041.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050546,Austurv Thorvaldsenss,Thorvaldsenstr. 6 - Niðurrif,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að rífa Thorvaldsensstræti 6 og til að aðlaga þrjár efstu hæðir Landssímahússins á lóðinni Austurv Thorvaldsenss. Erindi fylgir bréf hönnuðar og minnisblað frá Ferill, verkfræðistofa, bæði dags. 20. janúar 2016. Gjald kr. 10.100"
50455 (04.60.350.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050455,Álfab. 12-16/Þönglab.,Álfabakki 14 - Apótek - breyting mhl.02,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.",Sótt er um leyfi til að endurinnrétta verslunarrými þannig að komið er fyrir apóteki í mhl. 02 í rými 0101 í húsinu á lóð nr. 14 við Álfabakka. Bréf frá hönnuði dags. 5. jan. 2016 og aftur 15. jan. 2016. Umsögn brunahönnuðar dags. 4. jan. 2016 fylgir.  Gjald kr. 10.100
50390 (01.29.000.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050390,Ármúli 8,Þak,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að byggja uppstólað þak með tveggja gráðu halla og tvöföldu pappalagi á vestari hluta húss á lóð nr. 8 við Ármúla. Meðfylgjandi á teikningu er samþykki meðeiganda. Stækkun: 268,6 rúmm. Gjald kr. 9.823"
49354 (01.18.620.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN049354,Baldursgata 16,Breyting íbúðar - 3.hæð,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að breyta innra fyrirkomulagi íbúðar 0301 og byggja svalir á suðurhlið (bakhlið) þakhæðar, einnig er sótt um leyfi til að byggja svalir og stiga ofan í garð frá íbúð á 1. hæð fjölbýlishússins á lóðinni nr. 16 við Baldursgötu. Jafnframt er erindi  BN047413 dregið til baka. Erindi var grenndarkynnt frá 25. júní til 23. júlí 2015. Lögð er fram umsögn skipulagsfulltrúa dags. 29. júlí 2015. Meðfylgjandi er yfirlýsing hönnunarstjóra dags. 15. apríl 2015, umsögn Minjastofnunar Íslands dags. 8. júní 2015 og útskýring á eignarhaldi dags. 8. júní 2015. Gjald kr. 9.823"
48813 (01.13.521.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN048813,Bárugata 30,Ofanábygging,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja hæð ofaná og klæða með bárujárni einbýlishús á lóð nr. 30 við Bárugötu. Erindi var grenndarkynnt frá 12. maí til og með 9. júní 2015. Eftirtaldir aðilar sendu athugasemdir: Jón Gunnar S. húseigandi dags. 14. maí 2015, Hildur S. Pálsdóttir f.h. húseigenda að Stýrimannastíg 6 dags. 7. júní 2015, Friðleifur  Egill Guðmundsson f.h. Black sheep ehf dags. 8. júní 2015,  Ingvi Óttarsson  og Dagrún Hálfdánardóttir dags.  8. júní 2015 og  Gunnar Gunnarsson og  Valva Árnadóttir dags. 8. júní 2015. Einnig er lögð fram umsögn skipulagsfulltrúa dags. 23. júlí 2015. Erindi fylgir umsögn Minjastofnunar Íslands dags. 16. febrúar 2015 og fsp. BN048834 dags. 17. febrúar 2015. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 18. desember 2015 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 18. desember 2015. Stækkun: 134 rúmm. Gjald kr. 9.823"
50166 (01.23.010.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050166,Borgartún 28,28a - íbúðar- og verslunarrými,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við fokheldi. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að byggja steinsteypt fjölbýlishús, einangrað að utan og klætt zinki, timburklæðningu og virocplötum, 6 hæðir og inndregin 7. hæð með 21 íbúð, skrifstofuhúsnæði á 1. hæð og bílgeymslu í kjallara fyrir 23 bíla á lóð nr. 28 við Borgartún. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 20. nóvember 2015 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 16. nóvember 2015. Einnig samþykki meðlóðarhafa dags. 1. júní 2015. Niðurrif:  Fastanr. 201-0018, mhl. 02, merkt 0101 vörugeymsla. Stærð A-rými:  3.541,8 ferm., 10.607,1 rúmm. B-rými:  178 ferm., xx rúmm. C-rými:  202 ferm. Gjald kr. 9.823"
50449 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050449,Borgartún 8-16A,Takmarkað byggingarleyfi S1,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa.","Sótt er um takmarkað byggingarleyfi fyrir undirstöður, botnplötu og kjallaraveggi fyrir byggingu S1 á lóð að Borgartúni 8-16 sbr. BN047928."
