nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
52321 (01.13.650.1),BN052321,Aðalstræti 4,innrétta hótelherbergi,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins. Þinglýsa þarf opnun yfir lóðarmörk fyrir útgáfu byggingarleyfis.,"Sótt er um leyfi til að opna yfir á lóð nr. 6 herbergisganga hótels á lóð nr. 4, 6 og 8, sjá erindi BN052186, á 5. og 6. hæð í hóteli á lóð nr. 4 við Aðalstræti.  Erindi fylgir bréf umsækjanda dags. 31. janúar 2017.  Gjald kr. 11.000"
52186 (01.13.650.2),BN052186,Aðalstræti 6,Hótelherbergi - 5. 6. og 7. hæð,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilið samþykki Vinnueftirlits ríkisins. Þinglýsa þarf opnun yfir lóðarmörk fyrir útgáfu byggingarleyfis.","Sótt er um leyfi til að innrétta hótelherbergi á 5. 6. og 7. hæð og fjölga þar með herbergjum Centerhotel um 54 herbergi fyrir 108 gesti, einnig að opna yfir lóðamörk á 5. og 6. hæð yfir á lóð nr. 4 í hóteli á lóð nr. 6 við Aðalstræti.  Gjald kr. 10.100"
52169 (01.11.980.1),BN052169,Austurbakki 2,"Hótel, Breyting á BN050485",Frestað. Vísað til athugasemda á umsóknarblaði. Erindi er hjá skipulagsfulltrúa. Hönnuður hafi samband við embætti byggingarfulltrúa.,"Sótt er um leyfi til að breyta erindi BN050485, um er að ræða stækkun tæknirýma í neðri kjallara, minni háttar breytingar á útliti og innra skipulagi allra hæða og stækkun 7. hæðar hótels á lóð nr. 2 við Austurbakka.  Erindi fylgja greinargerðir um algilda hönnun dags. 22. desember 2016, um eldvarnir dags. 22 desember 2016, um hljóðvist dags. 14. desember 2016 og  um hávaðadreifingu frá hafnarstarfsemi í Reykjavík dags. í september 2015.  Stækkun, mhl. 06:  xx ferm., xx rúmm.  Mhl. 11:  xx ferm., xx rúmm.  Mhl. 10:  xx ferm., xx rúmm.  Gjald kr. 10.100"
52225 (01.11.980.1),BN052225,Austurbakki 2,Fjölbýlis- og verzlunarhúsnæði - nýtt mál,Frestað. Vísað til athugasemda á umsóknarblaði. Hönnuður hafi samband við embætti byggingarfulltrúa.,"Sótt er um leyfi til að breyta erindi BN050486 sem felst m.a. í því að umfangi og formi húsa hefur verið breytt, bætt við hæð í bílakjallara, yfirbyggð göngugata fjarlægð og íbúðum fækkað úr 106 í 71 í verslunar- og íbúðarhúsi á lóð nr. 2 við Austurbakka.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 27. janúar 2017 fylgir erindinu.  Stækkun: A-rými: x ferm., x rúmm. B-rými x ferm.  Gjald kr. 11.000"
52269 (01.43.430.1),BN052269,Álfheimar 74,Stækka veitingastofu - mhl.1,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að stækka veitingastofu í rými 0124 þannig að hún stækkar inn í rými 0123 og að gera nýjan inngang á norðausturhlið  í mhl. 01 í húsinu á lóð nr. 74 við Álfheima.   Fundargerð frá húsfélagi Glæsibæjar dags. 15 sept. 2016 fylgir erindi.  Gjald kr. 11.000
52289 (01.82.410.7),BN052289,Ásendi 17,Breyta glugga í hurð,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um leyfi til að koma fyrir hurð út úr sökkulrými í kjallara á suðurhlið einbýlishúss á lóð nr. 17 við Ásenda.  Gjald kr. 11.000
52298 (02.42.110.5),BN052298,Bakkastaðir 49,"Breyting úti, stækka glugga o.fl",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta útliti sem felst í stækkun glugga í bílgeymslu og geymslu í húsi á lóð nr. 49 við Bakkastaði.  Gjald kr. 11.000
51984 (01.82.401.5),BN051984,Básendi 12,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki á þegar gerðum breytingum, sem felast í að þaki var breytt í upphafi sem og gluggum, á sjöunda áratugnum var innréttuð íbúð í kjallara og múrkerfi og einangrun seinna bætt á fjölbýlishúsið á lóð nr. 12 við Básenda.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 19. janúar 2017 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 18. janúar 2017.  Einnig bréf arkitekts dags. 15. nóvember 2016.  Gjald kr. 10.100"
52001 (01.19.032.6),BN052001,Bergþórugata 23,Breyta eldvörnum í notkunarflokk 4,Synjað. Samanber umsögn skipulagsfulltrúa dags. 3. febrúar 2017.,Sótt er um breytingu á áður samþykktu erindi BN049455 sem felst í að breyta skilgreiningu mannvirkis úr notkunarflokki 3 í notkunarflokk 4 í fjölbýlishúsi á lóð nr. 23 við Bergþórugötu.  Lögð er fram umsögn skipulagsfulltrúa við erindi BN051780 dags. 11.11.2016.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 3. febrúar 2017 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 3. febrúar 2017.  Gjald kr. 10.100
52310 (04.06.410.1),BN052310,Bíldshöfði 12,Vinnustofur,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta vinnustofur á 3. og 4. hæð ásamt því að byggja flóttastiga á austurgafli og gera björgunarop á vinnustofum í húsi á lóð nr. 12 við Bíldshöfða.  Bréf hönnuða dags. 30.01.2017 fylgir erindi.  Gjald kr. 11.000
