nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
53136 (01.16.230.2),BN053136,Ásvallagata 15,Svalir - svalahurðir,Frestað. Lagfæra skráningu.,Sótt er um leyfi til að steypa svalir með stálhandriðum á garðhlið og síkka gluggagöt til að koma fyrir hurð út á svalirnar á íbúðum 0201 og 0301 í húsinu á lóð nr. 15 við Ásvallagötu.  Samþykki meðeigenda dags. 25. júní 2017 fylgir.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 6. október 2017 fylgir erindinu.  Erindi var grenndarkynnt frá 31. ágúst 2017 til og með 28. september 2017 fyrir hagsmunaaðilum að Ásvallagötu 13 og 17 og Blómvallagötu 11.  Engar athugasemdir bárust.  Gjald kr. 11.000
53554 (01.17.020.4),BN053554,Bankastræti 6,Gistileyfi - fl.2,Synjað. Með vísan til umsagnar skipulagsfulltrúa dags. 20. október 2017.,"Sótt er um leyfi til að innrétta gististað í flokki ll - tegund x fyrir x gesti í íbúðum 0301 og 0302 í húsi á lóð nr. 6 við Bankastræti.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 20. október 2017 fylgir erindinu, ásamt umsögn skipulagsfulltrúa dags. 20. október 2017.  Gjald kr. 11.000"
53728 (01.70.110.9),BN053728,Barmahlíð 7,Áður gerðar breytingar,Frestað. Vísað til athugasemda.,Sótt er um leyfi fyrir áður gerðum breytingum innanhúss sem felast í því að hringstiga hefur verið komið fyrir milli íbúðar 0101 og rýmis 0002 og hluta af geymslu íbúðar 0001 hefur verið breytt í herbergi í húsi á lóð nr. 7 við Barmahlíð.  Gjald kr. 11.000
53621 (04.06.410.1),BN053621,Bíldshöfði 12,Vinnustofur - 3. og 4. hæð,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að innrétta vinnustofur á 3. og 4. hæð ásamt því að byggja flóttastiga og flóttasvalir á austurgafli, samhliða færslu á loftræstiröri, og gera björgunarop og flóttasvalir á langhliðum í húsi á lóð nr. 12 við Bíldshöfða.  Bréf brunahönnuðar dags. 17.10.2017 fylgir erindi ásamt samþykki frá auka aðalfundi húsfélags dags. 29.03.2017.  Gjald kr. 11.000"
53258 (01.80.420.3),BN053258,Brekkugerði 9,Reyndarteikning - tvö fastanúmer,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Það athugist að um er að ræða samþykkt á áður gerðri framkvæmd sem gerð var án byggingarleyfis. Óvissa kann því að vera um uppbyggingu og útfærslu framkvæmdar. Hvorki er skráð verktrygging á verkið né ábyrðaraðilar. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að byggja 5,4 fm tæknirými undir útitröppum ásamt þvi að skipta eign í tvö fastanúmer, auk áðurgerðra breytinga sem felast í því að stigi milli kjallara og efri hæðar hefur verið lokaður af, hringstigi fjarlægður og byggðar svalir með tröppur niður í garð í húsi á lóð nr. 9 við Brekkugerði.  Stækkun A-rými 5,4 ferm., 13,9 rúmm.  Sjá fyrirspurn BN052634.  Gjald kr. 11.000"
53678 (01.34.450.1),BN053678,Dalbraut 12,Stöðuleyfi - gámahús,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um stöðuleyfi til tólf mánaða fyrir skrifstofugámum sem eiga að standa á meðan viðgerðir á húsi BUGLS standa yfir  á austurhluta lóðar nr. 12 við Dalbraut.   Gjald kr. 11.000
53625 (05.11.310.2),BN053625,Döllugata 11,Einbýlishús,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja steinsteypt einbýlishús með innbyggðri bílgeymslu á lóð nr. 11 við Döllugötu.  Stærð, A-rými:  294,5 ferm., 1.015,4 rúmm.  B-rými:  53 ferm.  Gjald kr. 11.000"
53733 (01.74.520.1),BN053733,Efstaleiti 2,Takmarkað byggingarleyfi - mhl. 05,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.","Sótt er um takmarkað byggingarleyfi fyrir uppsteypu kjallara og plötu yfir kjallara ásamt tilheyrandi lögnum í jörðu fyrir matshluta 05, fjölbýlishús að Lágaleiti 2-6 á lóð að Efstaleiti 2, sbr. byggingarleyfisumsókn nr. BN052547."
53119 (01.17.302.9),BN053119,Frakkastígur 9,Veitingastaður fl.II tegund C - gólf í kjallara lækkað,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að innrétta veitingastað í flokki II tegund C í kjallara og á 1. hæð með opnun til 23.00 á virkum dögum og til 03 um helgar,  til að lækka hluta gólfs um 70 cm og koma þar fyrir eldhúsi og snyrtingum, veitingastaður og opið eldhús verður á fyrstu hæð og geymslur og skrifstofur á annarri hæð í húsi á lóð nr. 9 við Frakkastíg.  Umboð frá eiganda dags. 27. júní 2017, umsögn skipulags dags. 28. október 2017, bréf hönnuðar  um breytingar dags. 29. ágúst 2017, umsögn Minjastofnunar Íslands dags. 21. ágúst 2017 og 23. október 2017, hljóðvistaskýrsla dags. 28. ágúst 2017 og umsögn burðarvirkishönnuðar dags. 5. október 2017 fylgja erindi.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 8. september 2017 fylgir erindinu, ásamt umsögn skipulagsfulltrúa dags. 6. september 2017.  Stækkun: 22,3 rúmm.  Gjald kr. 11.000 + 11.000"
53435 (02.69.570.5),BN053435,Freyjubrunnur 13,Einbýlishús,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja tveggja hæða steinsteypt einbýlishús með innbyggðri bílgeymslu á lóð nr. 13 við Freyjubrunn.  Stærð, A-rými:  237,5 ferm., 732 rúmm.  Gjald kr. 11.000"
