nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
53029 (01.13.650.1),BN053029,Aðalstræti 4,Útihurð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að skipta út útidyrahurð í móttöku og koma fyrir rafdrifinni snúningshurð með flóttahurð til hliðar í hóteli á lóð nr. 4 við Aðalstræti.  Gjald kr. 11.000
53147 (04.94.310.1),BN053147,Akrasel 8,Reyndarteikningar,Frestað. Vísað til athugasemda eldvarnareftirlits á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðum breytingum sem felast m.a. í að stigi milli hæða hefur verið fjarlægður og óútgrafið sökkulrými tekið í notkun í húsi á lóð nr. 8 við Akrasel.  Stækkun A-rými 67,1 ferm., 164,4 rúmm.  Bréf hönnuðar dags. 30.06.2017 fylgir erindi.  Gjald kr. 11.000"
53378 (05.86.570.1),BN053378,Almannadalur 1-7,7 - Aðskilið byggingarleyfi fyrir einingu 01-04,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að endurnýja erindi BN045722 aðskilið byggingarleyfi fyrir hesthús, einingu 0104 sbr. erindi BN036827, á lóð nr. 7 við Almannadal.  Gjald kr. 11.000"
53206 (04.68.100.1),BN053206,Asparfell 2-12,Æsufell 4 - Brjóta niður steyptan vegg,Frestað. Vísað til athugasemda eldvarnareftirlits á umsóknarblaði.,Sótt er um leyfi til að fjarlægja burðarvegg í íbúð 0801 í húsi á lóð nr. 8 við Æsufell.  Umsögn burðarþolshönnuðar dags. 14.06.2017 fylgir erindi ásamt samþykki stjórnar húsfélags dags. 11.07.2017.  Gjald kr. 11.000
53384 (04.67.700.1),BN053384,Austurberg 12-14,14 - Svalalokun,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að setja svalaskjól með 90% opnun á íbúð 0203 í mhl. 02 í fjölbýlishúsinu á lóð nr. 14 við Austurberg.  Samþykki meðeiganda dags. 15.ágúst. 2017 fylgir erindinu.   Stærð rúmm. vegna lokun svala er: 27 rúmm  Gjald kr. 11.000
53422 (04.60.350.3),BN053422,Álfab. 12-16/Þönglab.,Skipta kjallara upp í tvær eignir,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að skipta kjallara upp í tvær eignir og breyta að hluta til sameignarrýmum í séreignarrými í húsi á lóð nr. 14 við Álfabakka.  Gjald kr. 11.000
53132 (01.26.120.1),BN053132,Ármúli 3,"Breytingar inni - jarðhæð, 1. og 2.hæð",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta innra skipulagi 1., 2. og 3. hæðar, m.a. færa inngangshurð framar og gera vindfang og koma fyrir opnanlegum gluggafögum á suðurhlið verslunar- og skrifstofuhúss og lagfæra skráningu á lóð nr. 3 við Ármúla.  Stækkun:  46,1 ferm., 38,1 rúmm.  Gjald kr. 11.000"
53210 (01.16.201.7),BN053210,Ásvallagata 28,Viðbygging - svalir - fjölga eignum,Synjað. Með vísan til umsagnar skipulagsfulltrúa dags. 15. ágúst 2017.,"Sótt er um leyfi til að byggja ofaná þaksvalir, lyfta þaki og hliðra til mæni, og byggja svalir á suðurhlið, færa fram útvegg eldri viðbyggingar á vesturhlið og innrétta fimm íbúðir ásamt ýmsum öðrum breytingum á innra skipulagi og útliti á einbýlishúsi á lóð nr. 28 við Ásvallagötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 18. ágúst 2017 fylgir erindinu, ásamt umsögn skipulagsfulltrúa dags. 15. ágúst 2017.  Stækkun: xx ferm., xx rúmm.  Gjald kr. 11.000"
52890 (01.17.432.6),BN052890,Barónsstígur 25,Breyting á skráningu - breyting BN050401,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta skilgreiningu gististaðar í flokk II, teg. íbúð, fyrir 10 gesti, sjá erindi BN050401 í húsi á lóð nr. 25 við Barónsstíg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 18. ágúst 2017 fylgir erindinu, ásamt umsögn skipulagsfulltrúa dags. 16. ágúst 2017.  Gjald kr. 11.000"
53114 (01.13.540.1),BN053114,Bárugata 37 Bræðra 13,Bræðraborgarstígur 13 - Stækka op í vegg,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að fjarlægja hluta burðarveggjar í íbúð á 1. hæð og styrkja plötu 2. hæðar með stálbita húsi nr. 13 við Bræðraborgarstíg á lóð nr. 37 við Bárugötu.  Bréf hönnuðar dags. 14.07.2017 fylgir erindi.  Gjald kr. 11.000
