nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
52592 (05.86.530.1),BN052592,Almannadalur 17-23,17 - Svalir,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að setja svalir á austurgafl hesthúss nr. 17 á lóð nr. 17-23 við Almannadal.   Gjald kr. 11.000
52446 (05.86.570.1 03),BN052446,Almannadalur 5,Breytingar inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um breytingu á áður samþykktu erindi BN044196 sem felst í að hluta af hestastíu á neðri hæð er breytt í kaffistofu, gerður er sér inngangur að efri hæð, eldhúskrókur á efri hæð færður og innveggjum breytt í húsi nr. 5 á lóð nr. 1-7 við Almannadal.  Gjald kr. 11.000"
52615 (01.14.040.9),BN052615,Austurstræti 14,Breytingar - BN051998,Frestað. Vísað til athugasemda heilbrigðiseftirlits á umsóknarblaði.,"Sótt er um leyfi til að breyta erindi BN051998, m.a. tilfæringum á ræstiklefum og í eldhúsi á 1. hæð ásamt stækkun á starfsmannaaðstöðu í kjallara og færslu á geymslurýmum í húsi á lóð nr. 14 við Austurstræti.  Gjald kr. 11.000"
52558 (01.18.444.3),BN052558,Baldursgata 7A,Breytingar - BN051186,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta erindi BN051186 þannig að hætt er við að hafa glugga við hlið svalahurð og svalahandrið verður rimlahandrið á fjölbýlishúsi á lóð nr. 7A við Baldurgötu.   Gjald kr. 11.000
51954 (01.17.120.2 01),BN051954,Bankastræti 14,"Byggja yfir svalir - 4,hæð",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja yfir svalir á 4. hæð til suðurs, ásamt því að innrétta gistiheimili í flokki ll - tegund b á 3. og 4. hæð í fjöleignarhúsi á lóð nr. 14 við Bankastræti.  Stækkun A-rými 13,8 ferm., 42,8 rúmm.  Lögð er fram umsögn skipulagsfulltrúa dags. 18. 11. 2011 við fsp. BN0110410.  Samþykki meðeigenda dags. 01.10.2016 fylgir erindi ásamt samþykki meðeigenda í matshluta dags. 19.01.2017 fyrir breytingum  á lögnum og bréf arkitekts dags. 14.11.2016.   Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 24. mars fylgir erindinu, ásamt umsögn skipulagsfulltrúa dags. 17. mars 2017.   Gjald kr. 10.100"
52496 (01.18.020.8),BN052496,Bergstaðastræti 10A,Kaffihús fl.1,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta kaffihús í flokki I í rými 0101 í sambýlishúsi á lóð nr. 10A við Bergstaðastræti.  Gjald kr. 11.000
50325 (01.18.222.4),BN050325,Bjarnarstígur 3,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki á áður gerðum breytingum sem felast í að fjarlægja stiga milli hæða í viðbyggingu næst götu og byggja stigahús inní garð við einbýlishús á lóð nr. 3 við Bjarnarstíg.  Stækkun:  9,9 ferm., 25 rúmm.  Gjald kr. 10.100"
52465 (01.23.010.1),BN052465,Borgartún 28,28A - Breyting inni - breyting á utanhússklæðningu,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við fokheldi. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um breytingu á áður samþykktu erindi BN050166 sem felst í breytingu á burðarvirki og aðlögun innra skipulags að því ásamt lítilsháttar stækkun á 7. hæð, tilfærslu á innkeyrslu að bílakjallara og breytingu á utanhússklæðningu í húsi á lóð nr. 28A við Borgartún.  Stækkun A-rými 10,7 ferm., 143,2 rúmm.  Gjald kr. 11.000"
52493 (01.18.662.9),BN052493,Bragagata 38A,Útiveitingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um breytingu á erindi BN048356 sem felst í því að koma fyrir útiveitingasvæði fyrir 20 manns við hús á lóð nr. 38A við Bragagötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 24. mars fylgir erindinu, ásamt umsögn skipulagsfulltrúa dags. 24. mars 2017.   Gjald kr. 11.000"
52548 (01.85.200.2),BN052548,Brúnaland 2-40 3-21,21 - Grafa út kjallara,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að innrétta útgrafið rými í kjallara og gera tómstundaherbergi, geymslu og baðherbergi ásamt því að grafa frá húshlið að norðanverðu og gera tröppur og inngang að kjallara í húsi á lóð nr. 21 við Brúnaland.  Stækkun: A-rými x ferm., x rúmm. C-rými x ferm.  Gjald kr. 11.000"
