nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
44925 (01.38.100.1),BN044925,"5"">Austurbrún 2","Svalalokun fyrir 11. hæð, íbúð 1104",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að loka svölum á íbúð 1104 með 8 mm öryggisgleri á brautum í fjölbýlishúsi á lóð nr. 2 við Austurbrún.  Samþykki sumra fylgir sem tölvupóstur og á undirskriftar blöðum dags. 17. ágúst 2011.  Stærð brúttórúmm: 11,3 rúmm.  Gjald kr. 8.500 + 960"
44922 (01.17.120.2),BN044922,Bankastræti 14-14B,Veitingastaður í flokki 1-Subway,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta veitingastað í flokki I i rými 0102 í mhl. 02 á lóð nr. 14B við Bankastræti.  Erindi fylgir samþykki meðeiganda dags. 30. ágúst 2012 einnig mótmæli eiganda 3. hæðar dags. 3. september 2012.  Gjald kr. 8.500
44724 (01.17.000.7),BN044724,Bankastræti 7,Farfuglaheimili,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja svalir, brunastiga og geymslur við 4. hæð og innrétta farfuglaheimili á 2. - 4. hæð verslunar- og skrifstofuhúss á lóð nr. 7 við Bankastræti.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 24. ágúst 2012 fylgir erindinu. Grenndarkynning stóð frá 23. júlí til 21. ágúst 2012. Eftirtaldir aðilar sendu athugasemdir: Stefán Baldursson f.h. Húsakaupasjóðs Íslensku Óperunnar dags. 14. ágúst 2012. Einnig er lagt fram samþykki Eikar fasteignafélags hf., eigenda að Bankastræti 5, og Hús málarans ehf., eiganda að Bankastræti 7A, móttekið 21. ágúst 2012. Einnig er lagt fram tölvubréf Stefáns Baldurssonar fh. íslensku Óperunnar dags. 24. ágúst 2012 þar sem hann dregur fyrri athugasemd til baka.  Erindi fylgir brunahönnun frá verkfræðistofunni Eflu dags. 22. ágúst 2012.  Stækkun 16,4 ferm., 46 rúmm.  Gjald kr. 8.500 + 3.910"
44385 (04.06.500.2),BN044385,Bíldshöfði 18,Breyting á skráningu,Frestað. Lagfæra skráningu.,Sótt er um leyfi til að breyta eignarhaldi á rýmum 0201 og 0204 í atvinnuhúsi á lóð nr. 18 við Bíldshöfða.  Gjald kr. 8.500
44924 (01.21.910.1),BN044924,Borgartún 33,innrétting o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir breytingum innandyra og utan sbr. erindi BN043900, BN044277 og BN044007, sem fela í sér breytingum á stiga, eldvarnarmerkingum á hæðarskilum og utan er verið að breyta rými 0004 og sorpaðstöðu í húsinu á lóð nr. 33 við Borgatún.  Gjald kr. 8.500"
44932 (01.35.100.1),BN044932,Brúnavegur 13,Breyting inni,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta áður samþykktu erindi BN044144 þannig að komið verður fyrir gas arni fjölnotasal og gasgeymslu í rými 0006 í  A1 álmu  í Dvalarheimilinu Hrafnistu á lóð nr. 13 við Brúnaveg.  Gjald kr. 8.500
44926 (05.05.510.5),BN044926,Friggjarbrunnur 10-12,breyta úti og inni (BN035242),Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta innra skipulagi á 2. hæð og til að byggja svalir á austurhlið parhúss, sjá erindi BN035242) á lóð nr. 10-12 við Friggjarbrunn.  Gjald kr. 8.500"
44638 (01.51.700.4),BN044638,Granaskjól 23,Reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Samþykkt séreignarrýmis í kjallara er gerð með vísan til 15. gr. reglug. nr. 910/2000. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,"Sótt er um samþykkt á reyndarteikningu, þar sem gerð er grein fyrir áður gerðri ósamþykktri íbúð í kjallara tvíbýlishúss á lóð nr. 23 við Granaskjól.  Gjald kr. 8.500"
44831 (01.46.100.1),BN044831,Grensásvegur 3-7,7 - br.- þak og þakgluggar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að breyta þakklæðningu úr bárustáli í þakpappa, breyta frágangi mænisþakglugga. breyta þakgluggum í þakkúpla og fjölga þeim um tvo og setja reyklúgu í þakflöt yfir stigahúsi hússins nr. 7 á lóðinni nr. 3-7 við Grensásveg.  Tölvupóstur frá Bjarna Guðmundssyni dags. 3. sept 2012.  Gjald kr. 8.500"
44918 (01.43.010.1),BN044918,Holtavegur 23,Gat í steyptan vegg,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til opna gat í steyptan vegg á milli vinnustofu og setustofu kennara á 1. hæð í Langholtsskóla á lóð nr. 23 við Holtaveg.  Gjald kr. 8.500
44844 (04.34.330.1),BN044844,Hraunbær 102,102A - Blásteinn/stækka bar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta nýsamþykktu erindi  BN044240 sem felst í  tilfærslum innanhúss í Blástein Bar á 1. hæð í húsi á lóð nr. 102A við Hraunbæ.  Gjald kr. 8.500
44860 (02.87.420.1),BN044860,Hverafold  1-5,1-3 - Breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra skipulagi í mhl. 01 í rými 0301 og 0301 Svo og að skipta rými sem nú er merkt 0301 upp í tvær sjálfstæðar einingar og verða því 0301 og 0308 í húsinu á lóð nr. 1 til 3 við Hverafold.  Bréf frá hönnuði ódags.   Gjald kr. 8.500
44919 (02.87.420.1),BN044919,Hverafold  1-5,Hverafold 1-3 - breyting 03-05,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að koma vaski og rennandi vatni fyrir í geymslu í rými 03-05 í húsi á lóð nr. 1-3 við Hverafold.  Gjald kr. 8.500
44864 (04.13.220.1),BN044864,Kirkjustétt 2-6,Breyting á áður samþykktu BN044440,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta áður samþykku erindi BN044440 þannig að breyting verður á innra skipulagi í hús A á lóð nr. 2 til 6 við Kirkjustétt.  Gjald kr. 8.500
44828 (01.72.310.1),BN044828,Kringlan 7,"kj. og 1.h. sameign, flóttaleiðir",Frestað. Lagfæra skráningu.,Sótt er um leyfi til þess að breyta eignarhaldi á hluta sameignar á fyrstu hæð og breyta flóttaleið í kjallara í Húsi verslunarinnar á lóðinni nr. 7 við Kringluna.  Samþykki meðeigenda ódags. fylgir erindinu.  Gjald kr. 8.500
44739 (01.35.700.3),BN044739,Langholtsvegur 43,Gluggar ofl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra skipulagi, bæta við gluggum í kjallara og á 1. hæð og til að grafa frá kjallara og útbúa verönd við austurhlið skrifstofuhúss á lóð nr. 43 við Langholtsveg.  Gjald kr. 8.500"
44841 (01.22.220.5),BN044841,Laugavegur 153,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki á reyndarteikningum af húsi, sem er kjallari hæð og ris, á lóð nr. 153 við Laugaveg.  Gjald kr. 8.500"
44849 (01.22.220.6),BN044849,Laugavegur 155,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki á reyndarteikningum af húsi á lóð nr. 155 við Laugaveg.  Gjald kr. 8.500
44901 (01.17.220.5),BN044901,Laugavegur 26,Endurnýjun BN042000 - br inni,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010.,Sótt er um leyfi til að endurnýja erindið BN042000 þar sem sótt er um leyfi til að breyta innra fyrirkomulagi skrifstofurýmis 0201 og 0301 í verslunarhúsnæðinu nr. 26 við Laugaveg.  Gjald kr. 8.500
44762 (01.17.130.4),BN044762,Laugavegur 8,"innra skipul., íb. 0401",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að fella niður innra hlið í undirgangi, stækka íbúð 0401 á fjórðu hæð fram í stigahús og breyta innra fyrirkomulagi sömu íbúðar í húsinu á lóðinni nr. 8 við Laugaveg.  Samþykki meðeigenda (ódags.) fylgir erindinu.  Ný skráningartafla fylgir erindinu.  Gjald kr. 8.500"
44846 (01.17.430.2),BN044846,Laugavegur 84,veitingaverslun (take away),Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til þess að innrétta veitingaverslun (take away) í flokki 1 í núverandi verslunarhúsnæði á fyrstu hæð hússins á lóðinni nr. 84 við Laugaveg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 20. júlí 2012 (vegna fyrirspurnarerindis BN044716) fylgir erindinu.  Gjald kr. 8.500
44896 (01.15.150.2),BN044896,Lindargata 12,"Svalir á 2, 3 og 4.hæð",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að endurbyggja og stækka svalir á annarri og þriðju hæð og útbúa nýjar svalir á fjórðu hæð fjölbýlishúss á lóðinni nr. 12 við Lindargötu.  Ný skráningartafla fylgir erindinu.  Gjald kr. 8.500
44914 (01.11.530.3),BN044914,Mýrargata 26,Breyting í kjallara,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til breytinga innanhúss á erindi BN044699 sem felast í að breyta númerum nokkurra rýma, bílastæða og bílageymslna í kjallara, á 1. hæð er hurð og veggur við enda gangs og við skrifstofu fært til, númerum nokkurra rýma, bílastæða og bílgeymslna breytt og á 3. hæð er rýmisnúmerum íbúða við Mýrargötu breytt í fjölbýlishúsi á lóð nr. 26 við Mýrargötu.  Gjald kr. 8.500"
44912 (01.47.100.2),BN044912,Mörkin 3,Gámar - stöðuleyfi,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Stöðuleyfið er til eins árs.,Sótt er um stöðuleyfi til eins árs fyrir 20 feta gámi sem verður staðsettur í vöruporti á lóð nr. 3 við Mörkina.  Samþykki meðeigenda dags. 13. ágúst 2012 fylgir.  Gjald kr. 8.500
44153 (01.19.003.0),BN044153,Njálsgata 33B,Niðurrif,Frestað. Með vísan til umsagna Húsafriðunarnefndar og Minjasafns Reykjavíkur.,"Sótt er um leyfi til að rífa vegna veggjatítlufaraldurs timburhluta tvíbýlishúss á lóð nr. 33B við Njálsgötu.  Ósk um frekari uppbyggingu á lóðinni kemur síðar.  Meðfylgjandi er bréf umboðsmanns eiganda dags. 15. febrúar 2012, umsögn Húsafriðunarnefndar dags. 12. júní 2012, umsögn Minjasafns Reykjavíkur dags. 30. maí 2012, bréf umboðsmanns eiganda dags. 27. júní 2012, greinargerð vegna ástands burðarvirkis dags. 26. júní 2012 og bréf Erlings Ólafssonar 31. nóvember 2011.  Ennfremur samþykki meðeiganda dags. 31. ágúst 2012.  Gjald kr. 8.500"
44790 (01.14.030.6),BN044790,Pósthússtræti 3,3-5 - Innri breytingar,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til þess að fella út salerni og koma fyrir kaffiaðstöðu á fyrstu hæð og koma fyrir kaffieldhúsi og fjölga salernum í kjallara hússins nr. 5 á lóðum nr. 3-5 við Pósthússtræti.  Viðauki ll við framleigusamning milli Reykjavíkurborgar og Íslandspósts hf, frá 31. júlí 2003 um afgreiðsluhúsnæði í Pósthússtræti 5, Reykjavík dags. 15. júní 2012 fylgir erindinu.  Gjald kr. 8.500"
44819 (01.18.140.4),BN044819,Skólavörðustígur 40,Endurnýjun  BN041848,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um endurnýjun á erindi BN041848 þar sem veitt var leyfi til að rífa tvö eldri hús og byggja í þeirra stað steinsteypt íbúðar- og verslunarhús, fjórar hæðir og kjallara, fimm íbúðir, tvær verslanir og veitingastað á lóð nr. 40 við Skólavörðustíg.  Jafnframt er erindi BN041848 fellt úr gildi.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 6. ágúst 2010 fylgdi hinu upprunalega erindi (BN041848) ásamt umsögn skipulagsstjóra dags. 6. ágúst 2010 og útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 31. ágúst 2012.  Einnig fylgdi umsögn Minjasafns Reykjavíkur dags. 5. ágúst og Húsafriðunarnefndar dags. 29. júlí 2010.  Stærð niðurrifs:  Mhl. 01 fastanr. 200-6095, merkt 0101 íbúð:  87,2 ferm.  Mhl. 02 fastanr. 200-6096 merkt 0101 geymsla 10,1 ferm.  Mhl. 03 fastanr. 200-697 merkt 0101 bílskúr 21,6 ferm.  Niðurrif samtals:  118,7 ferm.  Stærð nýbyggingar:    Kjallari, geymslur 203,1 ferm., 1. hæð, verslun og veitingahús 187,8 ferm., 2. hæð, íbúðir 182,7 ferm., 3. hæð, íbúðir 179,9 ferm., 4. hæð, íbúðir 110,2 ferm.  A-rými samtals:  863,7 ferm., 2.665,4 rúmm.  B-rými á 1. hæð:  22,3 ferm.  Gjald kr. 8.500 + (sjá erindi 41848)  Greiða skal fyrir 9 bílastæði í flokki II (sjá skýringu á athugasemdablaði)."
43937 (01.26.310.2),BN043937,Suðurlandsbraut 16,innrétta snyrtistofu,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta snyrti-og nuddstofu  í rými 0102  í húsinu á lóð nr. 16 við Suðurlandsbraut.   Gjald kr. 8.000
44913 (01.45.410.6),BN044913,Súðarvogur 18,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki á reyndarteikningum þar sem kemur fram bað í rými 0401 og aðrar innanhúsbreytingar í húsinu á lóð nr. 18 við Súðarvog.  Yfirlýsing frá eigendum rýmis 0301 og 0401 sem gefur leyfi til skoðunar á húsnæðinu og bréf frá hönnuði þar sem óskað er eftir að draga til baka erindið BN044611.  Gjald kr. 8.500
44785 (01.14.121.0),BN044785,Templarasund 3,Breyttar teikningar á áður samþykktu erindi BN044256,Frestað. Vísað til athugasemda heilbrigðiseftirlits á umsóknarblaði.,Sótt er um leyfi til að breyta áður samþykktu erindi BN044256 þannig að breytt er fyrirkomulegi í eldhúsi í húsinu á lóð nr. 3 við Templarasund.  Gjald kr. 8.500
44810 (04.76.430.1),BN044810,Vatnsveituv. Fákur,Reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um samþykki fyrir núverandi fyrirkomulagi í hesthúsi nr. 12 við Faxaból (matshl. 43) á lóðinni Vatnsveituv. Fákur 112470.  Sýndar eru sex séreignir í húsinu. Ný skráningartafla fylgir erindinu.  Bréf hönnuðar dags. 7. ágúst 2012 fylgir erindinu.  Samþykki meðeigenda í matshluta 43 (á teikn.) fylgir erindinu.  Gjald kr. 8.500
44843 (01.14.000.1),BN044843,Vesturgata 2A,Reyndarteikn - Bókakaffi flokkur ll,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um samþykki fyrir núverandi fyrirkomulagi og jafnframt er sótt um að breyta veitingaleyfi úr flokki l í flokki Il  í bókakaffi á 1. hæð í húsinu  á lóð nr. 2A við Vesturgötu.   Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 31. ágúst 2012 fylgir erindinu ásamt umsögn skipulagsstjóra dags. 30. ágúst 2012.  Sbr. einnig erindi BN044388 sem samþykkt var 22 maí 2012.  Gjald kr. 8.500
44936,BN044936,Mýrargata/slippasvæði,niðurfelling lóða,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010.,"Óskað er eftir samþykki byggingarfulltrúans, vegna fyrirsjáanlegra breytinga á skipulagi og eignarhaldi lands og lóða á Mýrargötu/Slippasvæði, á að eftirtaldar lóðir verði felldar niður og sameinaðar óútvísuðu landi 218883, um er að ræða lóðirnar : Rastargata 1-7 stærð 589,0 m2, landnr. 219866, Rastargata 2-4 stærð 618,0 m2, landnr. 219867 og Rastargata 6-8 stærð 1.101,0 m2 landnr. 219868."
44927 (01.70.130.4),BN044927,Barmahlíð 4,(fsp)- Gluggi á austurhl. 1. hæðar,"Jákvætt. Að uppfylltum skilyrðum enda verði sótt um byggingarleyfi, sem samþykki meðeigenda fylgi.",Spurt er hvort leyft yrði að koma fyrir glugga á baðherbergi á austurhlið fyrstu hæðar hússins á lóðinni nr. 4 við Barmahlíð.
44915 (01.15.441.2),BN044915,Barónsstígur 5,(fsp) - íbúð á 3. hæð,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,Spurt er hvort leyft yrði að byggja svalir og innrétta íbúð í skrifstofurými 0302 á þriðju hæð hússins á lóðinni nr. 5 við Barónsstíg.
44905 (01.13.652.7),BN044905,Garðastræti 13A,(fsp)- Br. skrifst. í íbúð,Jákvætt. Að uppfylltum skilyrðum enda verði sótt um byggingarleyfi.,Spurt er hvort leyft yrði að breyta atvinnuhúsnæði (tannlæknastofu) í íbúð á fyrstu hæð hússins á lóðinni nr. 13A við Garðastræti.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 31. ágúst 2012.
