nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
44052 (01.13.650.5),BN044052,Aðalstræti 12,Eldvarnarhurð í kjallararrými,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til breytinga á eldvörnum innihurða í kjallara, sbr. samþykkt erindi BN043043, matsölustaðar á lóð nr. 12 við Aðalstræti.  Gjald kr. 8.500.  Jafnframt er erindi BN044044  dregið til baka."
44083 (01.13.630.3),BN044083,Bárugata 11,Skorsteinn fjarlægður - kvistur - br. inni,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að fjarlægja skorstein og koma fyrir lyftu, byggja kvist á rishæð, koma fyrir björgunarsvölum, breyta innra skipulagi og fjölga gistirýmum í 15 fyrir 30 gesti í gistiheimili á lóð nr. 11 við Bárugötu.  Gjald kr. 8.500"
43310 (01.17.140.1 02),BN043310,Bergstaðastræti 1,Brunastigi,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til breytinga á útidyrahurð og til að byggja svalir úr áli með tröppum og breyta glugga í hurð á 2. hæð veitingahússins á lóð nr. 1 við Bergstaðastræti. (Laugavegur 12/Bergstaðastræti 1)  Meðfylgjandi er bréf Húsafriðunarnefndar dags. 25.10. 2011, bréf Minjasafns Reykjavíkur dags. 29.11. 2011 og brunavarnaskýrsla dags. 22.11. 2011.  Gjald kr. 8.000"
44121 (01.21.810.1),BN044121,Borgartún 25,Breyting 3. hæð,Frestað. Samkvæmt gögnum embættisins er lágmarksgjald ógreitt.,Sótt er um leyfi til að breyta innra skipulagi 3. hæðar í skrifstofu- og verslunarhúsi á lóð nr. 25 við Borgartún.  Gjald kr. 8.500
44039 (01.42.720.1),BN044039,Brúarvogur 1-3,Breyting á 1. og 3. hæð,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til  innri breytinga á 1. og 3. hæð, breyta gluggum á 3. hæð og vöruhurð á suðurhlið hússins á lóð nr. 1-3 við Brúarvog.  Gjald kr. 8.500"
43923 (01.54.511.3),BN043923,"23"">Dunhagi 18-20",Breyting inni,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til breytinga innanhúss sem felast í því að fjölga íbúðum á  2. og 3. hæð úr fjórum í tíu á hvorri hæð, breyta innréttingum verslunarrýmis á 1. hæð, breyta kjallara með geymslum og þvottahúsum og færa sorpgeymslur og barnavagna- og hjólageymslur út í tvær einingar í bílskúr við fjölbýlishús á lóð nr. 18-20  við Dunhaga.  Meðfylgjandi er afrit af bréfi skipulagsstjóra Reykjavíkur dags. 17.11. 2011  Gjald kr. 8.000 + 8.500"
44110,BN044110,Ferjuvað 13-17,Breyting inni - breyting úti,Frestað. Samkvæmt gögnum embættisins er lágmarksgjald ógreitt.,"Sótt er um leyfi til að breyta samþykktu erindi BN034976 þannig að sturtubotnar koma í stað baðkera í íbúðum, steyptir veggir við niðurkeyrsluskábraut styttast, handrið koma í stað vindvarnarveggja og reyklosun frá bílageymslu er aukin í fjölbýlishúsi á lóð nr. 13-17 við Ferjuvað.  Gjald kr. 8.500"
44119 (04.36.410.1),BN044119,Fylkisvegur 6-8,Áhorfendastúka,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að stækka áhorfendasvæði og byggja íþróttastúku með þaki og stoðrýmum austan knattspyrnuvallar Fylkis á lóð nr. 6 við Fylkisveg.  Stærðir: 1.577,9 ferm., 7.690,4 rúmm., B-rými  331,6 ferm., 1.427,3 rúmm., A rými  Gjald kr. 8.500 + 121.320"
44090 (01.24.441.9),BN044090,Háteigsvegur 4,Endurnýjun BN035724,"Frestað. Málinu vísað til skipulagsstjóra til ákvörðunar um grenndarkynningu. Vísað til uppdrátta A1, 2, 3 dags. maí 2005.","Sótt er um endurnýjun á byggingaleyfi BN035724 sem samþykkt var 6. júní 2007  þar sem sótt er um leyfi til þess að byggja steinsteyptan bílskúr við vesturmörk lóðarinnar nr. 4 við Háteigsveg. Stærð: Bílskúr 36,0 ferm. og 106,2 rúmm.  Eignaskiptayfirlýsing dags. 3. okt. 2001 fylgir.  Gjald kr. 8.500 + 9.027"
44092 (01.15.321.1),BN044092,Hverfisgata 71,Endurgera viðbyggingu,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að endurgera viðbyggingu og tengja eldra húsi, sbr. fyrirspurn BN041608 dags. 8.6. 2008, og innrétta tvær íbúðir í íbúðarhúsi á lóð nr. 71 við Hverfisgötu.  Meðfylgjandi fyrirspurn er útskrift af fundi skipulagsstjóra dags.4.6. 2010.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 10. febrúar 2012 fylgir erindinu.  Gjald kr. 8.500"
