nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
43686 (01.38.100.1),BN043686,Austurbrún 2,svalaskýli á íbúðir 906 og 603,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að loka svölum á íbúð 0603 og 0906 með 8 mm öryggisgleri á brautum í fjölbýlishúsi á lóð nr. 2 við Austurbrún.  Samþykki sumra fylgir sem tölvupóstur og á undirskriftar blöðum dags. 17. ágúst 2011.  Stærð brúttórúmm: 11,3 rúmm.  Gjald kr. 8.000 + 904"
44130 (01.67.211.1),BN044130,Bauganes 21,Kvistur,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja kvisti og breyta innra skipulagi rishæðar einbýlishúss á lóð nr. 21 við Bauganes.  Stækkun:  18,4 rúmm.  Gjald kr. 8.500 + 1.564"
44264 (01.22.110.1),BN044264,Borgartún 24,Reyndarteikning v/ lokaúttektar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki á reyndarteikningum vegna lokaúttektar þar sem kemur fram breytt staðsetning á niðurföllum innanhúss í húsinu á lóð nr. 24 við Borgartún. sbr. BN041941  Tölvupóstur dags. 15.feb.2012 fylgir.  Gjald kr. 8.500
44257 (01.23.000.2),BN044257,Borgartún 26,"Gólfflötur stækkaður, rafstöð",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að stækka milligólf til að koma fyrir hjólastæðum og koma fyrir rafstöð í rými 0010 í bílakjallara á lóð nr. 26 við Borgartún.  Brunavarnarskýrsla dags. 13. mars 2012.  Stækkun: 42,3 ferm.   Gjald kr. 8.500"
44255 (01.22.010.7),BN044255,Borgartún 8-16,H1- innrétta 13.hæð,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að innrétta skrifstofur á 13 hæð í Höfðatúni 2 á lóð nr. 8-16 við Borgartún.  Gjald kr. 8.500
44237 (01.13.421.8),BN044237,Bræðraborgarstígur 10,Hækka ris,Málinu vísað til skipulagsstjóra til ákvörðunar um grenndarkynningu. Vísað til uppdrátta 1-2 dags. 8.febrúar 2012.,"Sótt er um leyfi til að hækka ris þannig að hægt verð að nota það til íveru í húsinu á lóð nr. 10 við Bræðraborgarstíg.  Stækkun: 43,1 ferm.,  98,1rúmm.   Gjald kr. 8.500 + 8.338"
44249 (02.34.480.4),BN044249,Dofraborgir 7,Endurnýjun,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um endurnýjun á erindi BN024400, áður endurnýjað BN027594, þar sem veitt var leyfi til að stækka aukaíbúð á 1. hæð yfir í óuppfyllt sökkulrými og fjölga gluggum á norðurhlið 1. hæðar íbúðarhússins á lóð nr. 7 við Dofraborgir.  Stærð: Stækkun íbúð 1. hæð 34,9 ferm., 94,2 rúmm.  Gjald kr. 8.500 + 8.007"
44229 (01.36.730.1),BN044229,Engjateigur 11,Breyting inni/úti,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits. Skilyrt er að þinglýst verði yfirlýsingu um samruna eigna eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innra skipulagi fyrir þjónustu og skrifstofustarfsemi og koma fyrir nýjum neyðarstiga sem tengir 2. og 3. hæð hússins á lóð nr. 11 við Engjateig.   Gjald kr. 8.500
44233 (01.46.610.1),BN044233,Faxafen 10,Viðbygging,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við fokheldi. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að byggja viðbygginu á norðurhlið sem stækkar rými 0106 og 0201 í  húsinu á lóð nr. 10 við Faxafen.  Fundardagskrá frá aðalfundi húsfélagsins Faxafen 10 dags. 25 nóv. 2010 fylgir erindinu.  Stækkun: 102,2 ferm., 516,8 rúmm.   Gjald kr. 8.500 + 43.928"
44230 (01.54.500.8),BN044230,Fornhagi 21,Breytt skráning,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,Sótt er um leyfi til að breyta skráningartöflu vegna gerðar eignaskiptayfirlýsingar fyrir húsið á lóð nr. 21 við Fornhaga.  Gjald kr. 8.500
