nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
44015 (04.60.350.3),BN044015,"5"">Álfab. 12-16/Þönglab.",Þönglabakki 1 - reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,Sótt er um samþykki á nýrri skráningartöflu fyrir verslunar- og þjónustuhúsið Þönglabakka 1 á lóð Álfabakka 12-16/Þönglabakka 1-6.  Gjald kr. 8.000
44005 (01.19.310.1),BN044005,Barónsstígur 47,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki á reyndarteikningum af Heilsuverndarstöðinni á lóð nr. 47 við Barónsstíg.  Gjald kr. 8.000
43977 (01.13.431.0),BN043977,Brekkustígur 14B,Niðurrif,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að rífa einbýlishús á lóð nr. 14B við Brekkustíg.  Niðurrif fastanr. 200-1052 mhl. 01 merkt 0101 61,5 ferm.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 6. janúar 2012 fylgir erindinu.  Gjald kr. 8.000"
43996 (02.84.120.1),BN043996,Dalhús 2,inngangur,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta aðalinngangi þannig að sett verður hringhurð í stað vængjarhurðar á Grafarvogssundlaug á lóð nr. 2 við Dalhús.  Minnisblað um brunavarnir frá Mannvit dags. 14. desember 2011, vottun hurðar dags. 28. júlí 2009 og umsögn burðarvirkishönnuðar dags. 21. desember 2011 fylgir erindi.  Gjald kr. 8.000"
43969 (05.13.470.1),BN043969,Gvendargeisli 168,reyndarteikingar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um samþykki á reyndarteikningum sem sýna ýmsar breytingar á fyrirkomulagi innanhúss á teikningum nr. 102, 103, 104 og 108 af Sæmundarskóla á lóð nr. 168 við Gvendargeisla.  Gjald kr. 8.000"
43922 (01.17.100.5),BN043922,Hverfisgata 18,breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að lækka gólf í hluta kjallara, hækka þar með lofthæð og innrétta fyrir gesti veitingastaðarins á 1. hæð sbr. fyrirspurn BN043268 í húsi á lóð nr. 18 við Hverfisgötu.  Umsagnir Húsafriðunarnefndar og Minjasafns Reykjavíkur fylgja fyrirspurn, þar er einnig bréf hönnuðar dags. 28.6. 2011, meðfylgjandi er heimild húseiganda fyrir breytingunum dags. 26.10. 2011  Stækkun xx rúmm.  Gjöld kr. 8.000 + xx"
43958 (01.32.430.1),BN043958,Klettagarðar 19,innrétting rými 2. hæð,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að innrétta skrifstofur í rými á 2. hæð sem áður var óráðstafað í húsinu á lóð nr.  19 við Klettagarða.  Bréf frá hönnuði 2. des. 2011 fylgir.  Gjald kr 8.000
43532 (02.68.410.1),BN043532,Lambhagavegur 23,dreifistöð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja dreifistöð úr verksmiðjuframleiddu stálgrindahúsi fyrir rafmagn á lóð nr. 23 við Lambhagaveg.  Stærð: 5 ferm., 13,1 rúmm.  Gjald kr. 8.500 + 689"
43935 (01.17.101.4),BN043935,Laugavegur 3,breyta innréttingu 1. hæðar og kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innréttingu veitingahúss á 1. hæð og í kjallara fjöleignahúss á lóð nr. 3 við Laugaveg.  Gjald kr. 8.000
43979 (01.26.130.3),BN043979,Lágmúli 9,breyting inni - 0301,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki á breytingum á innra skipulagi hluta rýmis 0301 sem felast í að skrifstofur eru afmarkaðar í núv. opnu vinnurými á 3. hæð í skrifstofuhúsi á lóð nr. 9 við Lágmúla.  Gjald kr. 8.000
