nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
45053 (04.66.710.1),BN045053,Austurberg 3,Breyting á áður samþ.erindi BN044054,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta áður samþykktu erindi BN044054 þannig að hjólastólapallslyfta er færð til í nýja félagsaðstöðu í kjallara Breiðholtslaugar á lóð nr. 3 við Austurberg.  Gjald kr. 8.500
44922 (01.17.120.2),BN044922,Bankastræti 14-14B,Veitingastaður í flokki 1-Subway,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að innrétta veitingastað í flokki I i rými 0102 í mhl. 02 á lóð nr. 14B við Bankastræti.  Erindi fylgir samþykki meðeiganda dags. 30. ágúst 2012 einnig mótmæli eiganda 3. hæðar dags. 3. september 2012.  Gjald kr. 8.500
44924 (01.21.910.1),BN044924,Borgartún 33,Innrétting o.fl.,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta innra skipulagi í kjallara, 1. og 2. hæðar á nýsamþykktu erindi og aðskilið byggingaleyfi sem tekur til innréttingar í kjallara, 1. og 2. hæð hússins ásamt öllum lögnum innan þess leigurýmis, sjá erindi BN043900 í húsi á lóð nr. 33 við Borgartún.   Bréf frá hönnuði dags. 11. sept. 2012 og 19. sept. 2012 fylgja.  Gjald kr. 8.500"
45059 (01.18.663.0),BN045059,Bragagata 38,Kvistur á götuhlið (norðvesturhlið),Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja kvist á norðvesturhlið rishæðar (3.h.) hússins á lóðinni nr. 38 við Bragagötu.  Stærð: Stækkun, kvistur 3,2 rúmm.  Gjald kr. 8.500 + 272"
44957 (01.35.100.1),BN044957,Brúnavegur 13,Breytingar á flóttaleið,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta áður samþykktu erindi BN044144 þannig að komið verður fyrir flóttaleið frá borðsal í gegnum fundarherbergi út á svalir 0103  í  A1 álmu  í Dvalarheimilinu Hrafnistu á lóð nr. 13 við Brúnaveg.  Gjald kr. 8.500
45043 (04.94.730.1),BN045043,Engjasel 52-54,Klæðning,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að breyta áður samþykktu erindi BN020622, sem var  samþykkt þann 16. jan. 2001 þannig að klætt verður ofan við glugga 2. hæðar norðvesturhliðar, suðvestur gaflveggur einangraður að utan og klæddur niður að gluggum og norðaustur gafl verður ekki klæddur á húsinu nr. 52-54 á lóðinni nr. 52-68 við Engjasel.  Gjald kr. 8.500"
44943 (01.46.340.2),BN044943,Fákafen 11,Verslun og veitingastaður,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt.","Sótt er um leyfi til að sameina rými 0101, 0102 og 0105 og innrétta verslun með lífrænan og náttúrulegum mat og veitingastað í flokk I með sæti fyrir 45 gesti í húsinu á lóð nr. 11 við Fákafen.  Samþykki meðeigend fylgir dags. 5. sept. 2012  Gjald kr. 8.500"
45046 (02.45.610.1),BN045046,Fossaleynir 1,Reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um lítilsháttar tilfæringar og breytingar sem gerðar hafa verið eftir athugasemdir við lokaúttekt sbr. erindi BN044989 á Egilshöllinni  á lóð nr. 1 við Fossaleyni.  Gjald kr. 8.500
45038 (02.45.610.1),BN045038,Fossaleynir 1,Stöðuleyfi fyrir gáma,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um stöðuleyfi fyrir  A: Tvo 20 feta gáma staðsetta fyrir norðan knatthúsið á svæði við útiknattspyrnuvellina og verða þeir notaðir sem búningsaðstaða fyrir þá. Gámarnir voru staðsettir þar fram á s.l. haust að þeir voru fjarlægðir.  B: Fjóra 40 feta og einn 20 feta geymslugám fyrir tæki og áhöld, búnað sem nýtist í Egilshöll, staðsettir á aflokuðu geymslusvæði við knatthúsið austanvert á lóð nr. 1 við Fossaleyni."
45048 (01.11.500.1),BN045048,Grandagarður 15-37,Innri og ytri breytingar fyrir veitingastað flokk II,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að innrétta veitingastað í flokki II , breyta ytri útliti koma fyrir nýrri flóttahurð og læstri gasgeymslu við gluggalausa bakhlið norð- vesturhliðar hús nr. 23 á lóð nr. 15-37 við Grandagarði.  Yfirlýsing frá forstöðumanni rekstrad. Faxaflóahafna dags.1. okt. 2012 og bréf frá hönnuði dags. 1. okt. 2012 fylgir.  Gjald kr. 8.500"
