nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
44743 (01.18.121.1),BN044743,Baldursgata 39,Viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja við og ofan á og innrétta gististað í flokki I, sjö íbúðareiningar í húsi á lóð nr. 39 við Baldursgötu.  Stækkun:  149,1 ferm., 428,4 rúmm.  Gjald kr. 8.500 + 36.414"
44724 (01.17.000.7),BN044724,Bankastræti 7,Farfuglaheimili,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að byggja svalir, brunastiga og geymslur við 4. hæð og innrétta farfuglaheimili á 2. - 4. hæð verslunar- og skrifstofuhúss á lóð nr. 7 við Bankastræti.  Stækkun 16,4 ferm., 46 rúmm.  Gjald kr. 8.500 + 3.910"
44507 (01.18.530.2),BN044507,Bergstaðastræti 48A,Svalir 3. hæð - breyting,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt.",Sótt er um leyfi til þess að stækka svalir á þriðju hæð suðvesturhliðar hússins á lóðinni nr. 48A við Bergstaðastræti.  Ný skráningartafla fylgir erindinu.  Samþykki meðeigenda (á teikningu) fylgir erindinu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 6. júlí 2012 fylgir erindinu.  Erindið var grenndarkynnt frá 7. júní til og með 5. júlí 2012. Engar athugsemdir bárust.   Gjald kr. 8.500
44587 (01.19.022.1),BN044587,Bergþórugata 15,Kvistir - 3 íbúðir í stað 2,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Þinglýsa skal kvöð um aðgengi allra eigenda að inntaksrými merkt 0003, fyrir útgáfu byggingarleyfis. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við fokheldi.","Sótt er um leyfi til þess að byggja kvisti á suður- og norðurþekju og að íbúðarrými rishæðar verði eign íbúðar á annarri hæð.   Ennfremur er sótt um að íbúð á fyrstu og annarri hæð verði aðskilin í tvær sjálfstæðar íbúðir (sbr. fyrirspurnarerindi BN044219 og BN044268).   Því verða aftur þrjár íbúðir í stað tveggja í húsinu á lóðinni nr.15 við Bergþórugötu.  Ný skráningartafla fylgir erindinu.  Samþykki eigenda (á teikn.) fylgir erindinu.  Stærð: Stækkun kvistir 31,8 rúmm.  Gjald kr. 8.500 + 8.500 + 2.703"
44737 (01.35.100.1),BN044737,Brúnavegur 13,svalalokun,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Skilyrt er að eignaskiptayfirlýsing vegna breytinga í húsinu sé þinglýst fyrir útgáfu byggingarleyfis.,"Sótt er um leyfi til þess að loka með gleri svölum í norðausturhorni G-álmu hússins á lóðinni nr. 13 við Brúnaveg.  Umsögn burðarvirkishönnuðar fylgir erindinu.  Ný skráningartafla fylgir erindinu.  Stærð: Stækkun 13,7 ferm. og 37,0 rúmm.  Gjald kr. 8.500 + 3.145"
44728 (01.13.654.0),BN044728,Fischersund 3,nýjar svalir gluggar og fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja nýjar svalir með björgunaropi á austurstafni í stað blómaskála, breyta innanhúss í kjallara og risi, setja nýjan glugga á norðurhlið og breyta glugga á norðurhlið í hurð/björgunarop á einbýlishúsinu á lóð nr. 3 við Fischersund.  Gjald kr. 8.500"
44709 (01.66.--9.9),BN044709,Flugvöllur 106748,Endurnýjun á niðurrifsheimild,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að endurnýja erindi BN040452 þar sem leyft var að rífa gamlan bragga, landnúmer 106748 sem notaður hefur verið sem vélageymsla á  Reykjavíkurflugvelli.  Niðurrif:  Mhl. 17 merkt 0101 vélageymsla 374 ferm. 1543 rúmm.  Gjald kr. 8.500"
44735 (01.18.660.1),BN044735,Freyjugata 24,stækka matsal,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að taka niður lokun í hurðargati og gera skrifstofu að hluta matsalar en móttaka og næturvarsla færist í eldhúsið í gistiheimilinu á lóð nr. 24 við Freyjugötu.  Gjald kr. 8.500
44738 (01.18.660.2),BN044738,Freyjugata 26,Breytingar inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra skipulagi í íbúð 0101, 0102 og 0202, einnig að innrétta vinnustofu í þakrými íbúðar 0301 í fjölbýlishúsi á lóð nr. 26 við Freyjugötu.  Gjald kr. 8.500"
43340 (01.18.341.5),BN043340,Fríkirkjuvegur 7,reyndarteikningar (brunahönnun),Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um samþykki á reyndarteikningum og brunahönnun ásamt því að setja opnanleg fög í glugga á safnbúð og kaffistofu í Listasafni Íslands á lóð nr. 7 við Fríkirkjuveg.  Gjald kr. 8.000
44586 (01.51.561.0),BN044586,Frostaskjól 7,Stækkun á stofu og fl.,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að stækka stofu til vesturs, breyta gluggum og koma fyrir arni í stofu einbýlishúss á lóð nr. 7 við Frostaskjól.  Erindi fylgir bréf hönnuðar og samþykki eigenda Granaskjóls 4, dags. 4. júní 2012 og umsögn burðarvirkishönnuðar dags. 1. júní 2012.  Stækkun 8,3 ferm., 25 rúmm.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 6. júlí 2012 fylgir erindinu.  Gjald kr. 8.500 + 2.125"
44559 (01.19.001.1),BN044559,Grettisgata 38B,Svalir,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja svalir úr timbri með tröppum út í garð á 1. hæð við suðurhlið  einbýlishússins á lóð nr. 38B við Grettisgötu.  Meðfylgjandi eru umsagnir Húsafriðunarnefndar dags. 7.6. 2012 og Minjasafns Reykjavíkur dags. 29.6. 2012.  Stærð 7,5 ferm.  Gjald kr. 8.500"
44727 (01.81.340.6),BN044727,Grundargerði 17,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykkt á reyndarteikningu þar sem gerð er grein fyrir áður gerðri íbúð í kjallara, dýpkun kjallara og stækkun glugga á gafli fjölbýlishúss á lóð nr. 17 við Grundargerði.  Stækkun:  33 rúmm.  Gjald kr. 8.500 + 2.805"
44744 (01.52.600.4),BN044744,Hagamelur 39-45,Br. íbúð í starfsm.aðstöðu og fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um að opna milli verslunarrýmis í húsi nr. 39 og íbúðar í húsi nr. 41, Starfsmannarými verslunarinnar verður innréttað í íbúðinni á fyrstu hæð í húsinu nr. 41 á lóðinni nr. 39-45 við Hagamel.  Gjald kr. 8.500"
44729 (02.29.700.3),BN044729,Hesthamrar 6,heitur pottur á sólpalli,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að koma fyrir setlaug í garði og verönd með mest 180 cm háum skjólveggjum við einbýlishús á lóð nr. 6 við Hesthamra.  Gjald kr. 8.500
44741 (04.93.730.1 05),BN044741,Hjallasel 12,Stækka svalir,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að stækka svalir á vesturhlið hússins nr. 12 við Hjallasel á lóðinni nr. 5-13 við Hagasel.  Samþykki eigenda Hálsasels 21 og Hjallasels 10 og 14 dags. 5. júlí 2012 fylgir erindinu.  Gjald kr. 8.500
44553 (01.17.030.8),BN044553,Ingólfsstræti 8,Skyndibitastaður,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til breytinga og að innrétta skyndibitastað fyrir heilsubita, í fl. 1,  í kjallara húss á lóð nr. 8 við Ingólfsstræti.  Gjald kr. 8.500 + 8.500"
