nr,url,heimilisfang,tegund,nidurstada,spurning
44048,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044048,Arngrímsgata 5,Hús íslenskra fræða,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Í samræmi við 1. tölulið ákvæðis til bráðabirgða í byggingarreglugerð nr. 112/2012 er byggingin undanþegin ákvæðum í 6. - 16. hluta reglugerðarinnar. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til að byggja ""Hús íslenskra fræða"", sporöskjulaga, þrjár hæðir og kjallari auk bílakjallara fyrir 60 bíla, staðsteypt og með veðurhjúp úr cortenstáli á lóð nr. 5 við Arngrímsgötu. Meðfylgjandi er yfirlýsing Framkvæmdasýslu ríkisins vegna færslu kvaðar vegna lagna dags. 3.12. 2012 og ósk Framkvæmdasýslu ríkisins um frávik frá gildandi byggingarreglugerð sbr.  grein 17.1.2 ákvæði til bráðabirgða, dags. 28.11. 2012. Stærð:  Kjallari 1.324,7 ferm., 1. hæð 1.967,4 ferm., 2. hæð 1.659,5 ferm., 3. hæð 1.538,1 ferm. Samtals:  6.489,7 ferm., 28.065,3 rúmm. Bílgeymsla (B-rými) 2.250 ferm. Gjald kr. 8.500 + 2.385.551"
45138 (01.18.632.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045138,Baldursgata 32,Fjölbýlishús - sjö íbúðir,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Í samræmi við 1. tölulið ákvæðis til bráðabirgða í byggingarreglugerð nr. 112/2012 er byggingin undanþegin ákvæðum í 6. - 16. hluta reglugerðarinnar. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja úr steinsteypu, einangrað að innan og með bárujárnsklæddu timburþaki fjögurra hæða og sjö íbúða fjölbýlishús á lóð nr. 32 við Baldursgötu. Sótt er um undanþágu frá nýrri byggingarreglugerð sbr. gr. 17.1.2 ákvæði til bráðabirgða í bréfi arkitekts dags. 16. nóvember 2012. Útskrift úr gerðabók embættisafgeiðslufundar skipulagsstjóra frá 9. nóvember 2012 fylgir erindinu ásamt umsögn skipulagsstjóra dags. 9. nóvember 2012. Einnig mótmæli frá eiganda 0102 og eiganda 0103 í Freyjugötu 14 dags. 26. nóvember 2012 vegna svala við lóðamörk en komið hefur verið til móts við þessi mótmæli með því að fella niður svalir, einnig fylgir með bréf umsækjanda dags. 27.11. 2012. Stærðir: 1. hæð 145 ferm., 2. hæð 140,8 ferm., 3. hæð 111,4 ferm., 4. hæð 55,3 ferm. Samtals 452,6 ferm., 1.351,3 rúmm. Gjald kr. 8.500 + 8.500 + 114.861"
45139 (01.18.632.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045139,Baldursgata 34,Fjölbýlishús - þrjár íbúðir,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Í samræmi við 1. tölulið ákvæðis til bráðabirgða í byggingarreglugerð nr. 112/2012 er byggingin undanþegin ákvæðum í 6. - 16. hluta reglugerðarinnar. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja úr steinsteypu, einangrað að innan og með bárujárnsklæddu timburþaki þriggja hæða og þriggja íbúða fjölbýlishús með undirgangi á lóð nr. 34 við Baldursgötu. Sótt er um undanþágu frá nýrri byggingarreglugerð sbr. gr. 17.1.2, ákvæði til bráðabirgða í bréfi arkitekts dags. 23. október 2012. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 9. nóvember 2012 fylgir erindinu ásamt umsögn skipulagsstjóra dags. 9. nóvember 2012. Samþykki eigenda Þórsgötu 14 fylgir með. Stærðir: 1. hæð 54,3 ferm., 2. hæð 63,4 ferm., 3. hæð 37,6 ferm. Samtals 155,3 ferm., 504,3 rúmm. B-rými 13,4 ferm. Gjald kr. 8.500 + 8.500 + 42.865"
45288 (01.13.630.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045288,Bárugata 11,Reyndarteikningar/BN044083,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um samþykkt á reyndarteikningu þar sem gerð er grein fyrir minni háttar breytingum á innra skipulagi, sjá erindi BN044083, í gistiheimili á lóð nr. 11 við Bárugötu. Gjald kr. 8.500"
39315 (04.06.200.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039315,Bíldshöfði 9,Gaskútageymsla,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja geymslu til að geyma gaskúta, utan á atvinnuhúsið á lóð nr. 9 við Bíldshöfða. Bréf frá hönnuði dags. 22. nóv. 2012 og Bréf frá N1 dags. 27.jan. 2012  samþykki meðeigenda ódags. fylgja.  Stækkun: 17,9 ferm og 46,8 rúm. Gjöld kr. 7.300 + 8.500 + 3.978"
45186 (01.18.621.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045186,Bragagata 33A,Endurnýjun - BN042913,Frestað. Umsókn þarf að fylgja nýtt samþykki meðeiganda.,Sótt er um leyfi til að endurnýja erindið BN042913 þar sem sótt var um leyfi til að breyta innréttingum og búa til sér íbúð í þakhæð fjölbýlishússins á lóð nr. 33A við Bragagötu. Erindi fylgir bréf frá Húseigendafélaginu dags. 3. janúar 2012. Samþykki meðeigenda dags. 14. apríl 2011. Gjald kr. 8.500
45059 (01.18.663.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045059,Bragagata 38,Kvistur á götuhlið (norðvesturhlið),Frestað. Lagfæra skráningartöflu.,"Sótt er um leyfi til þess að byggja kvist á norðvesturhlið rishæðar (3.h.) hússins á lóðinni nr. 38 við Bragagötu. Samþykki meðeigenda (ódags.) fylgir erindinu. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 30. nóvember 2012 fylgir erindinu. Erindið var grenndarkynnt frá 25. október til og með 22. nóvember. Engar athugasemdir bárust. Stærð: Stækkun, kvistur 3,2 rúmm. Gjald kr. 8.500 + 272"
45256 (04.30.450.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045256,Dragháls 14-16,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki á áður gerðum breytingum þær eru að  breyta brunavörnum  gera grein fyrir millipöllum og sameina mhl. 01 og 02 þannig að þeir verða 01 í húsinu á Fossháls 13-15 á lóð 13-15 og 14-16 við Dragháls. Samþykki meðeigenda dags. nóv. 2012 fylgir. Skýrsla brunahönnuðar dags. nóv. 2012.  Stækkun: millipalla : 207,5 ferm. Gjald 8.500"
45185 (01.24.410.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045185,Einholt 2,Endurnýjun - BN042002,Frestað. Umsókn þarf að fylgja nýtt samþykki meðeiganda.,"Sótt er um leyfi til að endurnýja erindið BN042002 þar sem sótt var um að byggja fernar svalir, innrétta sex íbúðir og byggja sólpalla á baklóð atvinnuhúss á lóð nr. 2 við Einholt. Samþykki meðeigenda dags. 11. okt. 2010 fylgir  Gjald kr. 8.500"
45286 (32.47.370.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045286,Esjugrund 5,Reyndarteikningar,Frestað. Samkvæmt gögnum embættisins er lágmarksgjald ógreitt.,Sótt er um leyfi til að breyta áður samþykktu erindi BN044221 þannig að teikning er samræmd við núverandi ástand og texta um brunavarnir í húsinu á lóð nr. 5 við Esjugrund.   Gjald kr. 8.500
