nr,url,heimilisfang,tegund,nidurstada,spurning
44551 (01.13.650.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044551,Aðalstræti 16,Merkingar í glugga,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010.,Sótt er um leyfi til að setja upp merkingar í eitt ár í glugga við inngang  Landnámssýningarinnar í húsi á lóð nr. 16 við Aðalstræti. Gjald kr. 8.500
44488 (01.14.041.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044488,Aðalstræti 9,Breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta nýsamþykktu erindi BN044195 sem felur í sér að breyta aðgengi að salerni á 1. hæð og fyrirkomulagi salerna, ræstingar og starfsmannaaðstöðu í kjallara kaffihúss í húsi á lóð nr. 9 við Aðalstræti. Gjald kr. 8.500"
44428 (04.60.330.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044428,Álfabakki 6-18,"Fjölgun bílastæða, breyting á innra fyrirkomulagi",Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að endurskipuleggja, endurhanna og fjölga bílastæðum á einu af fjórum bílastæðum í Mjóddinni á lóð nr. 6-18 við Álfabakka. Meðfylgjandi er bréf arkitekts dags. 26.4. 2012. Gjald kr. 8.500"
44520 (01.26.410.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044520,Ármúli 21,Breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til breytinga á nýsamþykktu erindi, BN044520 sem fjallar um lítilsháttar breytingar innanhúss og eldvarnarlýsingu á 1. hæð í skólahúsnæði í húsi á lóð nr. 21 við Ármúla. Erindi fylgir minnisblað um brunavarnir frá verkfræðistofunni Eflu dags. 8. maí 2012. Gjald kr. 8.500"
44231 (01.26.120.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044231,Ármúli 3,Reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um samþykki á reyndarteikningum fyrir mhl. 01 og 03 þar sem ýmsar innri breytingar koma fram í húsunum á lóð nr. 3 við Ármúla. Gjald kr. 8.500
44276 (01.17.020.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044276,Bankastræti 6,Íbúð 3. og 4. hæð - verönd 3. hæð,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til að útbúa verönd á þaki 3. hæðar og samþykki fyrir núverandi fyrirkomulagi í íbúðar- og atvinnuhúsi á lóð nr. 6 við Bankastræti. Erindi fylgja yfirlýsing og samþykki meðeigenda dags. 15. og 29. febrúar 2012 og 16. maí 2012, virðingargjörð dags. 1. júní 1941, þinglýst umboð v/ 3. hæðar dags. 27. nóvember 2009 og jákv. fsp. um þaksvalir dags. 12. maí 2005. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 16.04.2012 fylgir erindinu. Gjald kr. 8.500"
44507 (01.18.530.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044507,Bergstaðastræti 48A,Svalir 3. hæð - breyting,Frestað. Málinu vísað til umsagnar skipulagsstjóra til ákvörðunar um grenndarkynningu.  Vísað til uppdrátta 02. dags.5. maí 2012.,Sótt er um leyfi til þess að stækka svalir á þriðju hæð suðvesturhliðar hússins á lóðinni nr. 48A við Bergstaðastræti. Ný skráningartafla fylgir erindinu. Samþykki meðeigenda (á teikningu) fylgir erindinu. Gjald kr. 8.500
44481 (01.21.620.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044481,Borgartún 1,Breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að innrétta tungumálaskóla með kennslueldhúsi/matsal fyrir 30 manns á 1. hæð hússins á lóð nr. 1 við Borgatún. Gjald kr. 8.500
44343 (04.03.430.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044343,Breiðhöfði 11A,"Hækka gólf, breikka hurð o.fl.",Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til að hækka gólf í hluta rýmis 0102 um 80 cm. úr steinsteypu, hurð  á austurhlið rýmisins er breikkuð og gerð hurð á milli þvottaklefa og rýmis í húsinu á lóð nr. 11A við Breiðhöfða.  Umsögn burðarvirkishönnuðar dags. 25. maí 2012 fylgir. Gjald kr. 8.500"
44475 (01.42.720.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044475,Brúarvogur 1-3,Reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010.,Sótt er um samþykki á reyndarteikningum sbr. BN044039 á 1. og 3. hæð hússins á lóð nr. 1-3 við Brúarvog. Gjald kr. 8.500
44495 (01.70.222.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044495,Drápuhlíð 19,Svalir,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja svalir á íbúð í risi, 0301, ofan á þakplötu utan við stofuglugga auk breytinga á honum með uppsetningu á svalahurð á nr. 19 í fjölbýlishúsi á lóð nr. 19-21 við Drápuhlíð. Meðfylgjandi er samþykki eigenda dags. 2. maí 2012. Gjald kr. 8.500"
44535 (04.03.000.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044535,Eirhöfði 12,Breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðum breytingum á innra skipulagi 1. og 2. hæðar, til að breyta innra skipulagi á 3. hæð og  til að skipta í sex eignir iðnaðarhúsi á lóð nr. 12 við Eirhöfða. Jafnframt er erindi BN035339 fellt úr gildi. Stærð mhl. 01:  1.257,3 ferm., 4.636,8 rúmm. Gjald kr. 8.500"
44534 (01.27.010.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044534,Flókagata 58,Kvistir,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að sameina tvo kvisti á norðurhlið, byggja svalir á vesturhlið og breyta innra fyrirkomulagi  íbúðar á þriðju hæð (rishæð) hússins á lóðinni nr. 58 við Flókagötu. Umsögn skipulagsstjóra dags. 25.01.2012 (v. fyrirspurnar) fylgir erindinu. Samþykki meðeigenda (á teikn.) fylgir erindinu. Ný skráningartafla fylgir erindinu. Gjald kr. 8.500"
43340 (01.18.341.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043340,Fríkirkjuvegur 7,reyndarteikningar (brunahönnun),Frestað. Vísað til athugasemda heilbrigðiseftirlits á umsóknarblaði.,Sótt er um samþykki á reyndarteikningum og brunahönnun ásamt því að setja opnanleg fög í glugga á safnbúð og kaffistofu í Listasafni Íslands á lóð nr. 7 við Fríkirkjuveg. Gjald kr. 8.000
44401 (01.85.310.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044401,Goðaland 2-20 1-21,nr. 1 - Viðbygging,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja viðbyggingu við mhl. 01 til suðurs á parhúsinu nr. 1 á lóð nr. 2-20, 1-21 við Goðaland. Meðfylgjandi er samþykki eiganda nr. 3 á teikningum. Stækkun: 3,8 ferm., 12,2 rúmm.  Gjald kr. 8.500 + 8.500 + 1.037"
44524 (01.46.110.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044524,Grensásvegur 11,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til ýmissa breytinga á nýsamþykktu erindi, sjá BN043852, svo sem minni háttar breytingar á innra fyrirkomulagi, fækka bílastæðum um þrjú og til að breyta efni handriðs á 1. hæð úr stáli í gler. Gjald kr. 8.500"
44536 (01.18.211.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044536,Grettisgata 16,"Svalir
","Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að breyta nýlega samþykktum, óbyggðum svölum á suðurhlið 3 . hæðar (sbr. erindi bn044409, samþ. 15.05.2012) og jafnframt að breyta glugga í svalahurð í húsinu á lóðinni nr. 16 við Grettisgötu. Lengd svala meðfram húshliðinni er nú minnkuð úr 6m í 4,5m, jafnframt eru svalirnar breikkaðar úr 1,6m í 1,8m. Svalirnar eru því minnkaðar úr 9,6m2 í 8,1m2. Bréf hönnuðar dags. 21. maí 2012 fylgir erindinu. Samþykki meðeigenda dags. 21 og 22 maí 2012 fylgir erindinu. Ný skráningartafla fylgir erindinu. Gjald kr. 8.500"
44480 (02.57.570.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044480,Gylfaflöt 9,Breyting á 1. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til innri breytinga á 1. hæð austurhluta þannig að eldvarnir breytast og lækkun á gólfplötu í húsinu á lóð nr. 9 við Gylfaflöt. Stækkun: XX rúmm.  Gjald kr. 8.500 + XX
44545 (01.86.410.1 04),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044545,Haðaland 15,Reyndarteikn. f. lokaúttekt,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010.,"Vegna lokaúttektar er sótt um samþykki fyrir lítillegum breytingum á votrýmum og í eldhúsi frá áður samþykktri grunnmynd (sbr. erindi BN042230, samþ. 02.11.2010) í húsinu nr. 15 á lóðinni nr. 9-15 við Haðaland. Gjald kr. 8.500"
44523 (01.18.661.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044523,Haðarstígur 4,Breyting á BN044262,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til smávægilegra breytinga á nýsamþykktu erindi BN044262 sem felast í að víxla glugga og svalahurð með handriði á nýjum kvisti og færa innvegg á milli herbergja í kvistinum á húsi á lóð nr. 4 við Haðarstíg. Gjald kr. 8.500
44538 (02.35.160.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044538,"8"">Hamravík 44-52",44 - Milliloft,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki á áður gerðum millipalli í raðhúsi nr. 44 (mhl. 01) í fimm húsa raðhúsalengju á lóð nr. 44-52 við Hamravík. Stækkun, 61,2 ferm. Samtals: íbúð 115,2 ferm., 479,6 rúmm., milliflötur 61,2 ferm., bílskúr 30,6 ferm., 136,3 rúmm. Gjald kr. 8.500"
44541 (05.11.470.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044541,Haukdælabraut 48-56,Raðhús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja tveggja hæða steinsteypt raðhús með fimm íbúðum á lóðinni nr. 48-56 við Haukdælabraut. Landnúmer 214804 Stærðir: Lóð 2039,0 ferm. Hús nr. 48 (matshl. 01) 1. hæð: Íbúð 72,6 ferm. bílgeymsla 29,1 ferm.   2. hæð: Íbúð 131,2 ferm. Samtals 232,9 ferm. og 836,4 rúmm. Hús nr. 50 (matshl. 02) 1. hæð: Íbúð 54,6 ferm. bílgeymsla 32,3 ferm. 2. hæð: Íbúð 120,7 ferm. Samtals 207,6 ferm. og 733,0 rúmm. Hús nr. 52 (matshl. 03) 1. hæð: Íbúð 54,6 ferm. bílgeymsla 32,3 ferm. 2. hæð: Íbúð 120,7 ferm. Samtals 207,6 ferm. og 733,0 rúmm. Hús nr. 54 (matshl. 04) 1. hæð: Íbúð 54,6 ferm. bílgeymsla 32,3 ferm. 2. hæð: Íbúð 120,7 ferm. Samtals 207,6 ferm. og 733,0 rúmm. Hús nr. 56 (matshl. 05) 1. hæð: Íbúð 54,6 ferm. bílgeymsla 33,6 ferm.  2. hæð: Íbúð 122,8 ferm. Samtals 211,0 ferm. og 744,8 rúmm. Alls samtals 1066,7 ferm. og 3780,2 rúmm. Gjald kr. 8.500 + 321.317"
44521 (01.28.440.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044521,Háaleitisbraut 58-60,Snyrtistofa 2. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að innrétta snyrtistofu á annarri hæð (rými 0202) í húsinu á lóðinni nr. 58-60 við Háaleitisbraut. Gjald kr. 8.500
44550 (01.17.410.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044550,Hverfisgata 102,breytingar á svalastærð,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breikka þegar byggðar, fernar svalir úr 90 cm, sbr. erindi BN043123, í 98 sm. á 1. og 2. hæð suðurhliðar fjölbýlishúss á lóð nr. 102 við Hverfisgötu. Gjald kr. 8.500"
44553 (01.17.030.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044553,Ingólfsstræti 8,Leyfi fyrir skyndibitastað,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til breytinga og að innrétta skyndibitastað fyrir heilsubita, í fl. 1,  í kjallara húss á lóð nr. 8 við Ingólfsstræti. Gjald kr. 8.500"
44422 (97.00.106.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044422,Í Úlfarsfellslandi 125481,Frístundahús,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að koma fyrir tilbúnu frístundahúsi á steyptum súlum og tengja við nýsamþykkt sams konar hús á lóð með landnúmer 125481 í Úlfarsfellslandi. Stærð 30,7 ferm., 97 rúmm. Gjald kr. 8.500 + 8.245"
