nr,url,heimilisfang,tegund,nidurstada,spurning
44587 (01.19.022.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044587,Bergþórugata 15,Kvistir - 3 íbúðir í stað 2,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til þess að byggja kvisti á suður- og norðurþekju og að íbúðarrými rishæðar verði eign íbúðar á annarri hæð.  Ennfremur er sótt um að íbúð á fyrstu og annarri hæð verði aðskilin í tvær sjálfstæðar íbúðir (sbr. fyrirspurnarerindi BN044219 og BN044268).  Því verða aftur þrjár íbúðir í stað tveggja í húsinu á lóðinni nr.15 við Bergþórugötu. Ný skráningartafla fylgir erindinu. Samþykki eigenda (á teikn.) fylgir erindinu. Stærð: Stækkun kvistir 31,8 rúmm. Gjald kr. 8.500 + 2.703"
44509 (04.06.410.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044509,Bíldshöfði 14,Leiksvæði veitingahúss,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi og færa leiksvæði barna í veitingahúsinu American Style á fyrstu hæð hússins á lóðinni nr. 14 við Bíldshöfða. Um er að ræða veitingastað í flokki II. Gjald kr. 8.500 + 8.500
44385 (04.06.500.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044385,Bíldshöfði 18,Breyting á skráningu,Frestað. Lagfæra skráningartöflu.,Sótt er um leyfi til að breyta eignarhaldi á rýmum 0201 og 0204 í atvinnuhúsi á lóð nr. 18 við Bíldshöfða. Gjald kr. 8.500
44657 (01.18.410.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044657,Bjargarstígur 15,rífa svalir og setja nýjar,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,Sótt er um leyfi til að endurbyggja og stækka svalir sem fjarlægðar hafa verið vegna fúa á annarri hæð fjölbýlishúss á lóð nr. 15 við Bjargarstíg. Meðfylgjandi er samþykki eigenda dags. 20.11. 2011. Gjald kr. 8.500
44602 (01.22.100.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044602,Borgartún 20,Reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi fyrir reyndarteikningum sbr. BN041935 af 3. hæð þar sem kemur fram innri breytingar á lóð nr. 20 við Borgartún.  Gjald kr. 8.500
44679 (04.79.160.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044679,Elliðavað 13-17,"17 Br. inni, gluggi færður til",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta fyrirkomulagi á votrýmum og geymslu á fyrstu hæð og breyta fyrirkomulagi í eldhúsi og færa til glugga á vesturhlið við borðstofu á annarri hæð hússins nr. 17 á lóðinni nr. 13-17 við Elliðavað. Gjald kr. 8.500
44589 (02.85.440.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044589,Fannafold 120-122,Viðbygging,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja viðbyggingar við báða matshluta parhússins á lóð nr. 120-122 við Fannafold. Viðbygging mhl.01:  23,5 ferm., 70,7 rúmm. Viðbygging mhl.02:  23,5 ferm., 70,7 rúmm. Samtals 47 ferm., 141,4 rúmm. Gjald kr. 8.500 + 6.010"
44656 (02.69.580.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044656,Freyjubrunnur 2-8,"Nr. 6 - Breyting á BN044377, steyptum vegg á neðri hæð",Frestað. Samkvæmt gögnum embættisins er lágmarksgjald ógreitt.,Sótt er um leyfi til að breyta áður samþykktu erindi BN044377 með því að breyta steyptum vegg á neðri hæð raðhússins nr. 6 á lóð nr. 2-8 við Freyjubrunn. Gjald kr. 8.500
44650 (01.85.310.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044650,Goðaland 2-20 1-21,Nr. 1 - breyting á erindi BN04401,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta erindi BN04401, breytt verður byggingarefni viðbyggingar í byggingarlýsingu úr steypu í tré vegg í parhúsinu nr. 1 á lóð nr. 2-20, 1-21 við Goðaland. Gjald kr. 8.500"
43346 (01.11.410.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043346,Grandagarður 79-93,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki á reyndarteikningum mhl. 01 til 08 þar sem sýnt er milliloft í mhl 07 og innri skipan í öðrum mhl. á lóð nr. 79-93 við Grandagarð. Stækkun millilofts: XX ferm. Gjald kr. 8.000
